rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
51,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,39,53,22,601737,2021-02-25
52,spotify:track:3rq5w4bQGigXOfdN30ATJt,Arctic Monkeys,Do I Wanna Know?,Domino Recording Co,52,54,154,581794,2021-02-25
53,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,17,60,45,579507,2021-02-25
54,spotify:track:5rZlwNFl01HqLWBQGryKSm,"Pop Smoke, Lil Tjay",Mood Swings (feat. Lil Tjay),Victor Victor Worldwide,6,59,34,575101,2021-02-25
55,spotify:track:0PvFJmanyNQMseIFrU708S,"Pop Smoke, Lil Baby, DaBaby",For The Night (feat. Lil Baby & DaBaby),Victor Victor Worldwide,10,55,34,574128,2021-02-25
56,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,Juice WRLD,Robbery,Grade A Productions/Interscope Records,31,52,79,573267,2021-02-25
57,spotify:track:50v2TSRV31bwpAPkjWejNL,"KSI, Digital Farm Animals, Craig David",Really Love - feat. Craig David & Digital Farm Animals,BMG Rights Management (US) LLC,6,48,18,572072,2021-02-25
58,spotify:track:44xO8889yUQHn70P73NILS,Navos,Believe Me,Universal-Island Records Ltd.,58,90,3,568697,2021-02-25
59,spotify:track:1J14CdDAvBTE1AJYUOwl6C,Duncan Laurence,Arcade,"Universal Music, a division of Universal International Music BV",59,82,4,561101,2021-02-25
60,spotify:track:17bGtGqqaXOgVnhnfx5NlE,"Paul Woolford, Diplo, Kareen Lomax",Looking for Me,Ministry of Sound Recordings,6,65,32,559212,2021-02-25
61,spotify:track:3UJMTYmekhx9WHGr9ggZkF,Digga D,Toxic,CGM Records,61,-1,1,559081,2021-02-25
62,spotify:track:3z4CGd63tpUn9a6oQSG0CI,"Dave, Burna Boy",Location (feat. Burna Boy),Neighbourhood,9,72,103,552786,2021-02-25
63,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go,Vertigo Berlin,1,63,67,550360,2021-02-25
64,spotify:track:3eZYOQO4UzKrUDYDghtnFw,Ariana Grande,test drive,Republic Records,64,-1,1,547816,2021-02-25
65,spotify:track:2etHQJxIbV0soyPhelVs9Y,"Saweetie, Doja Cat",Best Friend (feat. Doja Cat),ICY/Warner Records,65,70,7,544023,2021-02-25
66,spotify:track:2f0pn9DkEJwAzXApnFh5cr,BANNERS,Someone To You,Island Records,60,66,32,541474,2021-02-25
67,spotify:track:3Uo7WG0vmLQ07WB4BDwy7D,Taylor Swift,willow,Taylor Swift,11,45,11,539427,2021-02-25
68,spotify:track:4vLBnQtece15fFhqWxZvJP,Wilbur Soot,Your New Boyfriend,Wilbur Soot,50,77,11,538317,2021-02-25
69,spotify:track:1KixkQVDUHggZMU9dUobgm,Ava Max,My Head & My Heart,Atlantic Records,69,155,2,533115,2021-02-25
70,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),1,68,82,531570,2021-02-25
71,spotify:track:55Am8neGJkdj2ADaM3aw5H,James Arthur,Train Wreck,Columbia,27,57,23,530691,2021-02-25
72,spotify:track:5lWUeSYO61UYgNlFlqcwYl,"Nathan Dawe, KSI",Lighter (feat. KSI),Atlantic Records UK,4,73,31,529387,2021-02-25
73,spotify:track:2Rr1INov0ckj7bLTsk9LV1,"Nathan Dawe, Little Mix",No Time For Tears,Atlantic Records UK,50,56,13,527944,2021-02-25
74,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,Polo G,Martin & Gina,Columbia,62,64,25,527328,2021-02-25
75,spotify:track:4VXIryQMWpIdGgYR4TrjT1,Juice WRLD,All Girls Are The Same,Juice WRLD Mixtape / ISR P&D,53,62,66,525072,2021-02-25
76,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,3,76,123,524065,2021-02-25
77,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,77,98,5,521973,2021-02-25
78,spotify:track:2SAqBLGA283SUiwJ3xOUVI,"Drake, Lil Durk",Laugh Now Cry Later (feat. Lil Durk),OVO,3,74,28,518579,2021-02-25
79,spotify:track:5qqabIl2vWzo9ApSC317sa,Oasis,Wonderwall - Remastered,Big Brother,61,75,213,513610,2021-02-25
80,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,2,71,69,506868,2021-02-25
81,spotify:track:03snIuKJr5u7zpyp9zpQMU,"Headie One, AJ Tracey, Stormzy",Ain't It Different (feat. AJ Tracey & Stormzy),Relentless Records,2,78,27,498228,2021-02-25
82,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,68,86,171,497102,2021-02-25
83,spotify:track:7tCOBSryRDEQXSUTNFLBBS,Abra Cadabra,Mixed Emotions,Abra Cadabra,83,126,2,496696,2021-02-25
84,spotify:track:59qrUpoplZxbIZxk6X0Bm3,Jason Derulo,Take You Dancing,Atlantic Records,15,89,31,487189,2021-02-25
85,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,Pop Smoke,Dior,Victor Victor Worldwide/Republic Records,25,105,54,483939,2021-02-25
86,spotify:track:31c1V9xUONZYk78NE4Id8D,Ryn Weaver,Pierre,Benny Blanco Major,83,83,7,483133,2021-02-25
87,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,84,93,33,482316,2021-02-25
88,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,Harry Styles,Falling,Columbia,27,84,63,475397,2021-02-25
89,spotify:track:0RLLvYBopDwooCyvnTwgYu,Lil Tjay,F.N,Columbia,75,81,75,472935,2021-02-25
90,spotify:track:7ju97lgwC2rKQ6wwsf9no9,"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),Interscope,2,96,40,467082,2021-02-25
91,spotify:track:5r4AZGGgbEDWefGkbVlPSA,JLS,Time,YOU,91,-1,1,465258,2021-02-25
92,spotify:track:0DmAvNCAK08oCi7miSZUIY,"Sigala, James Arthur",Lasting Lover,Ministry of Sound Recordings,28,108,25,457250,2021-02-25
93,spotify:track:6zFMeegAMYQo0mt8rXtrli,Lil Nas X,HOLIDAY,Columbia,19,87,15,456373,2021-02-25
94,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,Columbia,5,80,205,454793,2021-02-25
95,spotify:track:3FxPbp05KjMBa4HbhAJTH0,ElyOtto,SugarCrash!,Otto Dynamite/RCA Records,95,-1,1,454216,2021-02-25
96,spotify:track:2kS6td1yvmpNgZTt1q5pQq,Mother Mother,Hayloft,Last Gang,70,112,9,452651,2021-02-25
97,spotify:track:22LAwLoDA5b4AaGSkg6bKW,Lil Mosey,Blueberry Faygo,Mogul Vision/Interscope Records,4,100,55,451586,2021-02-25
98,spotify:track:3Fzlg5r1IjhLk2qRw667od,Toploader,Dancing in the Moonlight,Sony Soho Square,87,106,107,451481,2021-02-25
99,spotify:track:7G5VNGDnHt414PyL8rosns,"D-Block Europe, Aitch",UFO,D-Block Europe,12,99,21,450863,2021-02-25
100,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,85,95,17,446447,2021-02-25
101,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,Bruises,Vertigo Berlin,9,101,108,445560,2021-02-25
102,spotify:track:65vHYhe2AprpDBHBTpOBaE,"Fredo, Pop Smoke, Young Adz",Burner on Deck (feat. Pop Smoke & Young Adz),Since 93,11,67,4,442389,2021-02-25
103,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,3,92,124,441818,2021-02-25
104,spotify:track:1xQ6trAsedVPCdbtDAmk0c,"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),Columbia,2,111,37,435091,2021-02-25
105,spotify:track:0goOUCNL6MYrqSVvGhvsxw,"A92, Fumez The Engineer, Offica",A92 x Fumez The Engineer - Plugged In Freestyle,Fumez The Engineer,53,102,17,433818,2021-02-25
106,spotify:track:3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,Columbia,8,88,64,433341,2021-02-25
107,spotify:track:5u1n1kITHCxxp8twBcZxWy,"Justin Bieber, Chance the Rapper",Holy (feat. Chance The Rapper),RBMG/Def Jam,11,85,23,431053,2021-02-25
108,spotify:track:7CH8J4ulT49UfZwSDSkSZA,"Jax Jones, Au/Ra",i miss u (with Au/Ra),Polydor Records,69,104,20,429678,2021-02-25
109,spotify:track:2gqWRRCXnma9L8xQ1RdemQ,The Kid LAROI,SO DONE,Columbia,36,91,18,427699,2021-02-25
110,spotify:track:7eJMfftS33KTjuF7lTsMCx,"Powfu, beabadoobee",death bed (coffee for your head),Columbia,5,115,54,427451,2021-02-25
111,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,Republic Records,22,103,31,426559,2021-02-25
112,spotify:track:5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Daddy Issues,Columbia,83,114,21,425148,2021-02-25
113,spotify:track:5GkQIP5mWPi4KZLLXeuFTT,"Ariana Grande, Doja Cat",motive (with Doja Cat),Republic Records,12,-1,6,424149,2021-02-25
114,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),Arista/Legacy,99,116,98,423495,2021-02-25
115,spotify:track:6FE2iI43OZnszFLuLtvvmg,MKTO,Classic,Columbia/M2V,113,122,17,415636,2021-02-25
116,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,Kali Uchis,telepatía,EMI / Interscope,116,-1,1,411696,2021-02-25
117,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,10,120,98,411581,2021-02-25
118,spotify:track:7fBv7CLKzipRk6EC6TWHOB,The Weeknd,The Hills,Universal Republic Records,79,97,4,410780,2021-02-25
119,spotify:track:3H7ihDc1dqLriiWXwsc2po,"Topic, A7S",Breaking Me,Virgin,4,135,47,410669,2021-02-25
120,spotify:track:1HbA4N1MiOsPthALesGFR1,"Shawn Mendes, Justin Bieber",Monster (Shawn Mendes & Justin Bieber),Shawn Mendes LP4-5 PS/ Island,21,109,14,410649,2021-02-25
121,spotify:track:2sQH02O2HBCPJCztBrCWNa,"Ariana Grande, Doja Cat, Megan Thee Stallion","34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Republic Records,22,145,5,410536,2021-02-25
122,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,"Eminem, Juice WRLD",Godzilla (feat. Juice WRLD),Shady/Aftermath/Interscope Records,2,123,58,407938,2021-02-25
123,spotify:track:6LW3Z1GqbL78TIjfDyg4zp,"Wilkinson, Becky Hill",Afterglow,EMI,123,187,4,406448,2021-02-25
124,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,"Juice WRLD, Marshmello",Come & Go (with Marshmello),Grade A Productions/Interscope Records,3,118,33,406062,2021-02-25
125,spotify:track:0UvCh63URrLFcPkKt99hHd,Oasis,Don't Look Back in Anger - Remastered,Big Brother,44,152,166,405401,2021-02-25
126,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,Atlantic Records,1,130,63,402619,2021-02-25
127,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,99,127,23,401369,2021-02-25
128,spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,Bad Vibes Forever / EMPIRE,12,119,152,400821,2021-02-25
129,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,2,136,77,400747,2021-02-25
130,spotify:track:35RJhm1pEovTBwnNR0zWad,"DJ Khaled, Drake",GREECE (feat. Drake),OVO/We The Best/Epic,9,128,32,399239,2021-02-25
131,spotify:track:33EGYJLLwz56YIP5Ex9VKs,"AJ Tracey, Mabel",West Ten (with Mabel),Revenge Records,7,134,34,398916,2021-02-25
132,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,"Chris Brown, Young Thug",Go Crazy,Chris Brown Entertainment/300 Entertainment/RCA Records,13,131,42,397401,2021-02-25
133,spotify:track:1f3yAtsJtY87CTmM8RLnxf,Nirvana,Smells Like Teen Spirit,Geffen,112,137,10,396295,2021-02-25
134,spotify:track:5e9TFTbltYBg2xThimr0rU,Fleetwood Mac,The Chain - 2004 Remaster,Rhino/Warner Records,74,142,74,396120,2021-02-25
135,spotify:track:1H7KnK26kc1YyellpbINEn,"Pop Smoke, 50 Cent, Roddy Ricch",The Woo (feat. 50 Cent & Roddy Ricch),Victor Victor Worldwide,9,146,34,395066,2021-02-25
136,spotify:track:4i2qxFEVVUi8yOYoxB8TCX,Miley Cyrus,Midnight Sky,RCA Records Label,14,129,28,393891,2021-02-25
137,spotify:track:2ZEq4HT450Ye9IFGPTl9qV,Joel Corry,Lonely,Atlantic Records UK,8,147,56,393774,2021-02-25
138,spotify:track:7kDUspsoYfLkWnZR7qwHZl,"mgk, blackbear",my ex's best friend (with blackbear),Bad Boy/Interscope Records,44,107,28,393309,2021-02-25
139,spotify:track:4saklk6nie3yiGePpBwUoc,BTS,Dynamite,BIGHIT MUSIC,21,138,27,391197,2021-02-25
140,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,140,175,3,390228,2021-02-25
141,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,Kid Ina Korner / Interscope,37,133,183,389614,2021-02-25
142,spotify:track:5UMMPHPp6vRP6ghPpSUOzp,NF,CLOUDS,NF Real Music,142,-1,1,387209,2021-02-25
143,spotify:track:7E2C5rBLpCKwQlhJPVFBRS,"Yung Bleu, Drake",You're Mines Still (feat. Drake),Moon Boy University / EMPIRE,120,124,9,387142,2021-02-25
144,spotify:track:07GvNcU1WdyZJq3XxP0kZa,Fleetwood Mac,Go Your Own Way - 2004 Remaster,Rhino/Warner Records,88,143,69,384774,2021-02-25
145,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,1,161,98,384623,2021-02-25
146,spotify:track:6K4t31amVTZDgR3sKmwUJJ,Tame Impala,The Less I Know The Better,Universal Music Australia Pty. Ltd.,116,149,63,382398,2021-02-25
147,spotify:track:0lgUn1bN5txujF60W7YAbv,"Headie One, Burna Boy",Siberia (feat. Burna Boy),Relentless Records,61,61,2,381164,2021-02-25
148,spotify:track:0XDlwVNtd6wvp3PGGsghqf,"Fredo, Summer Walker",Ready (feat. Summer Walker),Since 93,24,110,4,380521,2021-02-25
149,spotify:track:254bXAqt3zP6P50BdQvEsq,Fleetwood Mac,Everywhere - 2017 Remaster,Rhino/Warner Records,86,141,120,380480,2021-02-25
150,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,54,139,146,380223,2021-02-25
151,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,133,158,93,379898,2021-02-25
152,spotify:track:4slSrbTK1sNK4I1mDYEthf,"S1mba, DTG",Rover (feat. DTG),Parlophone UK,4,151,48,377503,2021-02-25
153,spotify:track:3DTqHfTGj1c6y2gDXsTez4,"RAYE, Rudimental",Regardless,Polydor Records,153,162,5,376838,2021-02-25
154,spotify:track:43CHdbHYdcbUWP10UFKyZ7,Dermot Kennedy,Giants,Riggins Recording Limited,23,140,35,376137,2021-02-25
155,spotify:track:7b4ky1LlQLFhXHmhZkFgqV,AJ Tracey,Ladbroke Grove,AJ Tracey,2,171,106,375063,2021-02-25
156,spotify:track:4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody - Remastered 2011,EMI,30,-1,94,373709,2021-02-25
157,spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,G.O.O.D. Music/Columbia,94,94,20,373638,2021-02-25
158,spotify:track:5qrSlOut2rNAWv3ubArkNy,Dean Lewis,Be Alright,Universal Music Australia Pty. Ltd.,14,150,107,373402,2021-02-25
159,spotify:track:62vpWI1CHwFy7tMIcSStl8,J. Cole,No Role Modelz,Roc Nation Records LLC,153,181,13,369723,2021-02-25
160,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,156,174,369298,2021-02-25
161,spotify:track:3B0WbRucJ6ZIla2G9IVt2E,"Tion Wayne, dutchavelli, Stormzy",I Dunno (feat. Dutchavelli & Stormzy),Atlantic Records UK,8,157,39,368310,2021-02-25
162,spotify:track:6N1EjQjnvhOjFrF6oUmGPa,Bryan Adams,Summer Of '69,A&M,132,-1,41,367666,2021-02-25
163,spotify:track:2jyjhRf6DVbMPU5zxagN2h,Passenger,Let Her Go,Black Crow Records,147,159,46,367060,2021-02-25
164,spotify:track:70He9Bb1JohHQXq4XAavQD,"slowthai, Skepta",CANCELLED (feat. Skepta),Method,47,47,2,365252,2021-02-25
165,spotify:track:2gam98EZKrF9XuOkU13ApN,"Nelly Furtado, Timbaland",Promiscuous,Mosley / Geffen,93,163,17,364882,2021-02-25
166,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,"Pop Smoke, A Boogie Wit da Hoodie",Hello (feat. A Boogie Wit da Hoodie),Victor Victor Worldwide,105,-1,18,364637,2021-02-25
167,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,"Bad Vibes Forever, LLC",5,148,140,364389,2021-02-25
168,spotify:track:5T8EDUDqKcs6OSOwEsfqG7,Queen,Don't Stop Me Now - Remastered 2011,EMI,73,191,93,364140,2021-02-25
169,spotify:track:1K5KBOgreBi5fkEHvg5ap3,"Future, Drake",Life Is Good (feat. Drake),Epic/Freebandz,3,167,58,364113,2021-02-25
170,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,a-ha,Take on Me,Rhino,170,-1,3,362889,2021-02-25
171,spotify:track:1jDJFeK9x3OZboIAHsY9k2,Elton John,I'm Still Standing,EMI,171,-1,5,362889,2021-02-25
172,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Universal Music AB,16,190,45,362004,2021-02-25
173,spotify:track:7BHPGtpuuWWsvE7cCaMuEU,The Kooks,Naive,Virgin Records,68,174,171,360816,2021-02-25
174,spotify:track:2zzLRQ78kKfPTx8FJQCdC2,Arctic Monkeys,When The Sun Goes Down,Domino Recording Co,150,176,19,360087,2021-02-25
175,spotify:track:3bidbhpOYeV4knp8AIu8Xn,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,98,199,90,358363,2021-02-25
176,spotify:track:4QPEwDdOMhY7rNS05mTyMR,"Stormzy, Burna Boy, Ed Sheeran",Own It (feat. Ed Sheeran & Burna Boy),Atlantic Records UK,1,185,66,357734,2021-02-25
177,spotify:track:5ChkMS8OtdzJeqyybCc9R5,Michael Jackson,Billie Jean,Epic/Legacy,115,-1,4,357408,2021-02-25
178,spotify:track:1XGmzt0PVuFgQYYnV2It7A,"Maroon 5, Wiz Khalifa",Payphone,Interscope Records*,178,184,2,357087,2021-02-25
179,spotify:track:11bD1JtSjlIgKgZG2134DZ,Snow Patrol,Chasing Cars,Polydor Records,125,125,69,357071,2021-02-25
180,spotify:track:0ntQJM78wzOLVeCUAW7Y45,Kings of Leon,Sex on Fire,RCA/Legacy,178,178,5,356632,2021-02-25
181,spotify:track:5NORWMFC27ywGSZxi8uquP,The Lumineers,Ophelia,Dualtone Music Group,145,164,11,355823,2021-02-25
182,spotify:track:7e8utCy2JlSB8dRHKi49xM,Arctic Monkeys,Fluorescent Adolescent,Domino Recording Co,82,186,107,355552,2021-02-25
