rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
29,spotify:track:6SRsiMl7w1USE4mFqrOhHC,Olivia Rodrigo,brutal,Olivia Rodrigo PS,8,22,6,1043683,2021-07-01
30,spotify:track:0MMyJUC3WNnFS1lit5pTjk,Olivia Rodrigo,"jealousy, jealousy",Olivia Rodrigo PS,14,24,6,1040004,2021-07-01
31,spotify:track:1QL7nSDZCwZMnbisV4KOXt,"WILLOW, Travis Barker",t r a n s p a r e n t s o u l feat. Travis Barker,"MSFTSMusic / Roc Nation Records, LLC",25,25,5,1021391,2021-07-01
32,spotify:track:3kNWyHdLVW1x6pn9EnSQ1H,Tom Zanetti,Didn't Know,SiC Records Limited,30,30,19,1017144,2021-07-01
33,spotify:track:5YaskwnGDZFDRipaqzbwQx,"ATB, Topic, A7S",Your Love (9PM),Virgin,11,29,22,1002918,2021-07-01
34,spotify:track:3Iba59sFmGhQ4kbCY5L8AX,Tom Grennan,Little Bit of Love,Insanity Records,12,32,18,994800,2021-07-01
35,spotify:track:6cx06DFPPHchuUAcTxznu9,"Joel Corry, MNEK",Head & Heart (feat. MNEK),Atlantic Records UK,1,28,52,994121,2021-07-01
36,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,"Majestic, Boney M.",Rasputin,NITRON music,25,31,14,946553,2021-07-01
37,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,37,-1,1,924185,2021-07-01
38,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,35,83,884579,2021-07-01
39,spotify:track:0BGwAKW4u8kWOhWFflZxfl,Masked Wolf,Astronaut In The Ocean,Elektra (NEK),18,34,21,882567,2021-07-01
40,spotify:track:5zqObw7wjBgL9TDiAymxPn,"Anne-Marie, Niall Horan",Our Song,Atlantic Records/Asylum,40,41,6,872647,2021-07-01
41,spotify:track:40JjCZcdzT9ldZk5DhFqdZ,"Little Mix, Saweetie",Confetti (feat. Saweetie),RCA Records Label,32,33,9,861378,2021-07-01
42,spotify:track:4CH0dVylkeBPydRM7AaG8g,"Ella Henderson, Tom Grennan",Let’s Go Home Together,Atlantic Records UK,24,37,18,841615,2021-07-01
43,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,36,42,236,840903,2021-07-01
44,spotify:track:5erCwioOcRwP59NJUAtEK3,"D-Block Europe, RAYE",Ferrari Horses,D-Block Europe,11,38,18,833064,2021-07-01
45,spotify:track:4laAKIq9ZxBCwf99rauPYb,"Becky Hill, David Guetta",Remember,Polydor Records,45,54,2,824834,2021-07-01
46,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,Atlantic Records,4,39,33,822354,2021-07-01
47,spotify:track:53HqOfi7OfHRXzcWTdGJB3,AJ Tracey,Little More Love,Revenge Records,20,40,11,805332,2021-07-01
48,spotify:track:7uD5yn7Ll3XqvaY93FwSQ2,Aitch,Learning Curve,Capitol Records UK / EMI,48,-1,1,803873,2021-07-01
49,spotify:track:0BiK5BbYNFLb88CCOxBFJe,"Tyler, The Creator",LUMBERJACK,Columbia,49,130,2,759039,2021-07-01
50,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,Kemosabe Records/RCA Records,49,68,3,744515,2021-07-01
51,spotify:track:0vnKE8ukNmF641XhnEyZJD,Griff,Black Hole,Warner Records,44,44,14,727280,2021-07-01
52,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,4,46,85,723666,2021-07-01
53,spotify:track:0FFsgUoFibYISzMxuGS61W,"Doja Cat, Ariana Grande",I Don't Do Drugs (feat. Ariana Grande),Kemosabe Records/RCA Records,53,-1,1,690397,2021-07-01
54,spotify:track:2TOzTqQXNmR2zDJXihjZ2e,Olivia Rodrigo,enough for you,Olivia Rodrigo PS,9,43,6,679759,2021-07-01
55,spotify:track:4YMApzzqCO31TPxPvgdHhh,"Nathan Dawe, Anne-Marie, MoStack",Way Too Long,Atlantic Records UK,49,49,12,679378,2021-07-01
56,spotify:track:776AftMmFFAWUIEAb3lHhw,Måneskin,ZITTI E BUONI,RCA Records Label,24,50,6,677226,2021-07-01
57,spotify:track:6DVaH5eX1igWsx4Q6XWian,Fredo,Talk of the Town,Since 93,57,-1,1,675373,2021-07-01
58,spotify:track:7z4xW9WY86uH3gd1V9pfCM,"Tyler, The Creator, Lil Uzi Vert, Pharrell Williams",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),Columbia,58,-1,1,670349,2021-07-01
59,spotify:track:2bgTY4UwhfBYhGT4HUYStN,BTS,Butter,BIGHIT MUSIC,18,60,6,669335,2021-07-01
60,spotify:track:3ggtU1ZOKO8ZNiqPNyXGcm,Trinidad Cardona,Dinero,Run It Up Records/Island,47,47,3,668893,2021-07-01
61,spotify:track:46oHvXwpEZOFX518we1nJD,"Tyler, The Creator",CORSO,Columbia,61,-1,1,652759,2021-07-01
62,spotify:track:7BoobGhD4x5K96Me0hqC8Q,Bella Poarch,Build a Bitch,Warner Records,44,56,7,652122,2021-07-01
63,spotify:track:5fbHRCsGpFIOLRtlhCRFDR,"Tyler, The Creator, 42 Dugg",LEMONHEAD (feat. 42 Dugg),Columbia,63,-1,1,650735,2021-07-01
64,spotify:track:3JJL91ilRV6fXhKqu0FGXs,"Tyler, The Creator, Lil Wayne",HOT WIND BLOWS (feat. Lil Wayne),Columbia,64,-1,1,648762,2021-07-01
65,spotify:track:7MAibcTli4IisCtbHKrGMh,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,Aftermath Entertainment/Atlantic,22,63,17,647175,2021-07-01
66,spotify:track:25nHVuU6N1VaNROUaA57sY,Headie One,Pound Signs,Relentless Records,66,-1,1,645424,2021-07-01
67,spotify:track:4wcBRRpIfesgcyUtis7PEg,Olivia Rodrigo,"1 step forward, 3 steps back",Olivia Rodrigo PS,11,45,6,637976,2021-07-01
68,spotify:track:44xO8889yUQHn70P73NILS,Navos,Believe Me,Universal-Island Records Ltd.,29,51,21,634012,2021-07-01
69,spotify:track:1zEtEb820Vwe9giuUFXH7H,Tion Wayne,Wow,Atlantic Records UK,41,48,4,620171,2021-07-01
70,spotify:track:4ydmav4vl7hebadtfZtMrg,"Tyler, The Creator, DJ Drama",SIR BAUDELAIRE (feat. DJ Drama),Columbia,70,-1,1,618054,2021-07-01
71,spotify:track:5ri4zqtWhG07hIuNNDWP76,Tones And I,Fly Away,Elektra (NEK),71,91,3,602989,2021-07-01
72,spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,Republic Records,7,58,28,601878,2021-07-01
73,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,40,53,21,600975,2021-07-01
74,spotify:track:5zNW5ARjYhJQJz1AChP33n,Megan Thee Stallion,Thot Shit,300 Entertainment,74,135,3,596637,2021-07-01
75,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,1,57,131,596386,2021-07-01
76,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,17,67,63,595020,2021-07-01
77,spotify:track:3EG9FJ0ToLfgnc1IG2Z1wz,"Tyler, The Creator, Brent Faiyaz, Fana Hues",SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),Columbia,77,-1,1,590919,2021-07-01
78,spotify:track:4qu63nuBpdn0qHUHuObEj1,"Marshmello, Jonas Brothers",Leave Before You Love Me (with Jonas Brothers),Republic Records,78,93,3,588496,2021-07-01
79,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,62,64,189,587828,2021-07-01
80,spotify:track:27OeeYzk6klgBh83TSvGMA,The Kid LAROI,WITHOUT YOU,Columbia,2,66,34,585899,2021-07-01
81,spotify:track:3rV5y8rcQrwRt9fWGLmjOQ,Bo Burnham,All Eyes On Me,Bo Burnham,81,96,3,578836,2021-07-01
82,spotify:track:7pnQ23WgZca9jEfMts9qsR,A1 x J1,Latest Trends,EMI,4,59,21,576104,2021-07-01
83,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,83,-1,1,573358,2021-07-01
84,spotify:track:1m0UFnuTktOkksvjbF9z0m,Vegedream,Ramenez la coupe à la maison,Universal Music Division Island Def Jam,72,72,2,573187,2021-07-01
85,spotify:track:7zx1i0jGcFwMBurajgKlO7,Jonasu,Black Magic,3Beat,85,-1,1,572725,2021-07-01
86,spotify:track:3J8EOeKLTLXORtWPpOU5bE,"Lil Tjay, 6LACK",Calling My Phone,Columbia,1,61,20,569508,2021-07-01
87,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,Polo G,Martin & Gina,Columbia,45,69,43,566436,2021-07-01
88,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,70,75,9,556572,2021-07-01
89,spotify:track:25AvaE23MXl06YRtQcQoJS,Bo Burnham,Welcome to The Internet,Bo Burnham,70,70,3,555016,2021-07-01
90,spotify:track:2goHCrsDJaflEwQ930ef0o,"Tyler, The Creator",MASSA,Columbia,90,-1,1,552487,2021-07-01
91,spotify:track:0939D7aT18uBDS2MTjWzct,Coldplay,Higher Power,Parlophone UK,30,65,8,548738,2021-07-01
92,spotify:track:1fxYz1s15pyZLsJT0Hdh1m,Roddy Ricch,late at night,Atlantic Records,53,80,4,541003,2021-07-01
93,spotify:track:2xdwCJLfKCkat14mlgR26M,Billie Eilish,Lost Cause,Darkroom/Interscope Records,20,55,4,537407,2021-07-01
94,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,39,74,40,537017,2021-07-01
95,spotify:track:5qqabIl2vWzo9ApSC317sa,Oasis,Wonderwall - Remastered,Big Brother,61,76,231,536204,2021-07-01
96,spotify:track:65OVbaJR5O1RmwOQx0875b,"Drake, Lil Baby",Wants and Needs (feat. Lil Baby),OVO,6,79,17,531830,2021-07-01
97,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,"24kGoldn, iann dior",Mood (feat. iann dior),Records/Columbia,1,77,46,520955,2021-07-01
98,spotify:track:4I5bvu2KDsrCg0EWHIcvul,"Anne-Marie, KSI, Digital Farm Animals",Don't Play,Asylum Records,2,71,24,517204,2021-07-01
99,spotify:track:60ynsPSSKe6O3sfwRnIBRf,Doja Cat,Streets,Kemosabe Records/RCA Records,5,83,25,513831,2021-07-01
100,spotify:track:13HsOwrwTA5HgLuoaDHncP,"Tyler, The Creator, Teezo Touchdown",RUNITUP (feat. Teezo Touchdown),Columbia,100,-1,1,512165,2021-07-01
101,spotify:track:4FEcEwbE2vsqhxbTPtiNTL,Noizu,Summer 91 (Looking Back),RCA Records Label,59,73,13,510691,2021-07-01
102,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,2,86,87,509807,2021-07-01
103,spotify:track:3z4CGd63tpUn9a6oQSG0CI,"Dave, Burna Boy",Location (feat. Burna Boy),Neighbourhood,9,85,121,504435,2021-07-01
104,spotify:track:1nahzW3kfMuwReTka28tH5,Justin Bieber,Hold On,RBMG/Def Jam,7,94,17,501351,2021-07-01
105,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,174,188,501082,2021-07-01
106,spotify:track:1zejeOnykpCoyVSit6Bwp3,Olivia Rodrigo,hope ur ok,Olivia Rodrigo PS,19,62,6,500614,2021-07-01
107,spotify:track:4cJgjjWMjf4nfLRuSr4hVl,Bad Boy Chiller Crew,Don't You Worry About Me,Relentless Records,69,82,11,499332,2021-07-01
108,spotify:track:1diS6nkxMQc3wwC4G1j0bh,Dua Lipa,We're Good,Warner Records,37,98,20,496711,2021-07-01
109,spotify:track:3rq5w4bQGigXOfdN30ATJt,Arctic Monkeys,Do I Wanna Know?,Domino Recording Co,52,88,172,496361,2021-07-01
110,spotify:track:3KdoeNlEN0BoAKWzaRLNZa,Lorde,Solar Power,Universal Music New Zealand Limited,25,52,3,492005,2021-07-01
111,spotify:track:2lw3naleLuf81Si3tuFVak,Mabel,Let Them Know,Polydor Records,84,84,2,489250,2021-07-01
112,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,"Internet Money, Gunna, Don Toliver, NAV",Lemonade (feat. NAV),Internet Money Records / TenThousand Projects,2,90,46,486630,2021-07-01
113,spotify:track:5Z8Dj3LtbyCMiwE86rhg2f,"Fred again.., The Blessed Madonna",Marea (we’ve lost dancing),Atlantic Records UK,59,92,13,475863,2021-07-01
114,spotify:track:4vzJrkfHbCGaodPA5RY5BV,Central Cee,Loading,Central Cee,20,89,36,472889,2021-07-01
115,spotify:track:6ft4hAq6yde8jPZY2i5zLr,"MEDUZA, Dermot Kennedy",Paradise (feat. Dermot Kennedy),Universal-Island Records Ltd.,6,95,35,470588,2021-07-01
116,spotify:track:0W6I02J9xcqK8MtSeosEXb,Doja Cat,Get Into It (Yuh),Kemosabe Records/RCA Records,116,-1,1,468020,2021-07-01
117,spotify:track:6qouBO0wJtYc3k7DfKRUBx,"Tyler, The Creator, Domo Genesis",MANIFESTO (feat. Domo Genesis),Columbia,117,-1,1,462487,2021-07-01
118,spotify:track:5e9TFTbltYBg2xThimr0rU,Fleetwood Mac,The Chain - 2004 Remaster,Rhino/Warner Records,74,104,92,462133,2021-07-01
119,spotify:track:3CVb6hkMrlF7eHhXi5B3PZ,"Russ Millions, Tion Wayne",Body,Atlantic Records UK,9,87,14,461795,2021-07-01
120,spotify:track:54zJ1SxDe0CQhWRij7E0no,Becky Hill,Last Time,Polydor Records,84,112,13,460677,2021-07-01
121,spotify:track:1YHjRAptXqPdsdx3g6FNJL,"Wes Nelson, Yxng Bane",Nice To Meet Ya (feat. Yxng Bane),EMI,44,102,13,460238,2021-07-01
122,spotify:track:7ytR5pFWmSjzHJIeQkgog4,"DaBaby, Roddy Ricch",ROCKSTAR (feat. Roddy Ricch),South Coast Music Group/Interscope Records,1,100,63,459684,2021-07-01
123,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,80,103,35,452890,2021-07-01
124,spotify:track:2qzW5AK8ldKUOWUETwAkZY,Dave,Titanium,Neighbourhood,9,99,12,452318,2021-07-01
125,spotify:track:1M4OcYkxAtu3ErzSgDEfoi,Cardi B,Up,Atlantic Records,16,105,21,448269,2021-07-01
126,spotify:track:3Fzlg5r1IjhLk2qRw667od,Toploader,Dancing in the Moonlight,Sony Soho Square,87,109,125,447655,2021-07-01
127,spotify:track:1Oi2zpmL81Q0yScF1zxaC0,Destiny's Child,"Bills, Bills, Bills",Columbia,114,114,2,441405,2021-07-01
128,spotify:track:0CsR9Y9SnC6ZWmekmVqSHz,Doja Cat,Naked,Kemosabe Records/RCA Records,128,-1,1,440278,2021-07-01
129,spotify:track:48q0vSHcJdhK3IiXH8C5WJ,Arctic Monkeys,Why'd You Only Call Me When You're High?,Domino Recording Co,38,111,37,440059,2021-07-01
130,spotify:track:1tkg4EHVoqnhR6iFEXb60y,Pop Smoke,What You Know Bout Love,Victor Victor Worldwide,4,108,52,435434,2021-07-01
131,spotify:track:5zFglKYiknIxks8geR8rcL,"Maroon 5, Megan Thee Stallion",Beautiful Mistakes (feat. Megan Thee Stallion),Interscope Records*,108,151,12,433161,2021-07-01
132,spotify:track:0UvCh63URrLFcPkKt99hHd,Oasis,Don't Look Back in Anger - Remastered,Big Brother,44,116,184,431693,2021-07-01
133,spotify:track:0UCKUJU94sx8XBQnaNsRkB,Central Cee,Commitment Issues,Central Cee,9,101,20,430341,2021-07-01
134,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),1,107,100,429636,2021-07-01
135,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,6,113,163,422949,2021-07-01
136,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,GIVĒON,Heartbreak Anniversary,Epic/Not So Fast,34,125,19,421889,2021-07-01
137,spotify:track:1zi7xx7UVEFkmKfv06H8x0,"Drake, Wizkid, Kyla",One Dance,Cash Money Records/Young Money Ent./Universal Rec.,15,115,125,420992,2021-07-01
138,spotify:track:6LW3Z1GqbL78TIjfDyg4zp,"Wilkinson, Becky Hill",Afterglow,EMI,38,120,22,420246,2021-07-01
139,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go,Vertigo Berlin,1,110,85,418191,2021-07-01
140,spotify:track:2HolBGR6tpiWI80MXoV1dJ,"Doja Cat, Young Thug",Payday (feat. Young Thug),Kemosabe Records/RCA Records,140,-1,1,414803,2021-07-01
141,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,3,119,141,414720,2021-07-01
142,spotify:track:1pbbsI2KGPOMu0HmuGccBu,"Tyler, The Creator",WILSHIRE,Columbia,142,-1,1,413828,2021-07-01
143,spotify:track:7y3xU9vEC1s8DSuuoSYKih,Doja Cat,Been Like This,Kemosabe Records/RCA Records,143,-1,1,411381,2021-07-01
144,spotify:track:1f3yAtsJtY87CTmM8RLnxf,Nirvana,Smells Like Teen Spirit,Geffen,112,122,28,411329,2021-07-01
145,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),Arista/Legacy,99,140,116,410676,2021-07-01
146,spotify:track:07GvNcU1WdyZJq3XxP0kZa,Fleetwood Mac,Go Your Own Way - 2004 Remaster,Rhino/Warner Records,88,136,87,410492,2021-07-01
147,spotify:track:1v1oIWf2Xgh54kIWuKsDf6,AURORA,Runaway,Glassnote - VMG,31,97,14,409691,2021-07-01
148,spotify:track:7BHPGtpuuWWsvE7cCaMuEU,The Kooks,Naive,Virgin Records,68,128,189,409667,2021-07-01
149,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,5,-1,136,409507,2021-07-01
150,spotify:track:3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,Interscope,129,129,15,408275,2021-07-01
151,spotify:track:0zLCBJZSiELJf02ucPP9wb,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Columbia/B1 Recordings,2,127,79,405111,2021-07-01
152,spotify:track:6rok0MW3ze4KBEng4ZBAna,Fat Les,Vindaloo,Union Square Music,67,-1,3,404970,2021-07-01
153,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Universal Music AB,16,124,63,404884,2021-07-01
154,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,133,137,111,403936,2021-07-01
155,spotify:track:1jDJFeK9x3OZboIAHsY9k2,Elton John,I'm Still Standing,EMI,109,144,20,403913,2021-07-01
156,spotify:track:254bXAqt3zP6P50BdQvEsq,Fleetwood Mac,Everywhere - 2017 Remaster,Rhino/Warner Records,86,145,138,403645,2021-07-01
157,spotify:track:45bE4HXI0AwGZXfZtMp8JR,Tate McRae,you broke me first,RCA Records Label,8,121,50,403190,2021-07-01
158,spotify:track:2UbVnbE5FH6008mAm6Mmgw,OneRepublic,Run,Mosley Music/Interscope Records,158,-1,2,400915,2021-07-01
159,spotify:track:4Hta7Oy5W9HD0UgT1P8PPV,"Tyler, The Creator, DAISY WORLD",RISE! (feat. DAISY WORLD),Columbia,159,-1,1,400568,2021-07-01
160,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,"Ed Sheeran & Justin Bieber, Justin Bieber",I Don't Care (with Justin Bieber),Atlantic Records UK,1,-1,81,399873,2021-07-01
161,spotify:track:0ntQJM78wzOLVeCUAW7Y45,Kings of Leon,Sex on Fire,RCA/Legacy,120,134,23,399444,2021-07-01
162,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,SZA,Good Days,Top Dawg Entertainment/RCA Records,4,118,27,399212,2021-07-01
163,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,72,183,23,398665,2021-07-01
164,spotify:track:3bidbhpOYeV4knp8AIu8Xn,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,98,133,108,396743,2021-07-01
165,spotify:track:4Oun2ylbjFKMPTiaSbbCih,"Cardi B, Megan Thee Stallion",WAP (feat. Megan Thee Stallion),Atlantic/KSR,1,138,47,392966,2021-07-01
166,spotify:track:2WJVFqVQ3ivhAoAQWzEzeL,Olly Alexander (Years & Years),Starstruck,Polydor Records,93,146,10,392404,2021-07-01
167,spotify:track:3gbBpTdY8lnQwqxNCcf795,Bastille,Pompeii,Virgin Records,90,148,72,392070,2021-07-01
168,spotify:track:3dPQuX8Gs42Y7b454ybpMR,The White Stripes,Seven Nation Army,Legacy Recordings,117,142,56,390398,2021-07-01
169,spotify:track:62vpWI1CHwFy7tMIcSStl8,J. Cole,No Role Modelz,Roc Nation Records LLC,95,141,31,389591,2021-07-01
170,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,84,132,51,389218,2021-07-01
171,spotify:track:1J14CdDAvBTE1AJYUOwl6C,Duncan Laurence,Arcade,"Universal Music, a division of Universal International Music BV",47,139,22,387370,2021-07-01
172,spotify:track:35mvY5S1H3J2QZyna3TFe0,Ariana Grande,positions,Republic Records,1,131,36,386625,2021-07-01
173,spotify:track:5lWUeSYO61UYgNlFlqcwYl,"Nathan Dawe, KSI",Lighter (feat. KSI),Atlantic Records UK,4,126,49,385560,2021-07-01
174,spotify:track:1KixkQVDUHggZMU9dUobgm,Ava Max,My Head & My Heart,Atlantic Records,26,78,20,382513,2021-07-01
175,spotify:track:5T8EDUDqKcs6OSOwEsfqG7,Queen,Don't Stop Me Now - Remastered 2011,EMI,73,152,110,382066,2021-07-01
176,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,Kid Ina Korner / Interscope,37,150,201,381976,2021-07-01
177,spotify:track:2RlgNHKcydI9sayD2Df2xp,Electric Light Orchestra,Mr. Blue Sky,Epic/Legacy,101,155,89,381748,2021-07-01
178,spotify:track:7ju97lgwC2rKQ6wwsf9no9,"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),Interscope,2,154,58,380118,2021-07-01
179,spotify:track:055Mme9ReKK99jRFA5UJ55,Shane Codd,Get Out My Head,Polydor Records,19,160,33,379141,2021-07-01
