rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
39,spotify:track:18vXApRmJSgQ6wG2ll9AOg,Polo G,RAPSTAR,Columbia,1,37,24,3448064,2021-09-23
40,spotify:track:2gbMPBrBVj3CuNTLp2dHYs,Kanye West,Off The Grid,Rock The World/IDJ/Kanye LP7,4,24,4,3447024,2021-09-23
41,spotify:track:6isTQfKXhNO3EyJd9mSxx8,"Lil Nas X, Miley Cyrus",AM I DREAMING (feat. Miley Cyrus),Columbia,41,-1,1,3385403,2021-09-23
42,spotify:track:4vsJWPwWPS27gRM4oLjBNO,Lil Nas X,DONT WANT IT,Columbia,42,-1,1,3319393,2021-09-23
43,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,deja vu,Olivia Rodrigo PS,2,41,25,3254236,2021-09-23
44,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,4,38,13,3184608,2021-09-23
45,spotify:track:65OVbaJR5O1RmwOQx0875b,"Drake, Lil Baby",Wants and Needs (feat. Lil Baby),OVO,2,40,29,3165332,2021-09-23
46,spotify:track:4s7QLoImIwmPi9L6dq1nVW,Drake,TSU,OVO,6,19,3,3145983,2021-09-23
47,spotify:track:3J4VKkUpLvomXJbn9ZAypO,"Meek Mill, Lil Durk, Lil Baby",Sharing Locations (feat. Lil Baby & Lil Durk),MMG/Atlantic,36,45,4,3066604,2021-09-23
48,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,31,49,22,3008104,2021-09-23
49,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,19,52,57,2978344,2021-09-23
50,spotify:track:5SixeLvPsYpk7qq9lo5xYg,Chlöe,Have Mercy,Parkwood Entertainment/Columbia,50,53,2,2945117,2021-09-23
51,spotify:track:3e6ebtUCZ0tZL1J7wvM8Xi,Lil Nas X,VOID,Columbia,51,-1,1,2928489,2021-09-23
52,spotify:track:6pmNoWKk0r6zfIjWneJRxR,"DaBaby, Lil Wayne",Lonely (with Lil Wayne),South Coast Music / Interscope PS,47,47,2,2866055,2021-09-23
53,spotify:track:4iJyoBOLtHqaGxP12qzhQI,"Justin Bieber, Daniel Caesar, GIVĒON",Peaches (feat. Daniel Caesar & Giveon),RBMG/Def Jam,1,48,27,2864963,2021-09-23
54,spotify:track:3NqBxTOMCJ3zW9CIP51td4,"Eslabon Armado, DannyLux",Jugaste y Sufrí,DEL Records,50,50,5,2856987,2021-09-23
55,spotify:track:5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,drivers license,Olivia Rodrigo PS,1,54,37,2742002,2021-09-23
56,spotify:track:6D3t4w54PgLNGQ48R7th7R,Lil Nas X,LIFE AFTER SALEM,Columbia,56,-1,1,2694516,2021-09-23
57,spotify:track:61S79KIVA4I9FXbnsylEHT,"Drake, Lil Durk, GIVĒON",In The Bible (with Lil Durk & Giveon),OVO,8,31,3,2650393,2021-09-23
58,spotify:track:34D6FJysnQioVingDKufuf,"Drake, Future",N 2 Deep,OVO,11,27,3,2627479,2021-09-23
59,spotify:track:1sx0XsWUusUoPstbvokZjP,Tai Verdes,AOK,Arista Records,39,55,15,2627149,2021-09-23
60,spotify:track:6jy9yJfgCsMHdu2Oz4BGKX,Drake,Papi’s Home,OVO,7,28,3,2588082,2021-09-23
61,spotify:track:62vpWI1CHwFy7tMIcSStl8,J. Cole,No Role Modelz,Roc Nation Records LLC,45,62,189,2587202,2021-09-23
62,spotify:track:37BZB0z9T8Xu7U3e65qxFy,"The Weeknd, Ariana Grande",Save Your Tears (with Ariana Grande) (Remix),Republic Records,5,59,22,2583434,2021-09-23
63,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,58,95,2543767,2021-09-23
64,spotify:track:0eu4C55hL6x29mmeAjytzC,Oliver Tree,Life Goes On,Atlantic Records,64,150,2,2536057,2021-09-23
65,spotify:track:2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,Rimas Entertainment LLC,5,61,16,2459789,2021-09-23
66,spotify:track:6M3PsepEj5gyJoIi7Xvr7u,The Weeknd,Take My Breath - Single Version,XO / Republic Records,5,64,7,2455323,2021-09-23
67,spotify:track:30QR0ndUdiiMQMA9g1PGCm,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",G59 Records,67,106,26,2426381,2021-09-23
68,spotify:track:5zNW5ARjYhJQJz1AChP33n,Megan Thee Stallion,Thot Shit,300 Entertainment,11,65,15,2425700,2021-09-23
69,spotify:track:5gZYpjakt37G3c58FKcQwJ,"Trippie Redd, Playboi Carti",Miss The Rage,"1400 Entertainment, Inc. / 10K Projects",4,78,20,2417519,2021-09-23
70,spotify:track:0UTyLmkQgPOEIz95OVAJTR,"Baby Keem, Kendrick Lamar",range brothers (with Kendrick Lamar),Columbia,25,25,2,2414223,2021-09-23
71,spotify:track:5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo,favorite crime,Olivia Rodrigo PS,5,67,18,2404843,2021-09-23
72,spotify:track:4VCbgIdr8ptegWeJpqLVHH,"Drake, JAY-Z",Love All (with JAY-Z),OVO,10,36,3,2390973,2021-09-23
73,spotify:track:4f2GB5ZC7vOUYPAg69N2Xw,"Earth, Wind & Fire",September,Columbia/Legacy,73,-1,6,2339439,2021-09-23
74,spotify:track:7MAibcTli4IisCtbHKrGMh,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,Aftermath Entertainment/Atlantic,4,69,29,2322431,2021-09-23
75,spotify:track:0k4d5YPDr1r7FX77VdqWez,"Doja Cat, The Weeknd",You Right,Kemosabe Records/RCA Records,4,72,13,2321553,2021-09-23
76,spotify:track:11pEKMLmavDu8fxOB5QjbQ,Drake,Pipe Down,OVO,14,39,3,2297285,2021-09-23
77,spotify:track:7nc7mlSdWYeFom84zZ8Wr8,"Cochise, $NOT",Tell Em,Columbia,26,66,17,2290280,2021-09-23
78,spotify:track:7kDUspsoYfLkWnZR7qwHZl,"mgk, blackbear",my ex's best friend (with blackbear),Bad Boy/Interscope Records,11,77,59,2264829,2021-09-23
79,spotify:track:4ZUNw5tDBZTOqzPEVIYyOy,"iann dior, Lil Uzi Vert",V12 (feat. Lil Uzi Vert),10K Projects,79,-1,1,2259237,2021-09-23
80,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,80,128,5,2247245,2021-09-23
81,spotify:track:0qXP5fMhxGzxALOkXYUxfP,A-Wall,Loverboy,Duetti,61,76,6,2241965,2021-09-23
82,spotify:track:4s6vwFgPdCtidpEw8KuQT6,"Lil Tecca, Gunna",REPEAT IT (with Gunna),Galactic / Republic Records,28,71,7,2233681,2021-09-23
83,spotify:track:7CIERzyqIwLVKGp00YbHRO,PinkPantheress,Pain,Parlophone UK,48,70,12,2231134,2021-09-23
84,spotify:track:7F9cT6hIRhnFCYP6GKS0tf,"Drake, Kid Cudi",IMY2 (with Kid Cudi),OVO,17,42,3,2222869,2021-09-23
85,spotify:track:6KgtcmCF9Ky68XC7ezxl3s,"Lizzo, Cardi B",Rumors (feat. Cardi B),Nice Life/Atlantic,6,73,6,2219716,2021-09-23
86,spotify:track:4qu63nuBpdn0qHUHuObEj1,"Marshmello, Jonas Brothers",Leave Before You Love Me (with Jonas Brothers),Republic Records,45,91,18,2217652,2021-09-23
87,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,GIVĒON,Heartbreak Anniversary,Epic/Not So Fast,9,68,33,2208063,2021-09-23
88,spotify:track:5JKnYZOhSP7rOK0jPYcCjV,"WILLOW, Travis Barker",t r a n s p a r e n t s o u l feat. Travis Barker,"MSFTSMusic / Roc Nation Records, LLC",20,79,19,2204477,2021-09-23
89,spotify:track:6SRsiMl7w1USE4mFqrOhHC,Olivia Rodrigo,brutal,Olivia Rodrigo PS,4,82,18,2195081,2021-09-23
90,spotify:track:0MMyJUC3WNnFS1lit5pTjk,Olivia Rodrigo,"jealousy, jealousy",Olivia Rodrigo PS,10,81,18,2189481,2021-09-23
91,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,1,90,153,2186258,2021-09-23
92,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,1,93,108,2183939,2021-09-23
93,spotify:track:42ZrMq4BKsWDrrbMnMRYaK,Kanye West,Jail,Rock The World/IDJ/Kanye LP7,3,43,4,2169770,2021-09-23
94,spotify:track:2vmfvSoZBFAt9hhRoEByLi,"Aventura, Bad Bunny",Volví,Rimas Entertainment LLC,17,85,8,2153550,2021-09-23
95,spotify:track:2vWBUC9djv6BtiGlmKiQaH,Yot Club,YKWIM?,Yot Club under exclusive license to Amuseio AB,90,101,12,2141551,2021-09-23
96,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,"24kGoldn, iann dior",Mood (feat. iann dior),Records/Columbia,2,95,59,2134824,2021-09-23
97,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,SZA,Good Days,Top Dawg Entertainment/RCA Records,1,96,39,2125111,2021-09-23
98,spotify:track:51pshtuYkgUQnt5huMPbKL,"Mac Miller, Empire Of The Sun",The Spins,Rostrum Records,91,100,30,2122700,2021-09-23
99,spotify:track:40uMIn2zJLAQhNXghRjBed,Post Malone,Motley Crew,Republic Records,3,86,11,2122049,2021-09-23
100,spotify:track:6cUHiQEECDl5m3WFGQ1GCR,"Trippie Redd, Polo G, Lil Durk",Rich MF (feat. Lil Durk),"1400 Entertainment, Inc. / 10K Projects",21,89,5,2116676,2021-09-23
101,spotify:track:0Fs9cdPDhptWEDJmiCbkEW,"J. Cole, Cults, Amber Coffman",She Knows (feat. Amber Coffman & Cults),Roc Nation LLC,97,97,8,2114648,2021-09-23
102,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,happier,Olivia Rodrigo PS,5,94,18,2099362,2021-09-23
103,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,Polo G,Martin & Gina,Columbia,23,103,60,2089718,2021-09-23
104,spotify:track:5RwV8BvLfX5injfqYodke9,Rauw Alejandro,Todo De Ti,Sony Music Latin/Duars Entertainment,18,75,17,2073141,2021-09-23
105,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,Kali Uchis,telepatía,EMI / Interscope,4,99,32,2054690,2021-09-23
106,spotify:track:4VXIryQMWpIdGgYR4TrjT1,Juice WRLD,All Girls Are The Same,Juice WRLD Mixtape / ISR P&D,13,111,178,2020900,2021-09-23
107,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,"Juice WRLD, Marshmello",Come & Go (with Marshmello),Grade A Productions/Interscope Records,1,108,63,2018511,2021-09-23
108,spotify:track:0uxSUdBrJy9Un0EYoBowng,Lil Uzi Vert,20 Min,Generation Now/Atlantic,93,117,85,2013453,2021-09-23
109,spotify:track:1EJIcDYXwSqipW5dFe4uJz,"DJ Khaled, Lil Baby, Lil Durk",EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),Epic/We The Best,24,105,21,1999914,2021-09-23
110,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,82,120,60,1980598,2021-09-23
111,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,4,107,97,1963587,2021-09-23
112,spotify:track:1MIGkQxcdAt2lDx6ySpsc5,"Jack Harlow, Pooh Shiesty",SUVs (Black on Black),Generation Now/Atlantic,22,110,7,1961305,2021-09-23
113,spotify:track:1q0PYXTbDsirp2l74ng6pn,"J Balvin, Skrillex",In Da Getto,"Sueños Globales, LLC",88,88,2,1950318,2021-09-23
114,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,6,119,55,1931242,2021-09-23
115,spotify:track:2stbjvpFujerfDUuUUPX7o,Kacey Musgraves,breadwinner,Kacey Musgraves,102,102,2,1928478,2021-09-23
116,spotify:track:4MzXwWMhyBbmu6hOcLVD49,"Bad Bunny, JHAYCO",DÁKITI,Rimas Entertainment LLC,1,112,47,1907267,2021-09-23
117,spotify:track:0Zm7NKJgoKY6ZWwtoEUILK,Kanye West,Praise God,Rock The World/IDJ/Kanye LP7,7,60,4,1903522,2021-09-23
118,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,1,123,177,1888939,2021-09-23
119,spotify:track:0y60itmpH0aPKsFiGxmtnh,WILLOW,Wait a Minute!,Roc Nation W Smith P&D,119,129,23,1871218,2021-09-23
120,spotify:track:42m3eP1JJhtzffal9B136J,Drake,7am On Bridle Path,OVO,16,46,3,1869367,2021-09-23
121,spotify:track:0zO8ctW0UiuOefR87OeJOZ,"ScHoolboy Q, Kendrick Lamar",Collard Greens,Schoolboy Q,113,114,6,1862211,2021-09-23
122,spotify:track:26BMsCXJpD7eYtP7ufhApC,"Blueface, OG Bobby Billions",Outside (Better Days),5th Amendment / Entertainment One / Billionaire Music Group / EMPIRE,64,92,11,1861082,2021-09-23
123,spotify:track:2Q3jFbyE61mCjS3SkW4toJ,Drake,Race My Mind,OVO,18,51,3,1859826,2021-09-23
124,spotify:track:7H0ya83CMmgFcOhw0UB6ow,Beach House,Space Song,Apple Orchard Music,124,134,11,1848339,2021-09-23
125,spotify:track:5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Daddy Issues,Columbia,59,133,54,1847480,2021-09-23
126,spotify:track:6E90gq0KO6FYZVOXx8kCcC,Masked Wolf,Astronaut In The Ocean,Elektra (NEK),4,116,33,1845731,2021-09-23
127,spotify:track:5svL1PkWw8hPEAOdTNLexy,Sueco,Paralyzed,Atlantic Records,41,104,6,1827274,2021-09-23
128,spotify:track:1is8gU4RVcN4J8xItxWoOY,Clinton Kane,I GUESS I'M IN LOVE,Columbia,66,130,5,1823075,2021-09-23
129,spotify:track:32BeYxKPrig1LefHsC0Xuo,Billie Eilish,Happier Than Ever - Edit,Darkroom/Interscope Records,109,109,2,1820076,2021-09-23
130,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,130,-1,1,1813898,2021-09-23
131,spotify:track:60ynsPSSKe6O3sfwRnIBRf,Doja Cat,Streets,Kemosabe Records/RCA Records,3,126,37,1812919,2021-09-23
132,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,"Internet Money, Gunna, Don Toliver, NAV",Lemonade (feat. NAV),Internet Money Records / TenThousand Projects,1,136,58,1801665,2021-09-23
133,spotify:track:2wAJTrFhCnQyNSD3oUgTZO,J. Cole,Work Out,Roc Nation LLC,128,142,12,1801494,2021-09-23
134,spotify:track:0ZLuW8uOXdFNWcI40C0OC2,"Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Generation Now/Atlantic,2,144,66,1800764,2021-09-23
135,spotify:track:2U5WueTLIK5WJLD7mvDODv,Juice WRLD,Wishing Well,Grade A Productions/Interscope Records,1,137,63,1789806,2021-09-23
136,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,BØRNS,Electric Love,UMGRI Interscope,44,139,65,1788784,2021-09-23
137,spotify:track:69AIpwGNLxr4qS1X5ynx60,"Jordan Davis, Luke Bryan",Buy Dirt,MCA Nashville,87,87,6,1783163,2021-09-23
138,spotify:track:2ZXxRC6V6AXzMdbLQZMHSB,Lil Tecca,LOT OF ME,Galactic / Republic Records,138,-1,1,1778165,2021-09-23
139,spotify:track:7GX5flRQZVHRAGd6B4TmDO,Lil Uzi Vert,XO Tour Llif3,Generation Now/Atlantic,2,166,232,1776378,2021-09-23
140,spotify:track:0rKtyWc8bvkriBthvHKY8d,Joji,SLOW DANCING IN THE DARK,88rising Music,29,146,157,1775583,2021-09-23
141,spotify:track:5B0kgjHULYJhAQkK5XsMoC,"Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),Columbia,3,124,13,1774592,2021-09-23
142,spotify:track:1D3z6HTiQsNmZxjl7F7eoG,"J. Cole, 21 Savage, Morray",m y . l i f e (with 21 Savage & Morray),"Dreamville, Inc., Under exclusive license to Roc Nation Records",2,138,19,1772363,2021-09-23
143,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,8,143,247,1759875,2021-09-23
144,spotify:track:0lkQOB949M2gLyut86aJ1b,Cage The Elephant,Cigarette Daydreams,UMC (Universal Music Catalogue),114,140,31,1741743,2021-09-23
145,spotify:track:20BOju91NaEFK5Py4VJ2pp,"Saweetie, Doja Cat",Best Friend (feat. Doja Cat),ICY/Warner Records,12,145,37,1740320,2021-09-23
146,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,Republic Records,9,157,64,1737322,2021-09-23
147,spotify:track:1HsOTiVqdN7PB1zOS2bcsO,"Trippie Redd, Juice WRLD",Matt Hardy 999,"1400 Entertainment, Inc. / 10K Projects",11,115,5,1735418,2021-09-23
148,spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,Bad Vibes Forever / EMPIRE,3,161,213,1728902,2021-09-23
149,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,129,182,36,1727417,2021-09-23
150,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar, Jay Rock",Money Trees,Aftermath,88,164,40,1716695,2021-09-23
151,spotify:track:6IBcOGPsniK3Pso1wHIhew,Luke Combs,Forever After All,River House Artists/Columbia Nashville,2,148,48,1706689,2021-09-23
152,spotify:track:0cu0rhnlCnJ7JIeHRiLpj3,DaBaby,Ball If I Want To,South Coast Music Group/Interscope Records,28,113,14,1706619,2021-09-23
153,spotify:track:3J8EOeKLTLXORtWPpOU5bE,"Lil Tjay, 6LACK",Calling My Phone,Columbia,1,153,32,1703053,2021-09-23
154,spotify:track:4kTLpAbhuEGHAAdDjOIWaa,"Kid Cudi, MGMT, Ratatat",Pursuit Of Happiness (Nightmare),Kid Cudi/Universal Records,154,180,3,1697819,2021-09-23
155,spotify:track:0PvFJmanyNQMseIFrU708S,"Pop Smoke, Lil Baby, DaBaby",For The Night (feat. Lil Baby & DaBaby),Victor Victor Worldwide,2,163,64,1696990,2021-09-23
156,spotify:track:27OeeYzk6klgBh83TSvGMA,The Kid LAROI,WITHOUT YOU,Columbia,8,154,45,1695296,2021-09-23
157,spotify:track:50ceCGZ3oD3U5caQV5bP6f,"Drake, Lil Wayne, Rick Ross",You Only Live Twice (with Lil Wayne & Rick Ross),OVO,19,56,3,1689477,2021-09-23
158,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,Juice WRLD,Robbery,Grade A Productions/Interscope Records,3,168,136,1675245,2021-09-23
159,spotify:track:2iUmqdfGZcHIhS3b9E9EWq,Neon Trees,Everybody Talks,Mercury Records,124,173,30,1671415,2021-09-23
160,spotify:track:1Hgko2YssPJNjOhfJgJ6uo,Mac Miller,Colors and Shapes,Warner Records,160,-1,1,1660284,2021-09-23
161,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,6,170,126,1656556,2021-09-23
162,spotify:track:1f3yAtsJtY87CTmM8RLnxf,Nirvana,Smells Like Teen Spirit,Geffen,135,177,11,1650496,2021-09-23
163,spotify:track:5W8jRrZ6tWrTrqnKRtIQBf,"J. Cole, Lil Baby",p r i d e . i s . t h e . d e v i l (with Lil Baby),"Dreamville, Inc., Under exclusive license to Roc Nation Records",4,165,19,1645561,2021-09-23
164,spotify:track:2SAqBLGA283SUiwJ3xOUVI,"Drake, Lil Durk",Laugh Now Cry Later (feat. Lil Durk),OVO,2,156,58,1639360,2021-09-23
165,spotify:track:7v4pPS4A7NgY7bxFA3Etv3,"CORPSE, Night Lovell",HOT DEMON B!TCHES NEAR U ! ! !,CORPSE,57,98,3,1637228,2021-09-23
166,spotify:track:1uMHCAyGmHqyygoNRuo7MV,"bbno$, Rich Brian",edamame,bbno$,166,199,2,1621050,2021-09-23
167,spotify:track:6foY66mWZN0pSRjZ408c00,Morgan Wallen,Whiskey Glasses,Morgan Wallen,59,176,126,1614489,2021-09-23
168,spotify:track:7ytR5pFWmSjzHJIeQkgog4,"DaBaby, Roddy Ricch",ROCKSTAR (feat. Roddy Ricch),South Coast Music Group/Interscope Records,1,179,75,1598089,2021-09-23
169,spotify:track:1M4OcYkxAtu3ErzSgDEfoi,Cardi B,Up,Atlantic Records,3,175,33,1597702,2021-09-23
170,spotify:track:0GO8y8jQk1PkHzS31d699N,GROUPLOVE,Tongue Tied,Canvasback/ATL,107,184,71,1595978,2021-09-23
171,spotify:track:6OTKVgVpVaVjhRLYizPJKA,PinkPantheress,Just for Me,Parlophone UK,64,149,6,1592965,2021-09-23
172,spotify:track:73uxnSsFMeJ15POpd3zgrV,Kanye West,Believe What I Say,Rock The World/IDJ/Kanye LP7,11,84,4,1591541,2021-09-23
173,spotify:track:1dIWPXMX4kRHj6Dt2DStUQ,"Blxst, Tyga, Ty Dolla $ign",Chosen (feat. Ty Dolla $ign),Red Bull Records Inc. / Evgle LLC,132,162,6,1586253,2021-09-23
174,spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,Republic Records,2,181,43,1582943,2021-09-23
175,spotify:track:6K4t31amVTZDgR3sKmwUJJ,Tame Impala,The Less I Know The Better,Universal Music Australia Pty. Ltd.,117,191,101,1571911,2021-09-23
