rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
32,spotify:track:0lLdorYw7lVrJydTINhWdI,Michael Bublé,It's Beginning to Look a Lot like Christmas,143/Reprise,18,64,21,3699982,2020-11-26
33,spotify:track:5vGLcdRuSbUhD8ScwsGSdA,CJ,Whoopty,CJ Music Group/T-Series,33,36,5,3657875,2020-11-26
34,spotify:track:6AGOKlMZWLCaEJGnaROtF9,Ritt Momney,Put Your Records On,Columbia,16,20,11,3472558,2020-11-26
35,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,Republic Records,9,22,21,3428631,2020-11-26
36,spotify:track:6IBcOGPsniK3Pso1wHIhew,Luke Combs,Forever After All,River House Artists/Columbia Nashville,2,30,5,3370413,2020-11-26
37,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,28,28,8,3362890,2020-11-26
38,spotify:track:3qgPpwtuRu5oP8EtFSj8HE,The Kid LAROI,SO DONE,Columbia,13,25,5,3283672,2020-11-26
39,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,Polo G,Martin & Gina,Columbia,23,34,17,3249112,2020-11-26
40,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,4,32,54,3220140,2020-11-26
41,spotify:track:096YtKWNRXdmYKFLelSBto,Morgan Wallen,Still Goin Down,Morgan Wallen,41,-1,1,3202925,2020-11-26
42,spotify:track:45bE4HXI0AwGZXfZtMp8JR,Tate McRae,you broke me first,RCA Records Label,16,27,19,3169362,2020-11-26
43,spotify:track:4VXIryQMWpIdGgYR4TrjT1,Juice WRLD,All Girls Are The Same,Juice WRLD Mixtape / ISR P&D,13,37,135,3132882,2020-11-26
44,spotify:track:0GzuHFG4Ql6DoyxFRnIk3F,"Maluma, The Weeknd",Hawái - Remix,Sony Music Latin,16,18,3,3110538,2020-11-26
45,spotify:track:2MbdDtCv5LUVjYy9RuGTgC,"Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Generation Now/Atlantic,2,35,23,3054792,2020-11-26
46,spotify:track:3nAp4IvdMPPWEH9uuXFFV5,Kelly Clarkson,Underneath the Tree,RCA Records Label,40,92,12,3040393,2020-11-26
47,spotify:track:22LAwLoDA5b4AaGSkg6bKW,Lil Mosey,Blueberry Faygo,Mogul Vision/Interscope Records,2,42,42,2990004,2020-11-26
48,spotify:track:7B3z0ySL9Rr0XvZEAjWZzM,Clairo,Sofia,FADER Label,27,31,10,2961100,2020-11-26
49,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,1,45,134,2959582,2020-11-26
50,spotify:track:7kDUspsoYfLkWnZR7qwHZl,"mgk, blackbear",my ex's best friend (with blackbear),Bad Boy/Interscope Records,11,41,16,2894238,2020-11-26
51,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,1,52,110,2855274,2020-11-26
52,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,6,40,12,2853620,2020-11-26
53,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,53,58,14,2837429,2020-11-26
54,spotify:track:5KCbr5ndeby4y4ggthdiAb,Shawn Mendes,Wonder,Shawn Mendes LP4-5 PS/ Island,9,48,8,2832532,2020-11-26
55,spotify:track:0tbjiOUl4k492KPdWZS9sy,Morgan Wallen,7 Summers,Morgan Wallen,3,78,15,2819023,2020-11-26
56,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,"21 Savage, Metro Boomin",Runnin,"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic",3,33,8,2778842,2020-11-26
57,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,Juice WRLD,Robbery,Grade A Productions/Interscope Records,3,56,93,2761431,2020-11-26
58,spotify:track:4Q34FP1AT7GEl9oLgNtiWj,"21 Savage, Metro Boomin, Drake",Mr. Right Now (feat. Drake),"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic",4,53,8,2749950,2020-11-26
59,spotify:track:08TILUAN56HJoS1d9mNRty,Megan Thee Stallion,Circles,300 Entertainment,59,-1,1,2643098,2020-11-26
60,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,60,-1,1,2622619,2020-11-26
61,spotify:track:4aarlAfLKVCTxUDNgbwhjH,"Megan Thee Stallion, DaBaby",Cry Baby (feat. DaBaby),300 Entertainment,61,-1,1,2611532,2020-11-26
62,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,Atlantic Records,1,63,51,2598296,2020-11-26
63,spotify:track:6EDO9iiTtwNv6waLwa1UUq,"DJ Khaled, Drake",POPSTAR (feat. Drake),OVO/We The Best/Epic,4,51,19,2595476,2020-11-26
64,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,1,61,65,2580045,2020-11-26
65,spotify:track:0n2moJpAEWHwaPYYjkzMDl,BTS,Blue & Grey,BIGHIT MUSIC,65,-1,1,2576410,2020-11-26
66,spotify:track:2FVpOsjT1iquZ3SpCjZ9Ne,BTS,Telepathy,BIGHIT MUSIC,66,-1,1,2566695,2020-11-26
67,spotify:track:4Z5FyQlevoHoa5FsIVKZju,DaBaby,PRACTICE,South Coast Music Group/Interscope Records,46,70,6,2563900,2020-11-26
68,spotify:track:2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,Capitol Records,58,143,11,2562271,2020-11-26
69,spotify:track:0eBXyY4SatzpE7opnzgXvz,Morgan Wallen,More Than My Hometown,Morgan Wallen,57,95,31,2501225,2020-11-26
70,spotify:track:54DmTIv86D3sYdiawjULQ0,BTS,Dis-ease,BIGHIT MUSIC,70,-1,1,2496347,2020-11-26
71,spotify:track:46UMwpkxyIwzqhsaONm4wf,The Ronettes,Sleigh Ride,Legacy Recordings,60,158,11,2493896,2020-11-26
72,spotify:track:7fEoXCZTZFosUFvFQg1BmW,King Von,Took Her To The O,"Forever and a Day, LLC / EMPIRE",37,60,3,2463346,2020-11-26
73,spotify:track:5rZlwNFl01HqLWBQGryKSm,"Pop Smoke, Lil Tjay",Mood Swings (feat. Lil Tjay),Victor Victor Worldwide,10,65,21,2459082,2020-11-26
74,spotify:track:4kKdvXD0ez7jp1296JmAts,"Frank Sinatra, B. Swanson Quartet",Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Columbia/Legacy,20,181,19,2439276,2020-11-26
75,spotify:track:7xapw9Oy21WpfEcib2ErSA,Justin Bieber,Mistletoe,RBMG/Def Jam,25,139,20,2438789,2020-11-26
76,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,6,62,83,2427965,2020-11-26
77,spotify:track:7taXf5odg9xCAZERYfyOkS,José Feliciano,Feliz Navidad,RCA Records Label,24,-1,15,2390332,2020-11-26
78,spotify:track:0AUvWawuP0ibk4SQ3sIZjk,Ashnikko,Daisy,Parlophone UK,40,59,11,2342458,2020-11-26
79,spotify:track:6tjituizSxwSmBB5vtgHZE,Michael Bublé,Holly Jolly Christmas,143/Reprise,21,183,14,2325001,2020-11-26
80,spotify:track:6foY66mWZN0pSRjZ408c00,Morgan Wallen,Whiskey Glasses,Morgan Wallen,59,93,84,2317321,2020-11-26
81,spotify:track:7o4gBbTM6UBLkOYPw9xMCz,"DDG, Blueface",Moonwalking in Calabasas (feat. Blueface) - Remix,Epic,40,54,7,2316919,2020-11-26
82,spotify:track:3ndCsZfq8OVwwkz9mmZvUz,BTS,Stay,BIGHIT MUSIC,82,-1,1,2313486,2020-11-26
83,spotify:track:2rPHUAeUPbNgTmK18FPTiZ,"The Kid LAROI, Juice WRLD",GO (feat. Juice WRLD),Columbia,15,71,24,2297204,2020-11-26
84,spotify:track:5f1joOtoMeyppIcJGZQvqJ,"Kane Brown, Swae Lee, Khalid",Be Like That - feat. Swae Lee & Khalid,RCA Records Label Nashville,25,39,20,2282127,2020-11-26
85,spotify:track:2L4YgbxxwmwafMqLIjSx8q,Morgan Wallen,Livin’ The Dream,Morgan Wallen,85,-1,1,2260199,2020-11-26
86,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,"Pop Smoke, A Boogie Wit da Hoodie",Hello (feat. A Boogie Wit da Hoodie),Victor Victor Worldwide,86,-1,12,2254007,2020-11-26
87,spotify:track:77khP2fIVhSW23NwxrRluh,Burl Ives,A Holly Jolly Christmas,Geffen,15,-1,18,2252335,2020-11-26
88,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go,Vertigo Berlin,42,67,53,2243132,2020-11-26
89,spotify:track:7yiSvALPjMrBLDDrbcDRNy,Megan Thee Stallion,Girls in the Hood,300 Entertainment,37,192,22,2230792,2020-11-26
90,spotify:track:7Ge141qhUeuglcOvgAkWBy,"Megan Thee Stallion, Lil Durk",Movie (feat. Lil Durk),300 Entertainment,90,-1,1,2216891,2020-11-26
91,spotify:track:5GkQIP5mWPi4KZLLXeuFTT,"Ariana Grande, Doja Cat",motive (with Doja Cat),Republic Records,4,49,4,2188153,2020-11-26
92,spotify:track:6wQlQrTY5mVS8EGaFZVwVF,"Juice WRLD, The Weeknd",Smile (with The Weeknd),Grade A Productions/Interscope Records,2,80,16,2154191,2020-11-26
93,spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,Bad Vibes Forever / EMPIRE,3,87,170,2151391,2020-11-26
94,spotify:track:3QCU8BT0zDS9LPVfEhRFEE,The Kid LAROI,ALWAYS DO,Columbia,44,69,3,2148088,2020-11-26
95,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,8,94,204,2141721,2020-11-26
96,spotify:track:5jvgec3P4jyoZUPTy2pWDR,Ricky Montgomery,Line Without a Hook,Warner Records,96,145,2,2096761,2020-11-26
97,spotify:track:4PS1e8f2LvuTFgUs1Cn3ON,Nat King Cole,The Christmas Song (Merry Christmas To You),CAPITOL CATALOG MKT (C92),14,-1,17,2095125,2020-11-26
98,spotify:track:55Am8neGJkdj2ADaM3aw5H,James Arthur,Train Wreck,Columbia,62,75,6,2088547,2020-11-26
99,spotify:track:1K5KBOgreBi5fkEHvg5ap3,"Future, Drake",Life Is Good (feat. Drake),Epic/Freebandz,2,89,46,2083410,2020-11-26
100,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,BØRNS,Electric Love,UMGRI Interscope,44,81,23,2071711,2020-11-26
101,spotify:track:0rKtyWc8bvkriBthvHKY8d,Joji,SLOW DANCING IN THE DARK,88rising Music,29,83,114,2053611,2020-11-26
102,spotify:track:3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,Columbia,3,86,51,2049320,2020-11-26
103,spotify:track:527k23H0A4Q0UJN3vGs0Da,Don Toliver,After Party,We Run It Ent./Cactus Jack/Atlantic,13,100,34,2037867,2020-11-26
104,spotify:track:2ShRJbppDksFugwquBFyjx,Porky Slim,Space Legend,Pork Rinds Productions,104,-1,1,2036480,2020-11-26
105,spotify:track:27ycaQnQAxaPiyeg3nr2aB,Miley Cyrus,Midnight Sky,RCA Records Label,14,84,15,2029270,2020-11-26
106,spotify:track:7bCfHiRcfUjG0YVVNUL7Ve,"CORPSE, Savage Ga$p",E-GIRLS ARE RUINING MY LIFE!,CORPSE,59,82,7,2027818,2020-11-26
107,spotify:track:0k7wmahjkn389wAZdz19Cv,"Future, Lil Uzi Vert",Drankin N Smokin,Generation Now/Atlantic,12,12,2,2013194,2020-11-26
108,spotify:track:7eJMfftS33KTjuF7lTsMCx,"Powfu, beabadoobee",death bed (coffee for your head),Columbia,9,97,41,2011674,2020-11-26
109,spotify:track:57RA3JGafJm5zRtKJiKPIm,"Wallows, Clairo",Are You Bored Yet? (feat. Clairo),Atlantic Records,70,85,29,2010507,2020-11-26
110,spotify:track:5f5tMrP3ZZbNtiLIHKOQLS,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Columbia/B1 Recordings,5,104,40,2008639,2020-11-26
111,spotify:track:5MwynWK9s4hlyKHqhkNn4A,Morgan Wallen,Chasin' You,Morgan Wallen,55,123,39,2002645,2020-11-26
112,spotify:track:3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM,Cactus Jack/Epic,1,114,60,1989014,2020-11-26
113,spotify:track:6gdLyYNuhWBzqwlOFSsXC7,Luke Combs,Better Together,River House Artists/Columbia Nashville,38,79,10,1973767,2020-11-26
114,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,Harry Styles,Golden,Columbia,21,77,9,1967800,2020-11-26
115,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,"Chris Brown, Young Thug",Go Crazy,Chris Brown Entertainment/300 Entertainment/RCA Records,20,72,27,1966773,2020-11-26
116,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,24,99,136,1965560,2020-11-26
117,spotify:track:33gwZOGJWEZ7dRWPqPxBEZ,"Big Sean, Post Malone",Wolves (feat. Post Malone),"Getting Out Our Dreams, Inc./Def Jam Recordings",19,120,12,1950332,2020-11-26
118,spotify:track:5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Daddy Issues,Columbia,96,96,11,1943409,2020-11-26
119,spotify:track:1H7KnK26kc1YyellpbINEn,"Pop Smoke, 50 Cent, Roddy Ricch",The Woo (feat. 50 Cent & Roddy Ricch),Victor Victor Worldwide,8,102,21,1941975,2020-11-26
120,spotify:track:2mt1IqcFyY1zmYZT8Q3xw9,blackbear,hot girl bummer,Alamo,4,101,66,1941004,2020-11-26
121,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,"Juice WRLD, YoungBoy Never Broke Again",Bandit (with YoungBoy Never Broke Again),Grade A Productions/Interscope Records,2,109,60,1934239,2020-11-26
122,spotify:track:7Lbxvt42JsNSKVCaN63qhD,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney Catalog,27,-1,15,1932198,2020-11-26
123,spotify:track:5dOxHHMOFAbG3VH23t0xNm,Juice WRLD,Righteous,Grade A Productions/Interscope Records,2,105,31,1922893,2020-11-26
124,spotify:track:2Z71PZlOeF9YVze4hy1A1a,"Megan Thee Stallion, Beyoncé",Savage Remix (feat. Beyoncé),300 Entertainment,5,-1,28,1921279,2020-11-26
125,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),Arista Records,47,98,55,1920157,2020-11-26
126,spotify:track:3yhhv0VCmKkAWD9ysDLpTE,Megan Thee Stallion,Shots Fired,300 Entertainment,126,-1,1,1919244,2020-11-26
127,spotify:track:3JKgcAa7r07ocVWcV8bS0H,Polo G,21,Columbia,42,108,28,1913871,2020-11-26
128,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,Pop Smoke,Dior,Victor Victor Worldwide/Republic Records,18,111,38,1904582,2020-11-26
129,spotify:track:62vpWI1CHwFy7tMIcSStl8,J. Cole,No Role Modelz,Roc Nation Records LLC,65,121,146,1900876,2020-11-26
130,spotify:track:0ada5XsQGLPUVbmTCkAP49,"Juice WRLD, Marshmello, The Kid LAROI, Polo G",Hate The Other Side (with Marshmello & The Kid Laroi),Grade A Productions/Interscope Records,5,112,20,1884084,2020-11-26
131,spotify:track:7Dx9Z6Aon1qPS2N0rHSWTe,Ariana Grande,just like magic,Republic Records,11,74,4,1877660,2020-11-26
132,spotify:track:2993VQSr7a2Dj5hI5xcWG0,"Megan Thee Stallion, City Girls, Hot Girl Meg",Do It On The Tip (feat. City Girls & Hot Girl Meg),300 Entertainment,132,-1,1,1867619,2020-11-26
133,spotify:track:7vrJn5hDSXRmdXoR30KgF1,KAROL G,BICHOTA,UMLE - Latino,133,-1,1,1859444,2020-11-26
134,spotify:track:3K07bGe8iljQ3mOKArHLDo,Chris Stapleton,Starting Over,Mercury Nashville,43,43,3,1858779,2020-11-26
135,spotify:track:0247StOpd3AkeBQzANX4Zf,Band Aid,Do They Know It's Christmas? - 1984 Version,EMI,22,-1,16,1854104,2020-11-26
136,spotify:track:30bqVoKjX479ab90a8Pafp,Lil Peep,Star Shopping,"Death Note Music, LLC",107,113,14,1847957,2020-11-26
137,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,DaBaby,BOP,South Coast Music Group/Interscope Records,3,122,61,1845244,2020-11-26
138,spotify:track:696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,ROXANNE,Arizona Zervas,1,116,57,1839439,2020-11-26
139,spotify:track:2rxQMGVafnNaRaXlRMWPde,Luke Combs,Beautiful Crazy,River House Artists/Columbia Nashville,61,115,124,1836189,2020-11-26
140,spotify:track:6uyiyatWPCqC59Mm4rO8xL,Lee Brice,One Of Them Girls,Curb Records,64,106,15,1833520,2020-11-26
141,spotify:track:3QzAOrNlsabgbMwlZt7TAY,"Mustard, Roddy Ricch",Ballin' (with Roddy Ricch),10 Summers Records/Interscope Records,11,118,69,1827196,2020-11-26
142,spotify:track:6vC90OOjZR165Hw8CpsqEm,Parker McCollum,Pretty Heart,MCA Nashville,132,168,7,1814772,2020-11-26
143,spotify:track:7Jd0VVrzeTTWipxSzJ81aC,Morgan Wallen,Cover Me Up,Morgan Wallen,143,-1,12,1811444,2020-11-26
144,spotify:track:7E1jVNoWuemqUryI4FxsVD,"Ariana Grande, The Weeknd",off the table (with The Weeknd),Republic Records,7,76,4,1794934,2020-11-26
145,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,Surfaces,Sunday Best,"Surfaces Music / TenThousand Projects, LLC",14,117,45,1780326,2020-11-26
146,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,Harry Styles,Falling,Columbia,11,107,50,1774798,2020-11-26
147,spotify:track:7dH9TPjTWQ60wOJkmYay8a,"Internet Money, Trippie Redd, Diplo, Juice WRLD",Blastoff (feat. Juice WRLD),Internet Money Records / 10K Projects,18,124,13,1766533,2020-11-26
148,spotify:track:0uxSUdBrJy9Un0EYoBowng,Lil Uzi Vert,20 Min,Generation Now/Atlantic,116,138,44,1758694,2020-11-26
149,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,"Bad Vibes Forever, LLC",1,137,143,1751651,2020-11-26
150,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,123,133,12,1750214,2020-11-26
151,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,Jack Harlow,WHATS POPPIN,Generation Now/Atlantic,6,131,44,1740358,2020-11-26
152,spotify:track:4RAEVQeHanpXyK2lrEUkMk,"Megan Thee Stallion, SZA",Freaky Girls (feat. SZA),300 Entertainment,152,-1,1,1738708,2020-11-26
153,spotify:track:2xLMifQCjDGFmkHkpNLD9h,Travis Scott,SICKO MODE,Cactus Jack / Epic,1,141,121,1732390,2020-11-26
154,spotify:track:1xQ6trAsedVPCdbtDAmk0c,"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),Columbia,9,91,24,1729755,2020-11-26
155,spotify:track:3IJYUaN3tx04S4TYyZHKoP,StaySolidRocky,Party Girl,Columbia,2,134,29,1728804,2020-11-26
156,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,J. Cole,MIDDLE CHILD,"Dreamville, Inc., Under exclusive license to Roc Nation Records",1,159,97,1705780,2020-11-26
157,spotify:track:5n6gBhdEjCuj3obgCoTEFD,"Future, Lil Uzi Vert",That’s It,Generation Now/Atlantic,29,29,2,1704859,2020-11-26
158,spotify:track:6gxKUmycQX7uyMwJcweFjp,"Lil Baby, 42 Dugg",We Paid (feat. 42 Dugg),Quality Control/Motown Records,9,144,26,1703169,2020-11-26
159,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,Chris Stapleton,Tennessee Whiskey,Mercury Nashville,159,196,11,1694105,2020-11-26
160,spotify:track:78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",1,178,115,1678995,2020-11-26
161,spotify:track:0MF5QHFzTUM2dYm6J7Vngt,Ricky Montgomery,Mr. Loverman,Warner Records,155,155,2,1674787,2020-11-26
162,spotify:track:1BPBcKcunC2olMIDEyQejT,Lil Tjay,Move On - Bonus,Columbia,162,-1,1,1662841,2020-11-26
163,spotify:track:6J2LdBN97cDWn0MLxYh9HB,Noah Cyrus,July,Records/Columbia,56,130,58,1661624,2020-11-26
164,spotify:track:7GX5flRQZVHRAGd6B4TmDO,Lil Uzi Vert,XO Tour Llif3,Generation Now/Atlantic,2,162,191,1660320,2020-11-26
165,spotify:track:1SF8piqsZWn86DajVKih8F,YoungBoy Never Broke Again,Kacey Talk,"Never Broke Again, LLC",80,157,14,1658894,2020-11-26
166,spotify:track:4so0Wek9Ig1p6CRCHuINwW,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",White Christmas - 1947 Version,Geffen,23,-1,17,1654550,2020-11-26
167,spotify:track:7AQim7LbvFVZJE3O8TYgf2,"XXXTENTACION, Trippie Redd",Fuck Love,Bad Vibes Forever / EMPIRE,8,164,167,1653504,2020-11-26
168,spotify:track:3GVkPk8mqxz0itaAriG1L7,XXXTENTACION,Everybody Dies In Their Nightmares,Bad Vibes Forever / EMPIRE,15,172,95,1651899,2020-11-26
169,spotify:track:2rRJrJEo19S2J82BDsQ3F7,Trevor Daniel,Falling,Alamo,5,151,54,1649987,2020-11-26
170,spotify:track:3nS9a01VvXHQriLqJYwRqG,"Gunna, Young Thug",DOLLAZ ON MY HEAD (feat. Young Thug),300 Entertainment,19,135,27,1644124,2020-11-26
171,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,Darkroom/Interscope Records,1,119,54,1642793,2020-11-26
172,spotify:track:0W7R5wlb4rjvowSPOY7c8m,"Megan Thee Stallion, Young Thug",Don’t Stop (feat. Young Thug),300 Entertainment,57,-1,4,1638838,2020-11-26
173,spotify:track:6cx06DFPPHchuUAcTxznu9,"Joel Corry, MNEK",Head & Heart (feat. MNEK),Atlantic Records UK,58,129,16,1626367,2020-11-26
