rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
14,spotify:track:4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,Warner Records,9,11,26,3602386,2022-04-07
15,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,Kemosabe Records/RCA Records,4,13,43,3584545,2022-04-07
16,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,4,14,29,3555909,2022-04-07
17,spotify:track:68Dni7IE4VyPkTOH9mRWHr,J. Cole,No Role Modelz,Roc Nation Records LLC,15,15,217,3532709,2022-04-07
18,spotify:track:59CfNbkERJ3NoTXDvoURjj,Dove Cameron,Boyfriend,Disruptor Records/Columbia,10,20,8,3355198,2022-04-07
19,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,19,23,64,3268261,2022-04-07
20,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,15,16,33,3244693,2022-04-07
21,spotify:track:62Yo3FDddWY8ydu6PW2wyz,Jack Harlow,Nail Tech,Generation Now/Atlantic,3,34,7,3239737,2022-04-07
22,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,19,24,85,3214224,2022-04-07
23,spotify:track:37y7iDayfwm3WXn5BiAoRk,Steve Lacy,Dark Red,Three Quarter,16,22,35,3193967,2022-04-07
24,spotify:track:3DarAbFujv6eYNliUTyqtz,"Doja Cat, SZA",Kiss Me More (feat. SZA),Kemosabe Records/RCA Records,1,33,52,3133360,2022-04-07
25,spotify:track:3XOalgusokruzA5ZBA2Qcb,"Gunna, Future, Young Thug",pushin P (feat. Young Thug),300 Entertainment,2,18,13,3083489,2022-04-07
26,spotify:track:5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,traitor,Olivia Rodrigo PS,3,37,46,3058569,2022-04-07
27,spotify:track:3QFInJAm9eyaho5vBzxInN,"Baby Keem, Kendrick Lamar",family ties (with Kendrick Lamar),Columbia,8,36,32,3035083,2022-04-07
28,spotify:track:7BbaIYAdi3pg4MGl6PHwPv,Yeat,Monëy so big,TwizzyRich,27,27,11,2959474,2022-04-07
29,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,29,41,40,2938070,2022-04-07
30,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,6,25,21,2916251,2022-04-07
31,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,8,26,30,2910860,2022-04-07
32,spotify:track:4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Darkroom/Interscope Records,3,58,36,2863346,2022-04-07
33,spotify:track:0QBzMgT7NIeoCYy3sJCof1,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,25,35,5,2824623,2022-04-07
34,spotify:track:2WL6GQzPuK9Nrpy9XwNEbz,Nirvana,Something In The Way,Geffen,4,17,5,2765204,2022-04-07
35,spotify:track:3GZD6HmiNUhxXYf8Gch723,Frank Ocean,Lost,Red Zone Entertainment / IDJ,14,31,13,2762386,2022-04-07
36,spotify:track:1ri9ZUkBJVFUdgwzCnfcYs,"Becky G, KAROL G",MAMIII,Kemosabe Records/RCA Records,15,29,8,2760323,2022-04-07
37,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,deja vu,Olivia Rodrigo PS,2,60,53,2728854,2022-04-07
38,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,38,38,7,2708718,2022-04-07
39,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,40,25,2705396,2022-04-07
40,spotify:track:6HJIZUOiZDE814XMhRGSZN,Yahritza Y Su Esencia,Soy El Unico,Lumbre Music/Columbia,7,7,2,2684780,2022-04-07
41,spotify:track:6K5ph5mq1qprHae3TrgTj5,Jessica Darrow,"Surface Pressure - From ""Encanto""/Soundtrack Version",UME - Global Clearing House,4,28,15,2684550,2022-04-07
42,spotify:track:1BzXvBpIFWJgu0P8P6xmP4,"Dreamville, JID, J. Cole, Kenny Mason, Sheck Wes",Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),Dreamville/Interscope Records,42,-1,1,2671791,2022-04-07
43,spotify:track:3o9kpgkIcffx0iSwxhuNI2,Em Beihold,Numb Little Bug,"Republic Records/Moon Projects, LLC.",29,42,10,2635975,2022-04-07
44,spotify:track:0y60itmpH0aPKsFiGxmtnh,WILLOW,Wait a Minute!,Roc Nation W Smith P&D,44,50,35,2623061,2022-04-07
45,spotify:track:5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,drivers license,Olivia Rodrigo PS,1,76,65,2581463,2022-04-07
46,spotify:track:0oA9wBGDY4uyILLg4GymWP,"AnnenMayKantereit, Giant Rooks",Tom's Diner,Vertigo Berlin,30,30,4,2567910,2022-04-07
47,spotify:track:0fv2KH6hac06J86hBUTcSf,"Tyler, The Creator",NEW MAGIC WAND,Columbia,16,52,18,2550472,2022-04-07
48,spotify:track:2pOUHNwZJrFffS42SxPwt0,"Lil Durk, Morgan Wallen",Broadway Girls (feat. Morgan Wallen),Alamo,7,46,16,2548352,2022-04-07
49,spotify:track:6f5ExP43esnvdKPddwKXJH,"NEIKED, Mae Muller, Polo G",Better Days (NEIKED x Mae Muller x Polo G),Capitol Records UK / EMI,6,43,25,2545129,2022-04-07
50,spotify:track:00Blm7zeNqgYLPtW6zg8cj,"Post Malone, The Weeknd",One Right Now (with The Weeknd),Republic Records,1,45,22,2532930,2022-04-07
51,spotify:track:3cBsEDNhFI9E82vPj3kvi3,Morgan Wallen,Wasted On You,Morgan Wallen,3,55,63,2509512,2022-04-07
52,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,4,56,79,2389120,2022-04-07
53,spotify:track:0uxSUdBrJy9Un0EYoBowng,Lil Uzi Vert,20 Min,Generation Now/Atlantic,52,63,113,2378282,2022-04-07
54,spotify:track:0IuVhCflrQPMGRrOyoY5RW,Tate McRae,she's all i wanna be,RCA Records Label,20,48,9,2352577,2022-04-07
55,spotify:track:0sTlGEld0h8kIPZaKDYUf4,The Rare Occasions,Notion,Elektra (NEK),39,53,25,2342657,2022-04-07
56,spotify:track:1ojBtNRMzjL7ptLPZCzfRz,"Kevin Gates, Juicy J",Thinking with My Dick (feat. Juicy J),Bread Winners' Association/Atlantic,15,32,4,2314744,2022-04-07
57,spotify:track:65OVbaJR5O1RmwOQx0875b,"Drake, Lil Baby",Wants and Needs (feat. Lil Baby),OVO,2,65,57,2292305,2022-04-07
58,spotify:track:3AVXwaOGCEL8cmBecfcsFJ,Charlie Puth,Light Switch,Atlantic Records,15,71,11,2272633,2022-04-07
59,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,70,123,2272570,2022-04-07
60,spotify:track:4pi1G1x8tl9VfdD9bL3maT,Latto,Big Energy,Streamcut/RCA Records,47,54,14,2257562,2022-04-07
61,spotify:track:4EWCNWgDS8707fNSZ1oaA5,Kanye West,Heartless,Roc-A-Fella,55,67,27,2250556,2022-04-07
62,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar, Jay Rock",Money Trees,Aftermath,62,82,68,2241033,2022-04-07
63,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,4,191,117,2230976,2022-04-07
64,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,1,73,181,2220212,2022-04-07
65,spotify:track:18vXApRmJSgQ6wG2ll9AOg,Polo G,RAPSTAR,Columbia,1,68,52,2214567,2022-04-07
66,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,7,79,41,2205821,2022-04-07
67,spotify:track:0k4d5YPDr1r7FX77VdqWez,"Doja Cat, The Weeknd",You Right,Kemosabe Records/RCA Records,4,80,41,2197199,2022-04-07
68,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,4,91,41,2190744,2022-04-07
69,spotify:track:3yMC1KsTwh0ceXdIe4QQAQ,Lauren Spencer Smith,Fingers Crossed,"Three Name Productions, Inc./ Island Records & Republic Records",8,72,14,2173857,2022-04-07
70,spotify:track:7mFj0LlWtEJaEigguaWqYh,"Megan Thee Stallion, Dua Lipa",Sweetest Pie,300 Entertainment,6,57,4,2172058,2022-04-07
71,spotify:track:3NqBxTOMCJ3zW9CIP51td4,"Eslabon Armado, DannyLux",Jugaste y Sufrí,DEL Records,23,59,33,2164697,2022-04-07
72,spotify:track:0lEjxUUlKqjqXrVlIHFduD,"Gunna, Drake",P power (feat. Drake),300 Entertainment,14,78,12,2134728,2022-04-07
73,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,25,83,23,2132797,2022-04-07
74,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,Sony Music Latin,20,86,37,2130119,2022-04-07
75,spotify:track:0DGTcMqvVR7fmBXgiG6jz4,Pharrell Williams,Just A Cloud Away,Columbia,39,39,3,2125832,2022-04-07
76,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,"Drake, Future, Young Thug",Way 2 Sexy (with Future & Young Thug),OVO,1,77,31,2119446,2022-04-07
77,spotify:track:4WghJOMjDpGdlk3b8aJIgy,"Kehlani, Justin Bieber",up at night (feat. justin bieber),TSNMI / Atlantic,77,-1,1,2113786,2022-04-07
78,spotify:track:7H0ya83CMmgFcOhw0UB6ow,Beach House,Space Song,Apple Orchard Music,65,81,39,2112529,2022-04-07
79,spotify:track:02VBYrHfVwfEWXk5DXyf0T,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,Aftermath Entertainment/Atlantic,4,-1,54,2107574,2022-04-07
80,spotify:track:51pshtuYkgUQnt5huMPbKL,"Mac Miller, Empire Of The Sun",The Spins,Rostrum Records,64,98,58,2106129,2022-04-07
81,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Dandelions,Columbia,77,85,13,2098946,2022-04-07
82,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,31,88,50,2096991,2022-04-07
83,spotify:track:7Fege3yv4dvehB3NdRBGwI,Gunna,Banking On Me,300 Entertainment,40,108,7,2093226,2022-04-07
84,spotify:track:5dXWFMwD7I7zXsInONVl0H,SZA,I Hate U,Top Dawg Entertainment/RCA Records,1,87,18,2090438,2022-04-07
85,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,72,107,88,2088719,2022-04-07
86,spotify:track:07MDkzWARZaLEdKxo6yArG,"THE ANXIETY, WILLOW, Tyler Cole",Meet Me At Our Spot,"MSFTSMusic / Roc Nation Records, LLC",10,74,33,2066866,2022-04-07
87,spotify:track:2vWBUC9djv6BtiGlmKiQaH,Yot Club,YKWIM?,Yot Club under exclusive license to Amuseio AB,63,84,40,2066590,2022-04-07
88,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,88,90,11,2066159,2022-04-07
89,spotify:track:5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo,favorite crime,Olivia Rodrigo PS,5,131,46,2064018,2022-04-07
90,spotify:track:0N0h5lXc4HOiLgGb9EZi8m,lil Shordie Scott,Rocking A Cardigan in Atlanta,SCMG / SCE / EMPIRE,30,64,7,2058500,2022-04-07
91,spotify:track:6Jrdb6CFOJEGaHjaa6c4WR,"BoyWithUke, blackbear",IDGAF (with blackbear),Republic Records,23,49,3,2049293,2022-04-07
92,spotify:track:6foY66mWZN0pSRjZ408c00,Morgan Wallen,Whiskey Glasses,Morgan Wallen,59,103,152,2049212,2022-04-07
93,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,1,93,205,2045764,2022-04-07
94,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,43,92,13,2045136,2022-04-07
95,spotify:track:0W6I02J9xcqK8MtSeosEXb,Doja Cat,Get Into It (Yuh),Kemosabe Records/RCA Records,18,89,41,2042162,2022-04-07
96,spotify:track:4bV5sf2B4hWBBd5HQ8S7KB,"4*TOWN (From Disney and Pixar’s Turning Red), Jordan Fisher, Finneas O'Connell, Topher Ngo, Grayson Villanueva, Josh Levi",Nobody Like U,Walt Disney Records,61,61,3,2042093,2022-04-07
97,spotify:track:50eJOxJiGmJ7PBZaTKpje1,"mgk, blackbear",make up sex (feat. blackbear),Bad Boy / Interscope,21,21,2,2031351,2022-04-07
98,spotify:track:2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,Rimas Entertainment LLC,5,101,44,2018621,2022-04-07
99,spotify:track:4kTLpAbhuEGHAAdDjOIWaa,"Kid Cudi, MGMT, Ratatat",Pursuit Of Happiness (Nightmare),Kid Cudi/Universal Records,50,97,31,2005633,2022-04-07
100,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters,Everlong,RCA Records Label,100,100,2,2005456,2022-04-07
101,spotify:track:3wn8nOygkHLUQ9dlXM1rKW,Yeat,Poppin,Field Trip Recordings/Geffen Records,101,160,7,2000729,2022-04-07
102,spotify:track:3IAfUEeaXRX9s9UdKOJrFI,Anitta,Envolver,WEA Latina,66,66,3,1990184,2022-04-07
103,spotify:track:29TPjc8wxfz4XMn21O7VsZ,Playboi Carti,Sky,AWGE/Interscope Records,28,106,33,1986998,2022-04-07
104,spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,Republic Records,2,117,69,1981012,2022-04-07
105,spotify:track:4MzXwWMhyBbmu6hOcLVD49,"Bad Bunny, JHAYCO",DÁKITI,Rimas Entertainment LLC,1,110,75,1973919,2022-04-07
106,spotify:track:4VXIryQMWpIdGgYR4TrjT1,Juice WRLD,All Girls Are The Same,Juice WRLD Mixtape / ISR P&D,13,104,206,1970801,2022-04-07
107,spotify:track:3sNVsP50132BTNlImLx70i,Kanye West,Bound 2,Rock The World/IDJ/Kanye/LP6,94,109,15,1960283,2022-04-07
108,spotify:track:4b1yxSdlumA8N4fEk4UOZp,"Stephanie Beatriz, Olga Merediz, Encanto - Cast",The Family Madrigal,Walt Disney Records,11,75,14,1960225,2022-04-07
109,spotify:track:4XvcHTUfIlWfyJTRG0aqlo,Sleepy Hallow,2055,Winners Circle/RCA Records,8,102,42,1958550,2022-04-07
110,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,Polo G,Martin & Gina,Columbia,23,111,88,1939646,2022-04-07
111,spotify:track:4tqcoej1zPvwePZCzuAjJd,J. Cole,Wet Dreamz,Roc Nation Records LLC,111,120,25,1938009,2022-04-07
112,spotify:track:5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Daddy Issues,Columbia,59,113,82,1920196,2022-04-07
113,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,SZA,Good Days,Top Dawg Entertainment/RCA Records,1,134,67,1912518,2022-04-07
114,spotify:track:3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,Eminem Catalog PS,48,116,12,1894831,2022-04-07
115,spotify:track:7ohROa13QK43JBRqfCmz4P,"Lil Durk, Gunna",What Happened To Virgil (feat. Gunna),Alamo,79,94,4,1888524,2022-04-07
116,spotify:track:40iJIUlhi6renaREYGeIDS,"Drake, Travis Scott",Fair Trade (with Travis Scott),OVO,3,114,31,1885669,2022-04-07
117,spotify:track:1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,1,138,54,1884698,2022-04-07
118,spotify:track:78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",1,124,179,1873397,2022-04-07
119,spotify:track:2HHLfzE7PkljuqyYU4vwmh,"Nardo Wick, Future, Lil Baby",Me or Sum (feat. Future & Lil Baby),Flawless Ent./RCA Records,69,123,14,1867406,2022-04-07
120,spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,Universal Music Latino / Rimas,43,152,39,1867274,2022-04-07
121,spotify:track:4gzsuuZypVbxs0Af1LSZyB,"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Neon16,18,119,23,1863105,2022-04-07
122,spotify:track:5hVghJ4KaYES3BFUATCYn0,"Tyler, The Creator",EARFQUAKE,Columbia,1,147,71,1860689,2022-04-07
123,spotify:track:25wdC7CJmCJPgnKw9rYquJ,"mgk, Bring Me The Horizon",maybe (feat. Bring Me The Horizon),Bad Boy / Interscope,19,19,3,1856089,2022-04-07
124,spotify:track:1ZdhOMWyFR8Iv9eylMGYg2,Labrinth,Mount Everest,Syco Music,39,99,9,1853689,2022-04-07
125,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,"Lil Uzi Vert, Oh Wonder",The Way Life Goes (feat. Oh Wonder),Generation Now/Atlantic,8,128,104,1841358,2022-04-07
126,spotify:track:11iIikXxC6NP0Ma8vMD27x,Vundabar,Alien Blues,Gawk Records under exclusive license to Amuseio AB,35,115,19,1830167,2022-04-07
127,spotify:track:0MMyJUC3WNnFS1lit5pTjk,Olivia Rodrigo,"jealousy, jealousy",Olivia Rodrigo PS,10,164,30,1830161,2022-04-07
128,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,114,132,30,1824670,2022-04-07
129,spotify:track:0wXuerDYiBnERgIpbb3JBR,Childish Gambino,Redbone,Glassnote - VMG,9,130,116,1823021,2022-04-07
130,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Die For You,Universal Republic Records,74,156,56,1820502,2022-04-07
131,spotify:track:5enxwA8aAbwZbf5qCHORXi,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,1,171,21,1816315,2022-04-07
132,spotify:track:3xVZYkcuWalGudeKl861wb,"Bruno Mars, Anderson .Paak, Silk Sonic",Smokin Out The Window,Aftermath Entertainment/Atlantic,2,-1,21,1811500,2022-04-07
133,spotify:track:2wAJTrFhCnQyNSD3oUgTZO,J. Cole,Work Out,Roc Nation LLC,101,135,34,1801203,2022-04-07
134,spotify:track:4k3lPl8YTKuY8c1HelVnm3,Cody Johnson,'Til You Can't,CoJo Music/Warner Music Nashville,126,126,7,1800433,2022-04-07
135,spotify:track:0uRrG2jRR5tuifsYIJHEao,Morgan Wallen,Sand In My Boots,Morgan Wallen,13,127,41,1798666,2022-04-07
136,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,1,139,136,1798381,2022-04-07
137,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Eminem Catalog PS,59,144,11,1790280,2022-04-07
138,spotify:track:3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,Columbia,3,-1,85,1785827,2022-04-07
139,spotify:track:69AIpwGNLxr4qS1X5ynx60,"Jordan Davis, Luke Bryan",Buy Dirt,MCA Nashville,67,142,33,1782082,2022-04-07
140,spotify:track:4KW1lqgSr8TKrvBII0Brf8,Kanye West,Father Stretch My Hands Pt. 1,Rock The World/IDJ/Kanye LP7,115,137,17,1781915,2022-04-07
141,spotify:track:503OTo2dSqe7qk76rgsbep,"Dr. Dre, Snoop Dogg",Still D.R.E.,Aftermath,12,129,8,1774539,2022-04-07
142,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,6,158,80,1773006,2022-04-07
143,spotify:track:0rKtyWc8bvkriBthvHKY8d,Joji,SLOW DANCING IN THE DARK,88rising Music,29,141,185,1770048,2022-04-07
144,spotify:track:7nc7mlSdWYeFom84zZ8Wr8,"Cochise, $NOT",Tell Em,Columbia,26,143,45,1760688,2022-04-07
145,spotify:track:4Li2WHPkuyCdtmokzW2007,"JAY-Z, Kanye West",Ni**as In Paris,Roc Nation/RocAFella/IDJ,107,148,18,1759787,2022-04-07
146,spotify:track:1v7L65Lzy0j0vdpRjJewt1,Eminem,Lose Yourself,Eminem Catalog PS,39,150,23,1743152,2022-04-07
147,spotify:track:7AQim7LbvFVZJE3O8TYgf2,"XXXTENTACION, Trippie Redd",Fuck Love,Bad Vibes Forever / EMPIRE,8,151,196,1742515,2022-04-07
148,spotify:track:7GX5flRQZVHRAGd6B4TmDO,Lil Uzi Vert,XO Tour Llif3,Generation Now/Atlantic,2,157,260,1741331,2022-04-07
149,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,Harry Styles,Golden,Columbia,21,-1,26,1740172,2022-04-07
150,spotify:track:2bPI4TKM4oTxl2SijUXM2J,Lil Durk,AHHH HA,Alamo,33,154,6,1738411,2022-04-07
151,spotify:track:2ncLdwTd8qzkxiJjlbiOgC,Kid Cudi,Mr. Rager,Kid Cudi/Universal Records,80,145,17,1735024,2022-04-07
152,spotify:track:5TRPicyLGbAF2LGBFbHGvO,"Kanye West, Dwele",Flashing Lights,Roc-A-Fella,152,161,13,1734275,2022-04-07
153,spotify:track:01Lr5YepbgjXAWR9iOEyH1,Chief Keef,Love Sosa,UMGRI Interscope,44,149,16,1721311,2022-04-07
154,spotify:track:0vp1sk3FzuDBeLMLcRhQdL,"Russ, Ktlyn",HANDSOMER (Remix) (Feat. Ktlyn),DIEMON,40,133,4,1720854,2022-04-07
155,spotify:track:6f44p3Kc4ayD9VtbC9Clkr,"Tyler, The Creator, Nigo","Come On, Let's Go (with Nigo)",Victor Victor Worldwide,51,51,2,1718516,2022-04-07
156,spotify:track:0De9jFjJ4eRLl7Yww2eBw1,"ERNEST, Morgan Wallen",Flower Shops (feat. Morgan Wallen),Big Loud,46,162,8,1714969,2022-04-07
157,spotify:track:3i6sCTU7ENlnHpHvrHUitW,Juice WRLD,Sometimes,Grade A Productions/Interscope Records,7,69,3,1714501,2022-04-07
158,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,happier,Olivia Rodrigo PS,5,-1,30,1709395,2022-04-07
159,spotify:track:2aCj4aX6TXFFUn5zTFRH4w,"Yeat, Lil Uzi Vert",Big tonka (feat. Lil Uzi Vert),Field Trip Recordings/Geffen Records,159,-1,1,1700223,2022-04-07
160,spotify:track:2BJSMvOGABRxokHKB0OI8i,"Playboi Carti, Lil Uzi Vert",Shoota (feat. Lil Uzi Vert),AWGE Label,27,165,57,1694650,2022-04-07
161,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE.,Aftermath,1,176,143,1676255,2022-04-07
162,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,Chris Stapleton,Tennessee Whiskey,Mercury Nashville,135,198,53,1672099,2022-04-07
163,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,J. Cole,MIDDLE CHILD,"Dreamville, Inc., Under exclusive license to Roc Nation Records",1,184,150,1666979,2022-04-07
164,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,"Eminem, Juice WRLD",Godzilla (feat. Juice WRLD),Shady/Aftermath/Interscope Records,2,177,93,1665424,2022-04-07
165,spotify:track:4xkOaSrkexMciUUogZKVTS,"Eminem, Nate Dogg",Till I Collapse,Eminem Catalog PS,76,174,45,1664564,2022-04-07
166,spotify:track:2bdqU7C4softKNcMYDFi96,Tate McRae,chaotic,RCA Records Label,44,44,2,1659321,2022-04-07
167,spotify:track:6vN77lE9LK6HP2DewaN6HZ,"Lil Baby, Drake",Yes Indeed,"Quality Control Music, LLC",2,180,110,1655149,2022-04-07
168,spotify:track:6K4t31amVTZDgR3sKmwUJJ,Tame Impala,The Less I Know The Better,Universal Music Australia Pty. Ltd.,117,172,119,1652908,2022-04-07
169,spotify:track:7fBv7CLKzipRk6EC6TWHOB,The Weeknd,The Hills,Universal Republic Records,27,181,64,1651664,2022-04-07
170,spotify:track:60ynsPSSKe6O3sfwRnIBRf,Doja Cat,Streets,Kemosabe Records/RCA Records,3,186,65,1648838,2022-04-07
171,spotify:track:2tznHmp70DxMyr2XhWLOW0,Cage The Elephant,Cigarette Daydreams,UMC (Universal Music Catalogue),114,187,49,1645953,2022-04-07
172,spotify:track:6mmPpaltUZK7xjNlBPQQ0p,"Rauw Alejandro, Chencho Corleone",Desesperados,Sony Music Latin/Duars Entertainment,136,163,9,1643286,2022-04-07
173,spotify:track:6PGoSes0D9eUDeeAafB2As,"Kendrick Lamar, Zacari",LOVE. FEAT. ZACARI.,Aftermath,5,185,91,1640909,2022-04-07
174,spotify:track:1oFAF1hdPOickyHgbuRjyX,"The Weeknd, Ariana Grande",Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,XO / Republic Records,5,193,50,1638266,2022-04-07
