rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
15,spotify:track:0hquQWY3xvYqN4qtiquniF,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),Kemosabe Records/RCA Records,7,21,14,4280273,2022-08-11
16,spotify:track:6HMtHNpW6YPi1hrw9tgF8P,Lizzo,About Damn Time,Nice Life/Atlantic,6,19,17,4260086,2022-08-11
17,spotify:track:59nOXPmaKlBfGMDeOVGrIK,"Future, Drake, Tems",WAIT FOR U (feat. Drake & Tems),Epic/Freebandz,3,24,15,4252411,2022-08-11
18,spotify:track:1qEmFfgcLObUfQm0j1W2CK,Harry Styles,Late Night Talking,Columbia,2,22,12,4150721,2022-08-11
19,spotify:track:6Xom58OOXk2SoU711L2IXO,Bad Bunny,Moscow Mule,Rimas Entertainment LLC,2,28,14,4048966,2022-08-11
20,spotify:track:4cacyP5c3PMlfnyjpg13xW,Yung Gravy,Betty (Get Money),Republic Records,18,30,7,3956558,2022-08-11
21,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,19,32,103,3778174,2022-08-11
22,spotify:track:0wHFktze2PHC5jDt3B17DC,Jack Harlow,First Class,Generation Now/Atlantic,1,27,18,3760098,2022-08-11
23,spotify:track:4h4QlmocP3IuwYEj2j14p8,"Nicky Youre, hey daisy",Sunroof,Thirty Knots/Columbia,21,33,17,3705509,2022-08-11
24,spotify:track:1Hohk6AufHZOrrhMXZppax,Beyoncé,ALIEN SUPERSTAR,Parkwood Entertainment/Columbia,9,9,2,3597550,2022-08-11
25,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Die For You,Universal Republic Records,24,37,74,3465788,2022-08-11
26,spotify:track:3k3NWokhRRkEPhCzPmV8TW,"Bad Bunny, Bomba Estéreo",Ojitos Lindos,Rimas Entertainment LLC,11,31,14,3431791,2022-08-11
27,spotify:track:4686eQ81DEswHa90bcdlC9,Bailey Zimmerman,Rock and A Hard Place,Warner Music Nashville/Elektra,26,49,9,3352981,2022-08-11
28,spotify:track:4tYFy8ALRjIZvnvSLw5lxN,"Bad Bunny, Rauw Alejandro",Party,Rimas Entertainment LLC,8,38,14,3332988,2022-08-11
29,spotify:track:0xzI1KAr0Yd9tv8jlIk3sn,"benny blanco, BTS, Snoop Dogg",Bad Decisions (with BTS & Snoop Dogg),Friends Keep Secrets/Interscope Records,29,-1,1,3269837,2022-08-11
30,spotify:track:37y7iDayfwm3WXn5BiAoRk,Steve Lacy,Dark Red,Three Quarter,16,43,53,3267215,2022-08-11
31,spotify:track:1dm6z1fWB0cErMszU25dy2,Bad Bunny,Después de la Playa,Rimas Entertainment LLC,5,42,14,3175233,2022-08-11
32,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,CUFF IT,Parkwood Entertainment/Columbia,10,10,2,3161982,2022-08-11
33,spotify:track:3GdWfmQBiiJrDUvSZS1bGv,"NAV, Lil Baby, Travis Scott",Never Sleep (with Lil Baby feat. Travis Scott),XO Records / Republic Records,25,25,2,3118468,2022-08-11
34,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52",DALE PLAY Records,33,45,4,3113324,2022-08-11
35,spotify:track:68Dni7IE4VyPkTOH9mRWHr,J. Cole,No Role Modelz,Roc Nation Records LLC,10,44,235,3045430,2022-08-11
36,spotify:track:48UKTR66uUOT9LaUvooTNx,Luke Combs,The Kind of Love We Make,River House Artists/Columbia Nashville,15,40,8,2987189,2022-08-11
37,spotify:track:7dSZ6zGTQx66c2GF91xCrb,KAROL G,PROVENZA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,22,53,16,2967141,2022-08-11
38,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,48,57,2950524,2022-08-11
39,spotify:track:58k32my5lKofeZRtIvBDg9,Baby Keem,HONEST,Baby Keem LLC,39,50,3,2932338,2022-08-11
40,spotify:track:3cBsEDNhFI9E82vPj3kvi3,Morgan Wallen,Wasted On You,Morgan Wallen,3,52,81,2923963,2022-08-11
41,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Zach Bryan,Something in the Orange,Warner Records,30,51,16,2874954,2022-08-11
42,spotify:track:2MuWTIM3b0YEAskbeeFE1i,Metallica,Master Of Puppets,Blackened Recordings / Universal Music,9,39,6,2862162,2022-08-11
43,spotify:track:41oY4WCTj5kccfesTVFnvN,"Bad Bunny, JHAYCO",Tarot,Rimas Entertainment LLC,11,54,14,2797111,2022-08-11
44,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,18,55,82,2787515,2022-08-11
45,spotify:track:5ildQOEKmJuWGl2vRkFdYc,ROSALÍA,DESPECHÁ,Columbia,45,74,2,2764067,2022-08-11
46,spotify:track:4jonEzO6nIIBt5xPGsyOA0,d4vd,Romantic Homicide,Darkroom/Interscope Records,46,-1,1,2704936,2022-08-11
47,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,"Drake, 21 Savage, Project Pat",Knife Talk (with 21 Savage ft. Project Pat),OVO,2,56,49,2635343,2022-08-11
48,spotify:track:4EWCNWgDS8707fNSZ1oaA5,Kanye West,Heartless,Roc-A-Fella,48,76,45,2611407,2022-08-11
49,spotify:track:0T5iIrXA4p5GsubkhuBIKV,Stephen Sanchez,Until I Found You,Republic Records,40,62,13,2579618,2022-08-11
50,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,Everybody Wants To Rule The World,UMC (Universal Music Catalogue),49,61,11,2521634,2022-08-11
51,spotify:track:6foY66mWZN0pSRjZ408c00,Morgan Wallen,Whiskey Glasses,Morgan Wallen,43,65,170,2506326,2022-08-11
52,spotify:track:0314PeD1sQNonfVWix3B2K,"Beyoncé, BEAM",ENERGY (feat. Beam),Parkwood Entertainment/Columbia,12,12,2,2501842,2022-08-11
53,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,10,59,47,2496715,2022-08-11
54,spotify:track:200x8ONbPfFzByUr3fVz46,Cole Swindell,She Had Me At Heads Carolina,Warner Music Nashville,54,60,8,2491133,2022-08-11
55,spotify:track:0GNVXNz7Jkicfk2mp5OyG5,Noah Kahan,Stick Season,Mercury Records/Republic Records,52,105,5,2485585,2022-08-11
56,spotify:track:0mBP9X2gPCuapvpZ7TGDk3,"Charlie Puth, Jung Kook, BTS",Left and Right (Feat. Jung Kook of BTS),Atlantic Records,16,75,7,2469638,2022-08-11
57,spotify:track:1797zYiX4cKosMH836X9Gt,"Bad Bunny, Tony Dize",La Corriente,Rimas Entertainment LLC,17,70,14,2448691,2022-08-11
58,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,7,66,59,2429728,2022-08-11
59,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,15,71,51,2426641,2022-08-11
60,spotify:track:1qMMYpVatbRITKCfq1gasi,Future,PUFFIN ON ZOOTIEZ,Epic/Freebandz,4,67,15,2421134,2022-08-11
61,spotify:track:32vE1nuG8T9c8bhmZdRY6d,"Post Malone, Roddy Ricch",Cooped Up (with Roddy Ricch),Mercury Records/Republic Records,4,63,13,2392274,2022-08-11
62,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,1,69,65,2374728,2022-08-11
63,spotify:track:3S68RFe1lsdCdTMPIMJM3X,"Pharrell Williams, 21 Savage, Tyler, The Creator",Cash In Cash Out,Columbia,10,72,9,2363118,2022-08-11
64,spotify:track:65OVbaJR5O1RmwOQx0875b,"Drake, Lil Baby",Wants and Needs (feat. Lil Baby),OVO,2,73,75,2362209,2022-08-11
65,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,64,85,106,2357329,2022-08-11
66,spotify:track:2mqTtvbKxH7SoEQ2oGAnsA,Beyoncé,CHURCH GIRL,Parkwood Entertainment/Columbia,14,14,2,2354743,2022-08-11
67,spotify:track:7rQ84WsT2Wcnrz5gTmbGmw,"Trippie Redd, Offset, Moneybagg Yo",Big 14 (feat. Moneybagg Yo),"1400 Entertainment, Inc. / 10K Projects",67,-1,1,2345259,2022-08-11
68,spotify:track:3QFInJAm9eyaho5vBzxInN,"Baby Keem, Kendrick Lamar",family ties (with Kendrick Lamar),Columbia,8,82,50,2328976,2022-08-11
69,spotify:track:4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,Warner Records,9,84,44,2278251,2022-08-11
70,spotify:track:5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,traitor,Olivia Rodrigo PS,3,79,64,2273343,2022-08-11
71,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,87,141,2272102,2022-08-11
72,spotify:track:4rmVZajAF7PkrCagGPHbqa,Drake,Sticky,OVO,6,89,8,2263688,2022-08-11
73,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,80,55,2251060,2022-08-11
74,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,6,68,10,2246309,2022-08-11
75,spotify:track:5CzixCxDkRXX9mScCmah8O,Bad Bunny,Un Ratito,Rimas Entertainment LLC,10,88,14,2243513,2022-08-11
76,spotify:track:1MpCaOeUWhox2Fgigbe1cL,Beyoncé,I'M THAT GIRL,Parkwood Entertainment/Columbia,11,11,2,2201592,2022-08-11
77,spotify:track:6clzeGvi1CFioMOolbAOlX,"Calvin Harris, Justin Timberlake, Halsey, Pharrell Williams","Stay With Me (with Justin Timberlake, Halsey & Pharrell)",Columbia,61,-1,3,2178546,2022-08-11
78,spotify:track:0mKGwFMHzTprtS2vpR3b6s,Beyoncé,COZY,Parkwood Entertainment/Columbia,15,15,2,2174567,2022-08-11
79,spotify:track:5gDWsRxpJ2lZAffh5p7K0w,"The Weeknd, Lana Del Rey",Stargirl Interlude,Universal Republic Records,68,90,6,2160311,2022-08-11
80,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,28,93,58,2132506,2022-08-11
81,spotify:track:7fBv7CLKzipRk6EC6TWHOB,The Weeknd,The Hills,Universal Republic Records,27,95,77,2123258,2022-08-11
82,spotify:track:31tf1qEai5o5f4r66Kd0pU,Childish Gambino,Me and Your Mama,Glassnote - VMG,64,98,17,2121908,2022-08-11
83,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,1,97,199,2121349,2022-08-11
84,spotify:track:0rKtyWc8bvkriBthvHKY8d,Joji,SLOW DANCING IN THE DARK,88rising Music,29,94,199,2115051,2022-08-11
85,spotify:track:2TSfStvlAMLw89u3tali79,Nardo Wick,Dah Dah DahDah,Flawless Ent./RCA Records,85,190,2,2114136,2022-08-11
86,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,deja vu,Olivia Rodrigo PS,2,92,71,2094236,2022-08-11
87,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar, Jay Rock",Money Trees,Aftermath,52,96,86,2093627,2022-08-11
88,spotify:track:4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Darkroom/Interscope Records,3,91,54,2088256,2022-08-11
89,spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,Billie Eilish,TV,Darkroom/Interscope Records,18,57,3,2075200,2022-08-11
90,spotify:track:31i56LZnwE6uSu3exoHjtB,Bad Bunny,Neverita,Rimas Entertainment LLC,16,106,14,2073613,2022-08-11
91,spotify:track:3LtpKP5abr2qqjunvjlX5i,Central Cee,Doja,Central Cee,86,86,3,2068745,2022-08-11
92,spotify:track:0fX4oNGBWO3dSGUZcVdVV2,Kendrick Lamar,N95,pgLang/Top Dawg Entertainment/Aftermath/Interscope Records,1,99,13,2063813,2022-08-11
93,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,1,112,154,2054020,2022-08-11
94,spotify:track:4tqcoej1zPvwePZCzuAjJd,J. Cole,Wet Dreamz,Roc Nation Records LLC,88,107,43,2031293,2022-08-11
95,spotify:track:3HyR1j49TY5ACP2lseF1jx,Beyoncé,SUMMER RENAISSANCE,Parkwood Entertainment/Columbia,17,17,2,2026370,2022-08-11
96,spotify:track:51pshtuYkgUQnt5huMPbKL,"Mac Miller, Empire Of The Sun",The Spins,Rostrum Records,61,104,76,2026027,2022-08-11
97,spotify:track:3sNVsP50132BTNlImLx70i,Kanye West,Bound 2,Rock The World/IDJ/Kanye/LP6,87,114,33,2023529,2022-08-11
98,spotify:track:6AqwH2Y9FJwhUE2dCSkw1u,Tyler Hubbard,5 Foot 9,EMI Nashville,94,142,10,1982565,2022-08-11
99,spotify:track:3AVrVz5rK8Hrqo9YGiVGN5,Cigarettes After Sex,Apocalypse,Partisan Records,99,140,5,1980920,2022-08-11
100,spotify:track:3DarAbFujv6eYNliUTyqtz,"Doja Cat, SZA",Kiss Me More (feat. SZA),Kemosabe Records/RCA Records,1,101,70,1976229,2022-08-11
101,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,Universal Republic Records,3,128,80,1973085,2022-08-11
102,spotify:track:0Fl4eWzVaMUOdXcOrj6F1q,Beyoncé,VIRGO'S GROOVE,Parkwood Entertainment/Columbia,26,26,2,1965119,2022-08-11
103,spotify:track:09mEdoA6zrmBPgTEN5qXmN,The Weeknd,Call Out My Name,Universal Republic Records,1,116,50,1940883,2022-08-11
104,spotify:track:5LYMamLv12UPbemOaTPyeV,Harry Styles,Music For a Sushi Restaurant,Columbia,3,102,12,1934229,2022-08-11
105,spotify:track:68EkhVWIeULhHxcbi1QhzK,AJR,World's Smallest Violin,Black Butter,96,111,6,1932068,2022-08-11
106,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,4,103,97,1929688,2022-08-11
107,spotify:track:0UmMT7DNXCOJvSmXXGNG5b,YoungBoy Never Broke Again,Umm Hmm,"Never Broke Again, LLC",107,-1,1,1925819,2022-08-11
108,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,4,124,135,1925517,2022-08-11
109,spotify:track:0y60itmpH0aPKsFiGxmtnh,WILLOW,Wait a Minute!,Roc Nation W Smith P&D,15,108,53,1916883,2022-08-11
110,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,8,110,48,1916586,2022-08-11
111,spotify:track:3GZD6HmiNUhxXYf8Gch723,Frank Ocean,Lost,Red Zone Entertainment / IDJ,14,123,31,1913806,2022-08-11
112,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,6,129,98,1913635,2022-08-11
113,spotify:track:3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,118,41,1903275,2022-08-11
114,spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,Universal Music Latino / Rimas,43,151,49,1899490,2022-08-11
115,spotify:track:0uxSUdBrJy9Un0EYoBowng,Lil Uzi Vert,20 Min,Generation Now/Atlantic,48,115,131,1897400,2022-08-11
116,spotify:track:78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",1,138,196,1879114,2022-08-11
117,spotify:track:6ufcuVInt0ocHrUimDjGlb,Beyoncé,PLASTIC OFF THE SOFA,Parkwood Entertainment/Columbia,29,29,2,1871645,2022-08-11
118,spotify:track:0oPpchtgx4hZ2J246g5mqn,"YoungBoy Never Broke Again, Rod Wave",Home Ain't Home (feat. Rod Wave),"Never Broke Again, LLC",118,-1,1,1870067,2022-08-11
119,spotify:track:5TRPicyLGbAF2LGBFbHGvO,"Kanye West, Dwele",Flashing Lights,Roc-A-Fella,111,153,31,1866081,2022-08-11
120,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,Chris Stapleton,Tennessee Whiskey,Mercury Nashville,98,136,71,1865260,2022-08-11
121,spotify:track:2DB4DdfCFMw1iaR6JaR03a,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,17,113,23,1864837,2022-08-11
122,spotify:track:5kVZxyMY1gfdCLiChsfjn1,Bad Bunny,Yo No Soy Celoso,Rimas Entertainment LLC,12,126,14,1861433,2022-08-11
123,spotify:track:6NHpyYvJyQsg2nXXzGYc2R,Morgan Wallen,Thought You Should Know,Morgan Wallen,18,125,14,1856320,2022-08-11
124,spotify:track:5OELUCYgOHKFAvCERnAvfS,Morgan Wallen,More Than My Hometown,Morgan Wallen,21,133,87,1856147,2022-08-11
125,spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,Republic Records,2,145,87,1846069,2022-08-11
126,spotify:track:0N9C80kcgL0xXGduKnYKWi,"Mac Miller, The Temper Trap",Love Lost,Rostrum Records,25,81,3,1835060,2022-08-11
127,spotify:track:6vN77lE9LK6HP2DewaN6HZ,"Lil Baby, Drake",Yes Indeed,"Quality Control Music, LLC",2,169,121,1827776,2022-08-11
128,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,Kemosabe Records/RCA Records,4,121,61,1825142,2022-08-11
129,spotify:track:7qTaDOcld0VmBWXnkbUj45,"Lil Durk, Morgan Wallen",Broadway Girls (feat. Morgan Wallen),Alamo,7,122,34,1819746,2022-08-11
130,spotify:track:1Y5Jvi3eLi4Chwqch9GMem,Kodak Black,Super Gremlin,Atlantic Records,2,117,37,1813978,2022-08-11
131,spotify:track:1dH43IEzvkRIFu6HdXWCha,Lil Tecca,Faster,Galactic / Republic Records,131,-1,1,1811002,2022-08-11
132,spotify:track:4Li2WHPkuyCdtmokzW2007,"JAY-Z, Kanye West",Ni**as In Paris,Roc Nation/RocAFella/IDJ,107,162,36,1809502,2022-08-11
133,spotify:track:6uvh0In7u1Xn4HgxOfAn8O,Harry Styles,Matilda,Columbia,4,134,12,1808376,2022-08-11
134,spotify:track:0uRrG2jRR5tuifsYIJHEao,Morgan Wallen,Sand In My Boots,Morgan Wallen,13,139,59,1805524,2022-08-11
135,spotify:track:1cKHdTo9u0ZymJdPGSh6nq,"The Weeknd, Gesaffelstein",I Was Never There,Universal Republic Records,8,141,8,1803533,2022-08-11
136,spotify:track:6Tm4Io4ct4w14nB1EUzsY3,Nate Smith,Whiskey On You,Arista Nashville,88,-1,10,1802906,2022-08-11
137,spotify:track:0hPRWztAIbNkt6GcFcLiqF,$uicideboy$,Matte Black,G59 Records,58,58,2,1802899,2022-08-11
138,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,4,131,47,1788875,2022-08-11
139,spotify:track:4pi1G1x8tl9VfdD9bL3maT,Latto,Big Energy,Streamcut/RCA Records,47,120,32,1788649,2022-08-11
140,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,1,143,223,1780324,2022-08-11
141,spotify:track:71wFwRo8xGc4lrcyKwsvba,"Bad Bunny, Tainy",Callaita,Rimas Entertainment LLC,34,154,50,1779382,2022-08-11
142,spotify:track:1LCm0lFnEsxR2oPqyHLGX9,Beyoncé,THIQUE,Parkwood Entertainment/Columbia,35,35,2,1778370,2022-08-11
143,spotify:track:59CfNbkERJ3NoTXDvoURjj,Dove Cameron,Boyfriend,Disruptor Records/Columbia,10,137,26,1777434,2022-08-11
144,spotify:track:1w7cgGZR86yWz1pA2puVJD,Beyoncé,HEATED,Parkwood Entertainment/Columbia,34,34,2,1776430,2022-08-11
145,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Dandelions,Columbia,77,147,31,1775445,2022-08-11
146,spotify:track:0E0DRHf5PfMeor0ZCwB3oT,"Bad Bunny, The Marías",Otro Atardecer,Rimas Entertainment LLC,23,150,14,1772709,2022-08-11
147,spotify:track:6EbVuwU7EnKeF2hdpViXCH,"Sleepy Hallow, 347aidan",Die Young (feat. 347aidan),Winners Circle/RCA Records,32,144,11,1762019,2022-08-11
148,spotify:track:0b5CzUhyShYuDdtW5J4wm2,"Calvin Harris, Charlie Puth, Shenseea",Obsessed (with Charlie Puth & Shenseea),Columbia,148,-1,1,1757696,2022-08-11
149,spotify:track:5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,drivers license,Olivia Rodrigo PS,1,146,83,1756238,2022-08-11
150,spotify:track:5UGAXwbA17bUC0K9uquGY2,$uicideboy$,Antarctica,G59 Records,138,168,5,1752875,2022-08-11
151,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,89,135,11,1744094,2022-08-11
152,spotify:track:7H0ya83CMmgFcOhw0UB6ow,Beach House,Space Song,Apple Orchard Music,65,156,57,1743478,2022-08-11
153,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,25,160,41,1737005,2022-08-11
154,spotify:track:69AIpwGNLxr4qS1X5ynx60,"Jordan Davis, Luke Bryan",Buy Dirt,MCA Nashville,67,148,51,1736424,2022-08-11
155,spotify:track:4k3lPl8YTKuY8c1HelVnm3,Cody Johnson,'Til You Can't,CoJo Music/Warner Music Nashville,68,83,25,1732357,2022-08-11
156,spotify:track:4KW1lqgSr8TKrvBII0Brf8,Kanye West,Father Stretch My Hands Pt. 1,Rock The World/IDJ/Kanye LP7,115,177,33,1731498,2022-08-11
157,spotify:track:0HrWshW3SuFJ6nKS9ba9Mh,YoungBoy Never Broke Again,Vette Motors,"Never Broke Again, LLC",157,-1,1,1729308,2022-08-11
158,spotify:track:7mFj0LlWtEJaEigguaWqYh,"Megan Thee Stallion, Dua Lipa",Sweetest Pie,300 Entertainment,6,127,22,1727098,2022-08-11
159,spotify:track:4kTLpAbhuEGHAAdDjOIWaa,"Kid Cudi, MGMT, Ratatat",Pursuit Of Happiness (Nightmare),Kid Cudi/Universal Records,50,152,49,1722529,2022-08-11
160,spotify:track:0QNNd0qMCDbraS1nQPg3aA,"Quavo, Takeoff",HOTEL LOBBY (Unc & Phew),Quality Control Music/Motown Records,63,130,12,1722330,2022-08-11
161,spotify:track:5BbdKBZO0TH0GhfxUfyhL9,Lil Baby,Freestyle,Quality Control Music (Caroline),161,161,9,1717122,2022-08-11
162,spotify:track:1IT0WQk5J8NsaeII8ktdlZ,"Pierce The Veil, Kellin Quinn",King For A Day,Fearless Records,162,-1,1,1715399,2022-08-11
163,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,31,173,68,1712646,2022-08-11
164,spotify:track:0wXuerDYiBnERgIpbb3JBR,Childish Gambino,Redbone,Glassnote - VMG,9,178,134,1712523,2022-08-11
165,spotify:track:0zCgWGmDF0aih5qexATyBn,Mr.Kitty,After Dark,Negative Gain Productions,142,172,10,1704656,2022-08-11
166,spotify:track:0De9jFjJ4eRLl7Yww2eBw1,"ERNEST, Morgan Wallen",Flower Shops (feat. Morgan Wallen),Big Loud,46,132,26,1700011,2022-08-11
167,spotify:track:3E7dfMvvCLUddWissuqMwr,Miley Cyrus,Party In The U.S.A.,Hollywood Records,51,159,16,1691942,2022-08-11
168,spotify:track:3h8tI65xdfpQyTAy7Grqwa,"Calvin Harris, Dua Lipa, Young Thug",Potion (with Dua Lipa & Young Thug),Columbia,27,-1,6,1684260,2022-08-11
169,spotify:track:10xV5l9nhLvFpR8mqzs0bL,"Marshmello, Khalid",Numb,Joytime Collective/RCA Records,104,163,8,1681651,2022-08-11
170,spotify:track:51Zw1cKDgkad0CXv23HCMU,Harry Styles,Daylight,Columbia,5,158,12,1681491,2022-08-11
171,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,36,157,25,1680557,2022-08-11
172,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,172,198,17,1679570,2022-08-11
173,spotify:track:6VrQTLzzuyGIYjUDe4kAZk,Bad Bunny,Un Coco,Rimas Entertainment LLC,28,191,13,1675964,2022-08-11
174,spotify:track:0mKnuxVkPi5h0kuvZl44VM,Morgan Wallen,Cover Me Up,Morgan Wallen,30,175,55,1667894,2022-08-11
175,spotify:track:4svaKoxMMP7ImmKrD5hfQu,Jax,Victoria's Secret,Atlantic Records,175,-1,1,1666296,2022-08-11
176,spotify:track:44XjoNvtwevktFKjvVe1vH,"Bad Bunny, Buscabulla",Andrea,Rimas Entertainment LLC,27,174,14,1665772,2022-08-11
