rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
63,spotify:track:4VXIryQMWpIdGgYR4TrjT1,Juice WRLD,All Girls Are The Same,Juice WRLD Mixtape / ISR P&D,13,59,112,2561447,2020-06-18
64,spotify:track:4CNcRgjGw1v9VQaTaytdnD,"Juice WRLD, Trippie Redd",Tell Me U Luv Me (with Trippie Redd),Grade A Productions/Interscope Records,10,31,3,2559350,2020-06-18
65,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),7,58,46,2552887,2020-06-18
66,spotify:track:5MwynWK9s4hlyKHqhkNn4A,Morgan Wallen,Chasin' You,Morgan Wallen,66,74,16,2539413,2020-06-18
67,spotify:track:7szuecWAPwGoV1e5vGu8tl,The Weeknd,In Your Eyes,Republic Records,3,69,13,2499593,2020-06-18
68,spotify:track:3JKgcAa7r07ocVWcV8bS0H,Polo G,21,Columbia,64,64,5,2497699,2020-06-18
69,spotify:track:06s3QtMJVXw1AJX3UfvZG1,"Anuel AA, Bad Bunny",Hasta Que Dios Diga,"2020 Real Hasta La Muerte, LLC",68,68,3,2490491,2020-06-18
70,spotify:track:1sgDyuLooyvEML4oHspNza,"Kygo, OneRepublic",Lose Somebody,Kygo,45,62,5,2488155,2020-06-18
71,spotify:track:6gxKUmycQX7uyMwJcweFjp,"Lil Baby, 42 Dugg",We Paid (feat. 42 Dugg),Quality Control/Motown Records,71,94,3,2460856,2020-06-18
72,spotify:track:1IWNylpZ477gIVUDpJL66u,"Lady Gaga, BLACKPINK",Sour Candy (with BLACKPINK),Interscope,8,41,3,2418313,2020-06-18
73,spotify:track:4iHSE5R1U8jf84tRn52xRt,"iann dior, Lil Baby",Prospect (feat. Lil Baby),"TenThousand Projects, LLC",73,131,2,2393174,2020-06-18
74,spotify:track:6foY66mWZN0pSRjZ408c00,Morgan Wallen,Whiskey Glasses,Morgan Wallen,66,66,61,2334027,2020-06-18
75,spotify:track:11VApNQCWLJdzxWrlmwzUa,"Doja Cat, Nicki Minaj",Say So (feat. Nicki Minaj),Kemosabe Records/RCA Records,19,56,7,2331298,2020-06-18
76,spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,Bad Vibes Forever / EMPIRE,3,67,147,2325179,2020-06-18
77,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,Darkroom/Interscope Records,1,65,32,2298811,2020-06-18
78,spotify:track:2ajzBr7vwHTEBeqDzcsNRC,Lil Uzi Vert,That Way - Bonus Track,Generation Now/Atlantic,3,63,16,2284987,2020-06-18
79,spotify:track:0SqqAgdovOE24BzxIClpjw,Bad Bunny,Yo Perreo Sola,Rimas Entertainment LLC,39,75,16,2284673,2020-06-18
80,spotify:track:55CHeLEfn5iJ0IIkgaa4si,Megan Thee Stallion,Savage,300 Entertainment,9,60,14,2284629,2020-06-18
81,spotify:track:4w47S36wQGBhGg073q3nt7,"ROSALÍA, Travis Scott",TKN (feat. Travis Scott),Columbia,30,57,3,2281208,2020-06-18
82,spotify:track:41LhQUkElADQ5YUbpYv2D0,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",G59 Records,82,98,5,2206115,2020-06-18
83,spotify:track:4kfeRwpq5KUaqTkgi4TbDF,"Future, Travis Scott",Solitaires (feat. Travis Scott),Epic/Freebandz,14,76,5,2195133,2020-06-18
84,spotify:track:4S2uhQE8L9V6p7rj7SiauJ,"YNW Melly, Juice WRLD",Suicidal (feat. Juice WRLD) - Remix,P2020,21,71,14,2183954,2020-06-18
85,spotify:track:3jT2LKH0RSbQ8jIUNFzXm5,"G Herbo, Lil Uzi Vert, Juice WRLD, Chance the Rapper",PTSD,Machine Entertainment Group - G Herbo,31,72,16,2175090,2020-06-18
86,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,J. Cole,MIDDLE CHILD,"Dreamville, Inc., Under exclusive license to Roc Nation Records",1,77,74,2167043,2020-06-18
87,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),Arista Records,47,70,32,2157203,2020-06-18
88,spotify:track:6gi6y1xwmVszDWkUqab1qw,"JACKBOYS, Travis Scott, Young Thug",OUT WEST (feat. Young Thug),Cactus Jack/Epic,6,80,25,2140764,2020-06-18
89,spotify:track:2Yer0p7uB2lVBUAtANuuQp,"Social House, Lil Yachty",Magic In The Hamptons (feat. Lil Yachty),Silent Records / Social House,83,95,18,2139809,2020-06-18
90,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,"Bad Vibes Forever, LLC",1,78,120,2115856,2020-06-18
91,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,39,82,17,2115042,2020-06-18
92,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,"Chris Brown, Young Thug",Go Crazy,Chris Brown Entertainment/300 Entertainment/RCA Records,92,126,4,2095555,2020-06-18
93,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,Ransom,Republic Records,1,79,56,2078557,2020-06-18
94,spotify:track:1xQ6trAsedVPCdbtDAmk0c,"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),Columbia,94,-1,1,2075730,2020-06-18
95,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,24,84,113,2048941,2020-06-18
96,spotify:track:35Dh5MnCUPLN3XyAVtQff3,Chloe x Halle,Do It,Parkwood Entertainment/Columbia,96,-1,1,2047575,2020-06-18
97,spotify:track:2rxQMGVafnNaRaXlRMWPde,Luke Combs,Beautiful Crazy,River House Artists/Columbia Nashville,61,83,101,2045545,2020-06-18
98,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,"Bad Bunny, Jowell & Randy, Ñengo Flow",Safaera,Rimas Entertainment LLC,41,85,16,2037937,2020-06-18
99,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,"Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",Warner Music Nashville,2,81,37,2018020,2020-06-18
100,spotify:track:5ry2OE6R2zPQFDO85XkgRb,"Drake, Rick Ross",Money In The Grave (Drake ft. Rick Ross),Republic Records,1,86,53,2015483,2020-06-18
101,spotify:track:3FU6urUVsgXa6RBuV2PdRk,"Diplo, Morgan Wallen",Heartless (feat. Morgan Wallen),Columbia,57,99,43,2014351,2020-06-18
102,spotify:track:78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",1,92,92,2001634,2020-06-18
103,spotify:track:7xQAfvXzm3AkraOtGPWIZg,Post Malone,Wow.,Republic Records,2,102,78,1993413,2020-06-18
104,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,1,90,64,1989832,2020-06-18
105,spotify:track:02RCbjb9czvQKNGBmEmWob,Lil Baby,Woah,Quality Control/Motown Records,11,104,32,1983828,2020-06-18
106,spotify:track:0rKtyWc8bvkriBthvHKY8d,Joji,SLOW DANCING IN THE DARK,88rising Music,29,96,91,1971290,2020-06-18
107,spotify:track:0LEFmgIj8ABU7CelzGh5Bs,"Lil Yachty, DaBaby, Drake",Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),Quality Control Music/Motown Records,31,88,15,1957797,2020-06-18
108,spotify:track:4PklAHGXT5ityno3IA8SKd,"Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It",Go Stupid,Columbia,28,87,18,1952100,2020-06-18
109,spotify:track:3HWzoMvoF3TQfYg4UPszDq,Lizzo,Truth Hurts,Nice Life/Atlantic,3,107,61,1952012,2020-06-18
110,spotify:track:0e7ipj03S05BNilyu5bRzt,"Post Malone, 21 Savage",rockstar (feat. 21 Savage),Republic Records,1,91,144,1926261,2020-06-18
111,spotify:track:7GX5flRQZVHRAGd6B4TmDO,Lil Uzi Vert,XO Tour Llif3,Generation Now/Atlantic,2,100,168,1921581,2020-06-18
112,spotify:track:5f4Hy5mw5SRaUgXX9c6P5S,Lil Baby,Sum 2 Prove,Quality Control/Motown Records,18,109,23,1920894,2020-06-18
113,spotify:track:2hDe0Ls5mVqs1XJqv7sbcM,"Anuel AA, Enrique Iglesias",Fútbol & Rumba (feat. Enrique Iglesias),"2020 Real Hasta La Muerte, LLC",113,-1,1,1915808,2020-06-18
114,spotify:track:2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories,Interscope Records*,9,101,39,1903021,2020-06-18
115,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,"Post Malone, Young Thug",Goodbyes (feat. Young Thug),Republic Records,1,103,50,1899867,2020-06-18
116,spotify:track:2gwkD6igEhQbDQegRCcdoB,DaBaby,Suge,South Coast Music Group/Interscope Records,4,105,64,1894505,2020-06-18
117,spotify:track:3H7ihDc1dqLriiWXwsc2po,"Topic, A7S",Breaking Me,Virgin,117,161,4,1854728,2020-06-18
118,spotify:track:57RA3JGafJm5zRtKJiKPIm,"Wallows, Clairo",Are You Bored Yet? (feat. Clairo),Atlantic Records,118,159,6,1840201,2020-06-18
119,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,Post Malone,I Fall Apart,Universal Records,2,110,144,1833566,2020-06-18
120,spotify:track:5wujBwqG7INdStqGd4tRMX,Juice WRLD,Armed And Dangerous,Juice WRLD Mixtape / ISR P&D,9,108,79,1832845,2020-06-18
121,spotify:track:65jw6GhwQW3Db55PxlPEpS,"Polo G, Lil Baby",Be Something,Columbia,51,106,5,1827066,2020-06-18
122,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,"Chris Brown, Drake",No Guidance (feat. Drake),Chris Brown Entertainment/RCA Records,5,116,54,1824553,2020-06-18
123,spotify:track:6J2LdBN97cDWn0MLxYh9HB,Noah Cyrus,July,Records/Columbia,56,111,35,1797372,2020-06-18
124,spotify:track:6uFn47ACjqYkc0jADwEdj1,"Polo G, Lil Tjay",Pop Out (feat. Lil Tjay),Columbia,8,118,65,1789354,2020-06-18
125,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,Pop Smoke,Dior,Victor Victor Worldwide/Republic Records,67,138,15,1780462,2020-06-18
126,spotify:track:43zdsphuZLzwA9k4DJhU0I,Billie Eilish,when the party's over,Darkroom/Interscope Records,5,112,88,1777309,2020-06-18
127,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,Harry Styles,Falling,Columbia,11,130,27,1774768,2020-06-18
128,spotify:track:6K4t31amVTZDgR3sKmwUJJ,Tame Impala,The Less I Know The Better,Universal Music Australia Pty. Ltd.,122,125,40,1772067,2020-06-18
129,spotify:track:5LHHKZOwV8XW4LJP2C64mw,"Gunna, Roddy Ricch",COOLER THAN A BITCH (feat. Roddy Ricch),300 Entertainment,28,97,4,1769816,2020-06-18
130,spotify:track:0TrPqhAMoaKUFLR7iYDokf,"Khalid, Disclosure",Know Your Worth,"Right Hand Music Group, LLC/RCA Records",28,142,19,1752917,2020-06-18
131,spotify:track:0GO8y8jQk1PkHzS31d699N,GROUPLOVE,Tongue Tied,Canvasback/ATL,131,136,10,1749968,2020-06-18
132,spotify:track:6mtjo5kIHKlboGE84lf1FJ,"Migos, YoungBoy Never Broke Again",Need It,Quality Control Music/Motown Records,64,93,4,1744716,2020-06-18
133,spotify:track:2Hc4t9N2nt37oO4sF9BynI,Gabby Barrett,I Hope,Warner Music Nashville,90,137,20,1743403,2020-06-18
134,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,BROCKHAMPTON,SUGAR,Question Everything/RCA Records,21,120,28,1739578,2020-06-18
135,spotify:track:7AQim7LbvFVZJE3O8TYgf2,"XXXTENTACION, Trippie Redd",Fuck Love,Bad Vibes Forever / EMPIRE,8,124,146,1733083,2020-06-18
136,spotify:track:7AzlLxHn24DxjgQX73F9fU,Don Toliver,No Idea,We Run It Ent./Cactus Jack/Atlantic,17,123,29,1726803,2020-06-18
137,spotify:track:4xqIYGwwZTEem9U8A42SPF,Tory Lanez,Broke In A Minute,Interscope Records,33,119,19,1705577,2020-06-18
138,spotify:track:6bnF93Rx87YqUBLSgjiMU8,The Weeknd,Heartless,Republic Records,1,121,30,1698720,2020-06-18
139,spotify:track:4PV0uE5pZSh44E3NqNNDEH,Madison Beer,Selfish,Epic/Sing It Loud,59,113,12,1698298,2020-06-18
140,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,"Meek Mill, Drake",Going Bad (feat. Drake),MMG/Atlantic,2,129,81,1685953,2020-06-18
141,spotify:track:76nqCfJOcFFWBJN32PAksn,Ava Max,Kings & Queens,Atlantic Records,141,-1,1,1680749,2020-06-18
142,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,YNW Melly,Murder on My Mind,P2018,4,127,91,1680528,2020-06-18
143,spotify:track:5hVghJ4KaYES3BFUATCYn0,"Tyler, The Creator",EARFQUAKE,Columbia,1,134,57,1670339,2020-06-18
144,spotify:track:0DILU9jjSTnCv1dcbUH3ib,"iann dior, mgk, Travis Barker",Sick and Tired (feat. Machine Gun Kelly & Travis Barker),"TenThousand Projects, LLC",100,-1,3,1669217,2020-06-18
145,spotify:track:6KfoDhO4XUWSbnyKjNp9c4,Conan Gray,Maniac,Republic Records,73,157,29,1666214,2020-06-18
146,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,1,144,52,1662484,2020-06-18
147,spotify:track:0JP9xo3adEtGSdUEISiszL,XXXTENTACION,Moonlight,"Bad Vibes Forever, LLC",3,141,117,1658381,2020-06-18
148,spotify:track:0fySG6A6qLE8IvDpayb5bM,DaBaby,VIBEZ,South Coast Music Group/Interscope Records,7,139,38,1649486,2020-06-18
149,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,"Post Malone, Quavo",Congratulations,Universal Records,5,140,161,1645435,2020-06-18
150,spotify:track:7dt6x5M1jzdTEt8oCbisTK,Post Malone,Better Now,Republic Records,1,145,112,1644097,2020-06-18
151,spotify:track:62vpWI1CHwFy7tMIcSStl8,J. Cole,No Role Modelz,Roc Nation Records LLC,65,153,123,1639892,2020-06-18
152,spotify:track:6fWa5CRgy0z30OeGZyMBvD,Rod Wave,Heart On Ice,Alamo,47,132,23,1636294,2020-06-18
153,spotify:track:1wJRveJZLSb1rjhnUHQiv6,"A Boogie Wit da Hoodie, 6ix9ine",Swervin (feat. 6ix9ine),Highbridge the Label / Atlantic Records,7,150,78,1636113,2020-06-18
154,spotify:track:0RLLvYBopDwooCyvnTwgYu,Lil Tjay,F.N,Columbia,25,133,45,1628833,2020-06-18
155,spotify:track:3H3r2nKWa3Yk5gt8xgmsEt,Sam Fischer,This City,RCA Records Label,144,182,9,1622999,2020-06-18
156,spotify:track:1mMLMZYXkMueg65jRRWG1l,Luke Combs,When It Rains It Pours,River House Artists/Columbia Nashville,123,154,54,1612860,2020-06-18
157,spotify:track:2g1ukx0VolwI31t8z5vprw,"Black Eyed Peas, Ozuna, J. Rey Soul",MAMACITA,Epic,157,198,2,1607793,2020-06-18
158,spotify:track:1iSqfoUFnQwV0QW1EfUit8,YNW Melly,Suicidal,P2019,6,135,30,1604867,2020-06-18
159,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,Republic Records,1,164,73,1598364,2020-06-18
160,spotify:track:3oDkdAySo1VQQG0ptV7uwa,Juice WRLD,Lean Wit Me,Juice WRLD Mixtape / ISR P&D,28,151,78,1590200,2020-06-18
161,spotify:track:4ejNoyrhgjrioqJbgTNPu3,"Thomas Rhett, Kane Brown, Ava Max",On Me (feat. Ava Max) - From 'SCOOB!' The Album,P2020,114,114,4,1586805,2020-06-18
162,spotify:track:7rTzrRdc5UbvLr0gwI1J3E,"Lil Tecca, Internet Money",Out Of Love (feat. Internet Money),Republic Records,92,146,6,1585740,2020-06-18
163,spotify:track:4sWuPniHClkInYAnzXAYUF,NLE Choppa,Camelot,Warner Records,10,155,40,1583541,2020-06-18
164,spotify:track:7FpBQ067pHB67deawpbbcY,Sam Hunt,Body Like A Back Road,MCA Nashville,15,172,93,1580951,2020-06-18
165,spotify:track:6FniJZn4agmDtPx1pKZQsa,Morgan Wallen,More Than My Hometown,Morgan Wallen,57,152,8,1576260,2020-06-18
166,spotify:track:29ZXwWOOLz9t5fa3eT3i7T,"YNW Melly, 9lokknine",223's (feat. 9lokknine),P2019,5,143,44,1569888,2020-06-18
167,spotify:track:0Al3wN3keprGTSgG8NBwjr,"Carly Pearce, Lee Brice",I Hope You’re Happy Now,"Big Machine Records, LLC",167,-1,2,1558724,2020-06-18
168,spotify:track:0y60itmpH0aPKsFiGxmtnh,WILLOW,Wait a Minute!,Roc Nation W Smith P&D,168,187,4,1553946,2020-06-18
169,spotify:track:6kls8cSlUyHW2BUOkDJIZE,"Ellie Goulding, Juice WRLD",Hate Me (with Juice WRLD),Polydor Records,26,160,51,1542919,2020-06-18
170,spotify:track:3s4mrPrEFFPF0LmAfutW0n,"Young Thug, J. Cole, Travis Scott",The London (feat. J. Cole & Travis Scott),300 Entertainment/Atl,1,175,56,1541249,2020-06-18
171,spotify:track:4uqh9bualXNHXXwO2wPorc,Katy Perry,Daisies,Capitol Records,55,-1,4,1541183,2020-06-18
172,spotify:track:0uxSUdBrJy9Un0EYoBowng,Lil Uzi Vert,20 Min,Generation Now/Atlantic,120,185,21,1540474,2020-06-18
173,spotify:track:0gO3E51A3fqp0ypJ26QbVP,"Lil Yachty, Tierra Whack, A$AP Rocky, Tyler, The Creator","T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",Quality Control Music/Motown Records,55,128,3,1537271,2020-06-18
