rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
18,spotify:track:4fSIb4hdOQ151TILNsSEaF,Rauw Alejandro,Todo De Ti,Sony Music Latin/Duars Entertainment,18,22,4,4468241,2021-06-24
19,spotify:track:0MMyJUC3WNnFS1lit5pTjk,Olivia Rodrigo,"jealousy, jealousy",Olivia Rodrigo PS,10,20,5,4442006,2021-06-24
20,spotify:track:1QL7nSDZCwZMnbisV4KOXt,"WILLOW, Travis Barker",t r a n s p a r e n t s o u l feat. Travis Barker,"MSFTSMusic / Roc Nation Records, LLC",20,25,6,4386098,2021-06-24
21,spotify:track:7MAibcTli4IisCtbHKrGMh,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,Aftermath Entertainment/Atlantic,4,26,16,4240123,2021-06-24
22,spotify:track:37BZB0z9T8Xu7U3e65qxFy,"The Weeknd, Ariana Grande",Save Your Tears (with Ariana Grande) (Remix),Republic Records,5,29,9,4140279,2021-06-24
23,spotify:track:2bgTY4UwhfBYhGT4HUYStN,BTS,Butter,BIGHIT MUSIC,13,27,5,4066068,2021-06-24
24,spotify:track:2TOzTqQXNmR2zDJXihjZ2e,Olivia Rodrigo,enough for you,Olivia Rodrigo PS,6,24,5,3834238,2021-06-24
25,spotify:track:10hcDov7xmcRviA8jLwEaI,Doja Cat,Need to Know,Kemosabe Records/RCA Records,17,17,2,3820948,2021-06-24
26,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,GIVĒON,Heartbreak Anniversary,Epic/Not So Fast,9,35,20,3664366,2021-06-24
27,spotify:track:64v1g2HcPumBz2Wd1rT56b,"Tyler, The Creator",LUMBERJACK,Columbia,27,180,2,3648622,2021-06-24
28,spotify:track:0cu0rhnlCnJ7JIeHRiLpj3,DaBaby,Ball If I Want To,South Coast Music Group/Interscope Records,28,-1,1,3623213,2021-06-24
29,spotify:track:5zFglKYiknIxks8geR8rcL,"Maroon 5, Megan Thee Stallion",Beautiful Mistakes (feat. Megan Thee Stallion),Interscope Records*,29,33,15,3575589,2021-06-24
30,spotify:track:2BITQ360Knh6qNAOqR7Dyq,"Trippie Redd, Playboi Carti",Miss The Rage,"1400 Entertainment, Inc. / 10K Projects",4,38,7,3529629,2021-06-24
31,spotify:track:2NM0qHzx4Ohy8iXHEEgwlO,"Migos, Drake",Having Our Way (feat. Drake),Quality Control Music/Motown Records,14,14,2,3519983,2021-06-24
32,spotify:track:20BOju91NaEFK5Py4VJ2pp,"Saweetie, Doja Cat",Best Friend (feat. Doja Cat),ICY/Warner Records,12,36,24,3505584,2021-06-24
33,spotify:track:1M4OcYkxAtu3ErzSgDEfoi,Cardi B,Up,Atlantic Records,3,37,20,3390909,2021-06-24
34,spotify:track:7nc7mlSdWYeFom84zZ8Wr8,"Cochise, $NOT",Tell Em,Columbia,26,39,4,3379485,2021-06-24
35,spotify:track:4wcBRRpIfesgcyUtis7PEg,Olivia Rodrigo,"1 step forward, 3 steps back",Olivia Rodrigo PS,8,30,5,3362338,2021-06-24
36,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,45,82,3354974,2021-06-24
37,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,Kali Uchis,telepatía,EMI / Interscope,4,46,19,3289197,2021-06-24
38,spotify:track:7BoobGhD4x5K96Me0hqC8Q,Bella Poarch,Build a Bitch,Warner Records,28,42,6,3279811,2021-06-24
39,spotify:track:1fxYz1s15pyZLsJT0Hdh1m,Roddy Ricch,late at night,Atlantic Records,24,43,3,3244815,2021-06-24
40,spotify:track:1D3z6HTiQsNmZxjl7F7eoG,"J. Cole, 21 Savage, Morray",m y . l i f e (with 21 Savage & Morray),"Dreamville, Inc., Under exclusive license to Roc Nation Records",2,40,6,3043620,2021-06-24
41,spotify:track:6IBcOGPsniK3Pso1wHIhew,Luke Combs,Forever After All,River House Artists/Columbia Nashville,2,48,35,3026751,2021-06-24
42,spotify:track:3KdoeNlEN0BoAKWzaRLNZa,Lorde,Solar Power,Universal Music New Zealand Limited,15,15,2,2929058,2021-06-24
43,spotify:track:4MzXwWMhyBbmu6hOcLVD49,"Bad Bunny, JHAYCO",DÁKITI,Rimas Entertainment LLC,1,50,34,2891292,2021-06-24
44,spotify:track:1zejeOnykpCoyVSit6Bwp3,Olivia Rodrigo,hope ur ok,Olivia Rodrigo PS,12,41,5,2879216,2021-06-24
45,spotify:track:7kDUspsoYfLkWnZR7qwHZl,"mgk, blackbear",my ex's best friend (with blackbear),Bad Boy/Interscope Records,11,51,46,2867141,2021-06-24
46,spotify:track:5W8jRrZ6tWrTrqnKRtIQBf,"J. Cole, Lil Baby",p r i d e . i s . t h e . d e v i l (with Lil Baby),"Dreamville, Inc., Under exclusive license to Roc Nation Records",4,47,6,2854295,2021-06-24
47,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,SZA,Good Days,Top Dawg Entertainment/RCA Records,1,49,26,2811992,2021-06-24
48,spotify:track:4qu63nuBpdn0qHUHuObEj1,"Marshmello, Jonas Brothers",Leave Before You Love Me (with Jonas Brothers),Republic Records,48,65,5,2781317,2021-06-24
49,spotify:track:23OYT3SFtoJqhiAUqktbc1,"Polo G, The Kid LAROI, Lil Durk",No Return (with The Kid LAROI & Lil Durk),Columbia,23,23,2,2771153,2021-06-24
50,spotify:track:2xdwCJLfKCkat14mlgR26M,Billie Eilish,Lost Cause,Darkroom/Interscope Records,13,34,4,2764703,2021-06-24
51,spotify:track:0ezwvY7TkCwDEkKR49084k,"Polo G, Lil Wayne",GANG GANG (with Lil Wayne),Columbia,25,28,5,2755702,2021-06-24
52,spotify:track:6rTInqW3YECMkQsBEHw4sd,"Young Stoner Life, Young Thug, Gunna, Drake",Solid (feat. Drake),300 Entertainment,7,67,10,2755442,2021-06-24
53,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,"24kGoldn, iann dior",Mood (feat. iann dior),Records/Columbia,2,60,46,2733854,2021-06-24
54,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,19,63,44,2721165,2021-06-24
55,spotify:track:1EJIcDYXwSqipW5dFe4uJz,"DJ Khaled, Lil Baby, Lil Durk",EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),Epic/We The Best,24,59,8,2671536,2021-06-24
56,spotify:track:4lUmnwRybYH7mMzf16xB0y,"Lil Baby, Lil Durk, Travis Scott",Hats Off (feat. Travis Scott),Quality Control Music/Alamo Records/Motown Records,27,66,3,2650312,2021-06-24
57,spotify:track:60ynsPSSKe6O3sfwRnIBRf,Doja Cat,Streets,Kemosabe Records/RCA Records,3,52,24,2632058,2021-06-24
58,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,Polo G,Martin & Gina,Columbia,23,56,47,2619543,2021-06-24
59,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,4,69,84,2574170,2021-06-24
60,spotify:track:21UkXrc9kD48rNpTMI2ecz,Lil Tecca,NEVER LEFT,Galactic / Republic Records,20,55,7,2548586,2021-06-24
61,spotify:track:3J8EOeKLTLXORtWPpOU5bE,"Lil Tjay, 6LACK",Calling My Phone,Columbia,1,62,19,2545773,2021-06-24
62,spotify:track:15EH2glphTjcarRjAsc0EB,Migos,Straightenin,Quality Control Music/Motown Records,30,32,6,2522383,2021-06-24
63,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,54,70,9,2522039,2021-06-24
64,spotify:track:25AvaE23MXl06YRtQcQoJS,Bo Burnham,Welcome to The Internet,Bo Burnham,61,61,2,2487595,2021-06-24
65,spotify:track:3rV5y8rcQrwRt9fWGLmjOQ,Bo Burnham,All Eyes On Me,Bo Burnham,58,58,2,2474088,2021-06-24
66,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,1,72,95,2456707,2021-06-24
67,spotify:track:27OeeYzk6klgBh83TSvGMA,The Kid LAROI,WITHOUT YOU,Columbia,8,71,32,2439629,2021-06-24
68,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,1,76,140,2380509,2021-06-24
69,spotify:track:0nqhKXDjsyBMvbeWmgijD0,Moneybagg Yo,Wockesha,CMG/N-Less/Interscope Records,56,75,6,2304850,2021-06-24
70,spotify:track:7ytR5pFWmSjzHJIeQkgog4,"DaBaby, Roddy Ricch",ROCKSTAR (feat. Roddy Ricch),South Coast Music Group/Interscope Records,1,80,62,2299830,2021-06-24
71,spotify:track:1nahzW3kfMuwReTka28tH5,Justin Bieber,Hold On,RBMG/Def Jam,3,79,16,2250916,2021-06-24
72,spotify:track:62vpWI1CHwFy7tMIcSStl8,J. Cole,No Role Modelz,Roc Nation Records LLC,45,83,176,2245024,2021-06-24
73,spotify:track:4TIqzdAssasqx3DAe6cG9J,"Joyner Lucas, Lil Baby",Ramen & OJ,Twenty Nine Music Group,35,103,8,2235155,2021-06-24
74,spotify:track:2Igem6Q4sfvXGJ3JkG7Baw,Migos,Modern Day,Quality Control Music/Motown Records,57,57,2,2217205,2021-06-24
75,spotify:track:2IePEfMAtqWS6rLXXFZIgI,"Internet Money, Gunna, Don Toliver, Lil Uzi Vert",His & Hers (feat. Don Toliver & Lil Uzi Vert),Internet Money / 10K Projects,50,117,6,2217072,2021-06-24
76,spotify:track:0NmuYnjETG3u3qx0OmEJev,"Nelly, Florida Georgia Line",Lil Bit,Records/Columbia,76,85,9,2209778,2021-06-24
77,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,"Internet Money, Gunna, Don Toliver, NAV",Lemonade (feat. NAV),Internet Money Records / TenThousand Projects,1,86,45,2202383,2021-06-24
78,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,36,84,23,2200497,2021-06-24
79,spotify:track:4eNOLmx8r2IJAVKvBBL1jv,"Lil Tjay, Polo G, Fivio Foreign",Headshot (feat. Polo G & Fivio Foreign),Columbia,18,77,14,2195153,2021-06-24
80,spotify:track:4VXIryQMWpIdGgYR4TrjT1,Juice WRLD,All Girls Are The Same,Juice WRLD Mixtape / ISR P&D,13,89,165,2188545,2021-06-24
81,spotify:track:1mAey8kEPmDM2icL56kS9d,"42 Dugg, Roddy Ricch",4 Da Gang (with Roddy Ricch),NEW CMG 42 Dugg P&D,43,87,12,2181122,2021-06-24
82,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,6,95,42,2160057,2021-06-24
83,spotify:track:3aQem4jVGdhtg116TmJnHz,Drake,What’s Next,OVO,1,90,16,2137773,2021-06-24
84,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,1,98,164,2133446,2021-06-24
85,spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,Republic Records,2,88,30,2113122,2021-06-24
86,spotify:track:2SAqBLGA283SUiwJ3xOUVI,"Drake, Lil Durk",Laugh Now Cry Later (feat. Lil Durk),OVO,2,100,45,2083563,2021-06-24
87,spotify:track:7FGdjbZ32vMybPuP0IuE7d,"Pooh Shiesty, Lil Durk",Back in Blood (feat. Lil Durk),Atlantic Records,9,99,24,2064881,2021-06-24
88,spotify:track:0PvFJmanyNQMseIFrU708S,"Pop Smoke, Lil Baby, DaBaby",For The Night (feat. Lil Baby & DaBaby),Victor Victor Worldwide,2,101,51,2063447,2021-06-24
89,spotify:track:1diS6nkxMQc3wwC4G1j0bh,Dua Lipa,We're Good,Warner Records,20,102,19,2059015,2021-06-24
90,spotify:track:2U5WueTLIK5WJLD7mvDODv,Juice WRLD,Wishing Well,Grade A Productions/Interscope Records,1,108,50,2019560,2021-06-24
91,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,"Juice WRLD, Marshmello",Come & Go (with Marshmello),Grade A Productions/Interscope Records,1,107,50,2012034,2021-06-24
92,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,34+35,Republic Records,2,115,34,2004087,2021-06-24
93,spotify:track:3ggtU1ZOKO8ZNiqPNyXGcm,Trinidad Cardona,Dinero,Run It Up Records/Island,93,158,2,1996934,2021-06-24
94,spotify:track:2cnKST6T9qUo2i907lm8zX,J. Cole,a m a r i,"Dreamville, Inc., Under exclusive license to Roc Nation Records",3,92,6,1994188,2021-06-24
95,spotify:track:4Oun2ylbjFKMPTiaSbbCih,"Cardi B, Megan Thee Stallion",WAP (feat. Megan Thee Stallion),Atlantic/KSR,1,106,46,1993546,2021-06-24
96,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,94,123,47,1987822,2021-06-24
97,spotify:track:0ZLuW8uOXdFNWcI40C0OC2,"Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Generation Now/Atlantic,2,112,53,1981628,2021-06-24
98,spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',RCA Records Label,98,-1,1,1965079,2021-06-24
99,spotify:track:51pshtuYkgUQnt5huMPbKL,"Mac Miller, Empire Of The Sun",The Spins,Rostrum Records,98,119,17,1935051,2021-06-24
100,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,5,126,82,1900481,2021-06-24
101,spotify:track:1tkg4EHVoqnhR6iFEXb60y,Pop Smoke,What You Know Bout Love,Victor Victor Worldwide,6,120,43,1899609,2021-06-24
102,spotify:track:6foY66mWZN0pSRjZ408c00,Morgan Wallen,Whiskey Glasses,Morgan Wallen,59,128,113,1842287,2021-06-24
103,spotify:track:31sSFHIe4NaxltVFOEIcTa,"Tate McRae, Khalid",working,RCA Records Label,103,-1,1,1841223,2021-06-24
104,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,Juice WRLD,Robbery,Grade A Productions/Interscope Records,3,131,123,1838761,2021-06-24
105,spotify:track:7d8dqy6GbiUqotcTSs0jXg,Bo Burnham,Look Who’s Inside Again,Bo Burnham,91,91,2,1833205,2021-06-24
106,spotify:track:22LAwLoDA5b4AaGSkg6bKW,Lil Mosey,Blueberry Faygo,Mogul Vision/Interscope Records,2,127,72,1830774,2021-06-24
107,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,Atlantic Records,1,132,81,1826282,2021-06-24
108,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,BØRNS,Electric Love,UMGRI Interscope,44,125,52,1821185,2021-06-24
109,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,8,136,234,1819809,2021-06-24
110,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,6,141,113,1801024,2021-06-24
111,spotify:track:4iXDn9pu5Q9sxv45vE8Lak,"Chris Young, Kane Brown",Famous Friends,RCA Records Label Nashville,111,140,4,1788114,2021-06-24
112,spotify:track:5yorXJWdBan1Vlh116ZtQ7,BIA,WHOLE LOTTA MONEY,Epic,93,121,8,1783852,2021-06-24
113,spotify:track:1dg3qy5DjoJodawfOCgrTP,"Lil Tjay, Offset, Moneybagg Yo",Run It Up (feat. Offset & Moneybagg Yo),Columbia,28,122,12,1782429,2021-06-24
114,spotify:track:45bE4HXI0AwGZXfZtMp8JR,Tate McRae,you broke me first,RCA Records Label,16,142,49,1771935,2021-06-24
115,spotify:track:25qk9xa71F1POdI4vj7rbi,Polo G,Black Hearted,Columbia,31,31,2,1767789,2021-06-24
116,spotify:track:161DnLWsx1i3u1JT05lzqU,Bruno Mars,Talking to the Moon,Elektra (NEK),64,135,14,1766929,2021-06-24
117,spotify:track:0uxSUdBrJy9Un0EYoBowng,Lil Uzi Vert,20 Min,Generation Now/Atlantic,93,146,72,1756002,2021-06-24
118,spotify:track:3NM41PVVUr0ceootKAtkAj,Matt Maltese,As the World Caves In,Atlantic Records UK,70,109,4,1754601,2021-06-24
119,spotify:track:0GO8y8jQk1PkHzS31d699N,GROUPLOVE,Tongue Tied,Canvasback/ATL,107,148,58,1727559,2021-06-24
120,spotify:track:5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Daddy Issues,Columbia,59,160,41,1727130,2021-06-24
121,spotify:track:6755DFiZ7CWe2WMdTGW5C1,"Young Stoner Life, Young Thug, Gunna",Ski,300 Entertainment,18,130,10,1724829,2021-06-24
122,spotify:track:1J14CdDAvBTE1AJYUOwl6C,Duncan Laurence,Arcade,"Universal Music, a division of Universal International Music BV",60,155,19,1720933,2021-06-24
123,spotify:track:35mvY5S1H3J2QZyna3TFe0,Ariana Grande,positions,Republic Records,1,144,35,1714565,2021-06-24
124,spotify:track:3Bi3ws3uigvFSmfTcSLjnp,"Don Toliver, Kali Uchis",Drugs N Hella Melodies (feat. Kali Uchis),Cactus Jack / Atlantic,124,-1,1,1712188,2021-06-24
125,spotify:track:6hf0RpxTbOprT5nnwzkk8e,"J Balvin, Maria Becerra",Qué Más Pues?,"Sueños Globales, LLC",125,-1,1,1712039,2021-06-24
126,spotify:track:3cBsEDNhFI9E82vPj3kvi3,Morgan Wallen,Wasted On You,Morgan Wallen,3,150,24,1709533,2021-06-24
127,spotify:track:1K5KBOgreBi5fkEHvg5ap3,"Future, Drake",Life Is Good (feat. Drake),Epic/Freebandz,2,149,76,1707934,2021-06-24
128,spotify:track:2mt1IqcFyY1zmYZT8Q3xw9,blackbear,hot girl bummer,Alamo,4,147,96,1701886,2021-06-24
129,spotify:track:3nY8AqaMNNHHLYV4380ol0,"StarBoi3, Doja Cat",Dick (feat. Doja Cat),Not specified,52,124,8,1692251,2021-06-24
130,spotify:track:0lkQOB949M2gLyut86aJ1b,Cage The Elephant,Cigarette Daydreams,UMC (Universal Music Catalogue),128,178,18,1685215,2021-06-24
131,spotify:track:1ZIKpMTRPqhwAoVXWY3tXI,"Ryan Hurd, Maren Morris",Chasing After You (with Maren Morris),Arista Nashville,106,134,8,1676087,2021-06-24
132,spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,Bad Vibes Forever / EMPIRE,3,187,200,1664846,2021-06-24
133,spotify:track:2xQShwyOMYlX10w8dxbFX1,Bo Burnham,Shit,Bo Burnham,116,116,2,1647321,2021-06-24
134,spotify:track:6aHoPULNO7pSL2ZfUY0bU8,SoFaygo,Knock Knock,Cactus Jack,134,156,8,1644137,2021-06-24
135,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,Republic Records,9,161,51,1639363,2021-06-24
136,spotify:track:1TZv3bujNaYz646eezRE91,"Nicki Minaj, Drake, Lil Wayne",Seeing Green (with Drake & Lil Wayne),Republic Records,24,82,6,1635338,2021-06-24
137,spotify:track:3JKgcAa7r07ocVWcV8bS0H,Polo G,21,Columbia,42,154,57,1629826,2021-06-24
138,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,138,177,27,1628560,2021-06-24
139,spotify:track:2rxQMGVafnNaRaXlRMWPde,Luke Combs,Beautiful Crazy,River House Artists/Columbia Nashville,61,170,152,1623748,2021-06-24
140,spotify:track:4saklk6nie3yiGePpBwUoc,BTS,Dynamite,BIGHIT MUSIC,4,157,43,1623189,2021-06-24
141,spotify:track:5OELUCYgOHKFAvCERnAvfS,Morgan Wallen,More Than My Hometown,Morgan Wallen,21,166,61,1621797,2021-06-24
142,spotify:track:7LAmsNJpBaNvNg7VZPXxSv,Sarah Cothran,As the World Caves In,Republic Records,142,-1,1,1621554,2021-06-24
143,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,Chris Stapleton,Tennessee Whiskey,Mercury Nashville,135,171,28,1618982,2021-06-24
144,spotify:track:6K4t31amVTZDgR3sKmwUJJ,Tame Impala,The Less I Know The Better,Universal Music Australia Pty. Ltd.,117,175,90,1617281,2021-06-24
145,spotify:track:3QqYZWQLn0evKMIRlGJeeR,"Kayla Nicole, Taylor Girlz",Bundles (feat. Taylor Girlz),300 Entertainment,145,189,2,1605809,2021-06-24
146,spotify:track:34eF4BoV8FPk0uhAAoqU7h,Lil Nas X,SUN GOES DOWN,Columbia,32,139,5,1602375,2021-06-24
147,spotify:track:6SpLc7EXZIPpy0sVko0aoU,Paramore,Misery Business,Atlantic Records UK,125,159,5,1600335,2021-06-24
148,spotify:track:4Ys8jQvZOISzmp34BsImRf,Mitski,Washing Machine Heart,Dead Oceans,127,169,7,1600113,2021-06-24
149,spotify:track:5qNh5WtzMbfpSj2jLlBkoD,Billie Eilish,Your Power,Darkroom/Interscope Records,4,133,8,1597371,2021-06-24
150,spotify:track:6tfPsgvkgbGHWGwq2PpzCI,Bo Burnham,Goodbye,Bo Burnham,129,129,2,1586353,2021-06-24
151,spotify:track:7GX5flRQZVHRAGd6B4TmDO,Lil Uzi Vert,XO Tour Llif3,Generation Now/Atlantic,2,185,219,1581373,2021-06-24
152,spotify:track:2iUmqdfGZcHIhS3b9E9EWq,Neon Trees,Everybody Talks,Mercury Records,152,179,17,1568489,2021-06-24
153,spotify:track:5K6Ssv4Z3zRvxt0P6EKUAP,"Galantis, David Guetta, Little Mix",Heartbreak Anthem (with David Guetta & Little Mix),Big Beat Records,153,195,4,1567274,2021-06-24
154,spotify:track:6OcCk1dbAb7XNHsC098oEM,"Kelsea Ballerini, LANY",I Quit Drinking,Black River Entertainment,78,78,2,1566665,2021-06-24
155,spotify:track:4tB6ApBRk7JEBKet5mRFF3,Cico P,Tampa,"Artist Partner Group, Inc",47,165,9,1565521,2021-06-24
156,spotify:track:0rKtyWc8bvkriBthvHKY8d,Joji,SLOW DANCING IN THE DARK,88rising Music,29,188,144,1563885,2021-06-24
157,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,Måneskin,I WANNA BE YOUR SLAVE,RCA Records Label,157,-1,1,1563167,2021-06-24
158,spotify:track:3eBnEo9WL34ulBCZlLpUQO,Zac Brown Band,Chicken Fried,Home Grown Music,134,182,5,1553613,2021-06-24
159,spotify:track:3hLuHKzG1cmlRpq53ZVWd8,Gabby Barrett,The Good Ones,Warner Music Nashville,88,162,10,1547451,2021-06-24
160,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go,Vertigo Berlin,42,-1,81,1535853,2021-06-24
161,spotify:track:4Iedi94TIaB2GGb1nMB68v,Lil Baby,On Me,Quality Control Music/Motown Records,28,173,29,1533733,2021-06-24
162,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,Pop Smoke,Dior,Victor Victor Worldwide/Republic Records,18,184,67,1532980,2021-06-24
163,spotify:track:7sO5G9EABYOXQKNPNiE9NR,"Offset, Metro Boomin",Ric Flair Drip (with Metro Boomin),"Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",4,192,121,1527902,2021-06-24
164,spotify:track:26UxwWl9xCb83OynXELJcL,DaBaby,Masterpiece,South Coast Music Group/Interscope Records,63,-1,19,1517643,2021-06-24
165,spotify:track:78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",1,-1,142,1517303,2021-06-24
166,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,"Eminem, Juice WRLD",Godzilla (feat. Juice WRLD),Shady/Aftermath/Interscope Records,2,198,74,1513385,2021-06-24
167,spotify:track:472vIK1ldetTxRxG3ovaiY,Dan + Shay,Glad You Exist,Warner Music Nashville,64,183,16,1513235,2021-06-24
168,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,"Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine",Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Ministry of Sound Recordings,140,-1,5,1513224,2021-06-24
169,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,"Juice WRLD, YoungBoy Never Broke Again",Bandit (with YoungBoy Never Broke Again),Grade A Productions/Interscope Records,2,-1,89,1512692,2021-06-24
170,spotify:track:1mMLMZYXkMueg65jRRWG1l,Luke Combs,When It Rains It Pours,River House Artists/Columbia Nashville,123,199,68,1509880,2021-06-24
171,spotify:track:3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,Columbia,3,197,81,1505134,2021-06-24
172,spotify:track:6vFsBXYczYsP0H3lgunZOm,Beach Bunny,Cloud 9,Mom+Pop,50,176,15,1503071,2021-06-24
173,spotify:track:1sx0XsWUusUoPstbvokZjP,Tai Verdes,AOK,Arista Records,164,-1,2,1490915,2021-06-24
174,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,"Bad Vibes Forever, LLC",1,-1,168,1490368,2021-06-24
