rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
25,spotify:track:20on25jryn53hWghthWWW3,"ACRAZE, Cherish",Do It To It,"Thrive Music, LLC",25,40,4,16412112,2021-11-25
26,spotify:track:2gQPv5jvVPqU2a9HhMNO1v,BoyWithUke,Toxic,Republic Records,24,24,6,15619335,2021-11-25
27,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,1,22,28,15565913,2021-11-25
28,spotify:track:4gvrJnKCKIPiacNsWVQwEU,"CKay, Dj Yo!, AX'EL",love nwantiti (feat. Dj Yo! & AX'EL) - Remix,WM South Africa,14,20,10,15309141,2021-11-25
29,spotify:track:09gysnJpfQ3ublBmJDfcEC,"Amaarae, Kali Uchis, Moliy",SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),0207 Def Jam,23,23,4,14962084,2021-11-25
30,spotify:track:496vIKS2INz840xZaKncvR,Adele,All Night Parking (with Erroll Garner) Interlude,Columbia,30,-1,1,14881944,2021-11-25
31,spotify:track:6bGMSP3H9YqkmaLnaJTIoF,Adele,Hold On,Columbia,31,-1,1,14794494,2021-11-25
32,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,3,26,10,14695305,2021-11-25
33,spotify:track:2c6xRsQBv7pynuhYhWoHxo,Adele,Woman Like Me,Columbia,33,-1,1,14631993,2021-11-25
34,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,Kemosabe Records/RCA Records,6,25,24,14608344,2021-11-25
35,spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',RCA Records Label,1,28,25,14528538,2021-11-25
36,spotify:track:3DarAbFujv6eYNliUTyqtz,"Doja Cat, SZA",Kiss Me More (feat. SZA),Kemosabe Records/RCA Records,3,35,33,14207810,2021-11-25
37,spotify:track:1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,1,37,35,13819215,2021-11-25
38,spotify:track:4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Darkroom/Interscope Records,6,34,17,13651324,2021-11-25
39,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,31,46,10,13647774,2021-11-25
40,spotify:track:2gpWyfu7eZ01zzncHpxOtA,"Swedish House Mafia, The Weeknd",Moth To A Flame (with The Weeknd),Republic Records,7,29,5,13487230,2021-11-25
41,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,1,82,36,13419806,2021-11-25
42,spotify:track:4gzsuuZypVbxs0Af1LSZyB,"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Neon16,12,38,8,13202638,2021-11-25
43,spotify:track:2j3GxEsbNYNeEzz86wDY4J,Adele,Love Is A Game,Columbia,43,-1,1,12906942,2021-11-25
44,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,28,47,12,12778270,2021-11-25
45,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,45,104,12500989,2021-11-25
46,spotify:track:2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,Rimas Entertainment LLC,3,43,25,12481842,2021-11-25
47,spotify:track:6dmXZ9B5HdFAyzHeTneYBK,"ROSALÍA, The Weeknd",LA FAMA,Columbia,32,32,2,12238357,2021-11-25
48,spotify:track:0eu4C55hL6x29mmeAjytzC,Oliver Tree,Life Goes On,Atlantic Records,15,44,12,11820230,2021-11-25
49,spotify:track:07MDkzWARZaLEdKxo6yArG,"THE ANXIETY, WILLOW, Tyler Cole",Meet Me At Our Spot,"MSFTSMusic / Roc Nation Records, LLC",24,48,12,11801034,2021-11-25
50,spotify:track:6f5ExP43esnvdKPddwKXJH,"NEIKED, Mae Muller, Polo G",Better Days (NEIKED x Mae Muller x Polo G),Capitol Records UK / EMI,32,52,6,11427643,2021-11-25
51,spotify:track:5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,traitor,Olivia Rodrigo PS,7,53,27,11331231,2021-11-25
52,spotify:track:4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,Warner Records,43,55,7,10831177,2021-11-25
53,spotify:track:5RwV8BvLfX5injfqYodke9,Rauw Alejandro,Todo De Ti,Sony Music Latin/Duars Entertainment,2,56,27,10529683,2021-11-25
54,spotify:track:7qM1BWAsZMTYh4BcYLb0uQ,Juice WRLD,Already Dead,Grade A Productions/Interscope Records,18,18,2,10466377,2021-11-25
55,spotify:track:1LPSkqVhWVRUkKE03YUkpB,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,Aftermath Entertainment/Atlantic,5,36,38,10323018,2021-11-25
56,spotify:track:2vmfvSoZBFAt9hhRoEByLi,"Aventura, Bad Bunny",Volví,Rimas Entertainment LLC,10,57,17,10287866,2021-11-25
57,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,35,63,65,10161065,2021-11-25
58,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,4,60,60,10158159,2021-11-25
59,spotify:track:2FRnf9qhLbvw8fu4IBXx78,Wham!,Last Christmas,Epic,2,159,30,9852395,2021-11-25
60,spotify:track:2BEcap3xJtmiPaHKyfQi4e,"Rvssian, Rauw Alejandro, Chris Brown",Nostálgico,Sony Music Latin,40,64,11,9812524,2021-11-25
61,spotify:track:4iJyoBOLtHqaGxP12qzhQI,"Justin Bieber, Daniel Caesar, Giveon",Peaches (feat. Daniel Caesar & Giveon),RBMG/Def Jam,1,71,36,9769112,2021-11-25
62,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,"Drake, Future, Young Thug",Way 2 Sexy (with Future & Young Thug),OVO,5,67,12,9699374,2021-11-25
63,spotify:track:5TMLavqGRKNxgzMBrVpC9R,"zzoilo, Aitana",Mon Amour - Remix,Universal Music Spain S.L.,63,98,12,9609639,2021-11-25
64,spotify:track:6IAZHEBUIGJ6NJKxxOBIEr,Adele,Rolling in the Deep,XL Recordings,36,107,8,9582729,2021-11-25
65,spotify:track:04S1pkp1VaIqjg8zZqknR5,Taylor Swift,Enchanted,"Big Machine Records, LLC",61,61,3,9540520,2021-11-25
66,spotify:track:3nsfB1vus2qaloUdcBZvDu,Taylor Swift,All Too Well (Taylor's Version),Taylor Swift,13,13,2,9499390,2021-11-25
67,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,4,84,106,9441606,2021-11-25
68,spotify:track:4OAuvHryIVv4kMDNSLuPt6,Taylor Swift,Red (Taylor's Version),Taylor Swift,11,11,2,9364146,2021-11-25
69,spotify:track:37BZB0z9T8Xu7U3e65qxFy,"The Weeknd, Ariana Grande",Save Your Tears (with Ariana Grande) (Remix),Republic Records,5,75,31,9323660,2021-11-25
70,spotify:track:5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,drivers license,Olivia Rodrigo PS,1,79,46,9295776,2021-11-25
71,spotify:track:0WSEq9Ko4kFPt8yo3ICd6T,Kanye West,Praise God,Rock The World/IDJ/Kanye LP7,16,72,11,9291544,2021-11-25
72,spotify:track:6P096SaOzrgGxs8NWOfX7M,"Tiago PZK, Trueno",Salimo de Noche,WM Chile,72,85,4,9289460,2021-11-25
73,spotify:track:4btFHqumCO31GksfuBLLv3,Ed Sheeran,Overpass Graffiti,Atlantic Records UK,14,65,4,9138708,2021-11-25
74,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,"Drake, 21 Savage, Project Pat",Knife Talk (with 21 Savage ft. Project Pat),OVO,10,69,12,9117237,2021-11-25
75,spotify:track:0bI7K9Becu2dtXK1Q3cZNB,"Tiësto, KAROL G",Don't Be Shy,Atlantic Records,38,76,15,9069242,2021-11-25
76,spotify:track:2bgTY4UwhfBYhGT4HUYStN,BTS,Butter,BIGHIT MUSIC,2,90,27,8720633,2021-11-25
77,spotify:track:5lkpeJwmQKgY3bX2zChjxX,Adele,Someone Like You,XL Recordings,38,114,9,8509542,2021-11-25
78,spotify:track:6O5TrlFWTYvznd9fMC0VvU,Adele,When We Were Young,XL Recordings,33,112,8,8489258,2021-11-25
79,spotify:track:4MzXwWMhyBbmu6hOcLVD49,"Bad Bunny, Jhayco",DÁKITI,Rimas Entertainment LLC,1,91,56,8400781,2021-11-25
80,spotify:track:1qE8DOtw7zdXHMgZm20eLM,TWICE,The Feels,Republic Records - TWICE,57,77,8,8310714,2021-11-25
81,spotify:track:0lLdorYw7lVrJydTINhWdI,Michael Bublé,It's Beginning to Look a Lot like Christmas,143/Reprise,6,-1,25,8230538,2021-11-25
82,spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,Republic Records,2,108,51,8220694,2021-11-25
83,spotify:track:0k4d5YPDr1r7FX77VdqWez,"Doja Cat, The Weeknd",You Right,Kemosabe Records/RCA Records,15,99,22,8188292,2021-11-25
84,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,4,102,151,8106092,2021-11-25
85,spotify:track:3PwRuzdphgedcWVUOVYJ7I,Rauw Alejandro,Cúrame,Sony Music Latin/Duars Entertainment,35,88,18,8081042,2021-11-25
86,spotify:track:4qsOrxBv09HhNSpsgMRXdC,"Marília Mendonça, Maiara & Maraisa",Esqueça-Me Se For Capaz,Som Livre,67,89,3,8042231,2021-11-25
87,spotify:track:0G2zPzWqVjR68iNPmx2TBe,"Mora, Bad Bunny, Sech",Volando - Remix,Rimas Entertainment LLC,19,95,20,7977047,2021-11-25
88,spotify:track:4HzqWEdAbzcVFDv0pvxV4w,Maluma,Sobrio,Sony Music Latin,41,93,20,7941620,2021-11-25
89,spotify:track:37y7iDayfwm3WXn5BiAoRk,Steve Lacy,Dark Red,Three Quarter,66,101,16,7887294,2021-11-25
90,spotify:track:4XvcHTUfIlWfyJTRG0aqlo,Sleepy Hallow,2055,Winners Circle/RCA Records,31,106,19,7826576,2021-11-25
91,spotify:track:7vQbuQcyTflfCIOu3Uzzya,Bobby Helms,Jingle Bell Rock,Geffen,7,-1,24,7804649,2021-11-25
92,spotify:track:4CkgMiMqZ5JzW9iYXSTMTL,"Taylor Swift, Chris Stapleton",I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),Taylor Swift,41,41,2,7795821,2021-11-25
93,spotify:track:01K4zKU104LyJ8gMb7227B,"Taylor Swift, Phoebe Bridgers",Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Taylor Swift,27,27,2,7778297,2021-11-25
94,spotify:track:3JCaq3KDSROg3TXhdiDa9n,"Jhayco, Anuel AA",Ley Seca,N&E Entertainment LLC,44,104,12,7717321,2021-11-25
95,spotify:track:135Lf4Q0CzlMNfOxbEUsLH,Benson Boone,GHOST TOWN,"Night Street Records, Inc./Warner Records Inc.",58,96,5,7650541,2021-11-25
96,spotify:track:4saklk6nie3yiGePpBwUoc,BTS,Dynamite,BIGHIT MUSIC,2,117,66,7629362,2021-11-25
97,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,2,110,108,7624784,2021-11-25
98,spotify:track:6Dy1jexKYriXAVG6evyUTJ,"Joel Corry, Jax Jones, Charli XCX, Saweetie",OUT OUT (feat. Charli XCX & Saweetie),Atlantic Records UK,42,92,15,7579795,2021-11-25
99,spotify:track:0lJE8f0lx8mUSfMyxeYpiC,"TINI, L-Gante",Bar,Sony Music Latin,99,150,2,7514627,2021-11-25
100,spotify:track:2EjXfH91m7f8HiJN1yQg97,Brenda Lee,Rockin' Around The Christmas Tree,MCA Nashville,5,-1,25,7417614,2021-11-25
101,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,deja vu,Olivia Rodrigo PS,3,124,34,7328070,2021-11-25
102,spotify:track:40iJIUlhi6renaREYGeIDS,"Drake, Travis Scott",Fair Trade (with Travis Scott),OVO,3,103,12,7325001,2021-11-25
103,spotify:track:0DuWDLjriRPjDRoPgaCslY,Adele,Love In The Dark,XL Recordings,46,137,7,7278819,2021-11-25
104,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,Måneskin,I WANNA BE YOUR SLAVE,RCA Records Label,8,111,27,7241892,2021-11-25
105,spotify:track:0W6I02J9xcqK8MtSeosEXb,Doja Cat,Get Into It (Yuh),Kemosabe Records/RCA Records,36,122,17,7233512,2021-11-25
106,spotify:track:0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me,Universal Records,3,-1,26,7168631,2021-11-25
107,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,Kid Ina Korner / Interscope,16,131,251,7118940,2021-11-25
108,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,24,123,188,7100094,2021-11-25
109,spotify:track:6D2TCm4nf5nxAcdGJ7w3QP,"J Balvin, Maria Becerra",Qué Más Pues?,"Sueños Globales, LLC",9,120,26,7093692,2021-11-25
110,spotify:track:053zWWZDziDJd3U94x8RuP,"Marília Mendonça, Maiara & Maraisa",Todo Mundo Menos Você,Som Livre,99,126,3,7056111,2021-11-25
111,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,"24kGoldn, iann dior",Mood (feat. iann dior),Records/Columbia,1,128,68,6996477,2021-11-25
112,spotify:track:6IPNp9PfaEqrzotY47TIWy,"DJ Snake, Ozuna, Megan Thee Stallion, LISA","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",DJ Snake Music Productions Limited,41,119,5,6931226,2021-11-25
113,spotify:track:4knc1Fp3kbuq8bH2byOvLu,"Camilo, Evaluna Montaner",Índigo,Sony Music Latin,39,116,6,6921826,2021-11-25
114,spotify:track:32BeYxKPrig1LefHsC0Xuo,Billie Eilish,Happier Than Ever - Edit,Darkroom/Interscope Records,70,145,11,6910471,2021-11-25
115,spotify:track:4R67rQNSbbsR4TdUVOIdez,Travis Scott,ESCAPE PLAN,Cactus Jack / Epic,13,66,3,6843548,2021-11-25
116,spotify:track:3QFInJAm9eyaho5vBzxInN,"Baby Keem, Kendrick Lamar",family ties (with Kendrick Lamar),Columbia,30,147,13,6794750,2021-11-25
117,spotify:track:6RfhBNU1FPWTG7VESlfgOl,Polo G,Bad Man (Smooth Criminal),Columbia,74,74,2,6792303,2021-11-25
118,spotify:track:3eJH2nAjvNXdmPfBkALiPZ,Jason Derulo,Acapulco,Atlantic Records,92,134,7,6745475,2021-11-25
119,spotify:track:6M3PsepEj5gyJoIi7Xvr7u,The Weeknd,Take My Breath - Single Version,XO / Republic Records,7,115,16,6737778,2021-11-25
120,spotify:track:04sN26COy28wTXYj3dMoiZ,Billie Eilish,Bored,Darkroom,51,121,9,6734444,2021-11-25
121,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go,Vertigo Berlin,19,148,105,6694013,2021-11-25
122,spotify:track:29TPjc8wxfz4XMn21O7VsZ,Playboi Carti,Sky,AWGE/Interscope Records,113,142,6,6646707,2021-11-25
123,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,1,149,162,6638833,2021-11-25
124,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Dandelions,Columbia,114,154,15,6595352,2021-11-25
125,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,55,138,30,6586125,2021-11-25
126,spotify:track:2EBnvom1dTybtm75a3Xh1T,Tate McRae,feel like shit,RCA Records Label,125,125,2,6564986,2021-11-25
127,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,4,143,245,6554697,2021-11-25
128,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,76,151,33,6548246,2021-11-25
129,spotify:track:3fHEwAssCgM4wJYdjT5Ch0,"Anuel AA, Myke Towers, Jhay Cortez",Súbelo,"Real Hasta La Muerte, LLC",129,-1,1,6531653,2021-11-25
130,spotify:track:6AtZLIzUINvExIUy4QhdjP,Taylor Swift,I Knew You Were Trouble (Taylor's Version),Taylor Swift,21,21,2,6457022,2021-11-25
131,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,104,164,3,6419709,2021-11-25
132,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,happier,Olivia Rodrigo PS,12,156,27,6399853,2021-11-25
133,spotify:track:2N8m6CYs74qQO4mjVcXO30,Tones And I,Dance Monkey,Elektra (NEK),1,152,123,6393013,2021-11-25
134,spotify:track:1q0PYXTbDsirp2l74ng6pn,"J Balvin, Skrillex",In Da Getto,"Sueños Globales, LLC",23,135,21,6390321,2021-11-25
135,spotify:track:2VyZWWKamfq7kVnh5gMgPd,"Marracash, Guè",∞ LOVE (feat. Guè),Universal Music Italia srL.,135,-1,1,6385187,2021-11-25
136,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,3,172,165,6359160,2021-11-25
137,spotify:track:3NqBxTOMCJ3zW9CIP51td4,"Eslabon Armado, DannyLux",Jugaste y Sufrí,DEL Records,94,139,12,6351860,2021-11-25
138,spotify:track:3YvE7uo4ffseBoJPh8IhHp,"Marília Mendonça, Maiara & Maraisa",Presepada,Som Livre,138,-1,1,6334482,2021-11-25
139,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,1,155,117,6299960,2021-11-25
140,spotify:track:1Ov37jtRQ2YNAe8HzfczkL,Taylor Swift,Wildest Dreams (Taylor's Version),Taylor Swift,29,118,10,6285421,2021-11-25
141,spotify:track:2qEoAz0i6yEz5dPggABcLH,"Fuego, Manuel Turizo, Duki",Una Vaina Loca,Chosen Few/ WK Records,141,162,3,6265490,2021-11-25
142,spotify:track:4IQkfUsrwXol38VV3U7t7T,"Taylor Swift, Ed Sheeran",Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),Taylor Swift,33,33,2,6246496,2021-11-25
143,spotify:track:4u06FbRh6FvV2FQZkouzCw,Henrique & Juliano,Arranhão - Ao Vivo,Virgin Music Label And Artist Services (S&D),84,170,14,6209848,2021-11-25
144,spotify:track:1IcR6RlgvDczfvoWJSSY2A,Andy Williams,It's the Most Wonderful Time of the Year,Columbia/Legacy,8,-1,24,6209417,2021-11-25
145,spotify:track:2wG1R0uDFwyobcWzVssC1J,PEDRO SAMPAIO,GALOPA,WM Brazil,125,141,4,6198453,2021-11-25
146,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,158,252,6197004,2021-11-25
147,spotify:track:4fSHADbZbhpZCT9oJpxwbP,"Paulo Pires, Mc Danny, Marcynho Sensação",Ameaça,Paulo Pires,132,132,2,6186694,2021-11-25
148,spotify:track:4cHKd6qPMR1TMx55KHlida,The Rare Occasions,Notion,Elektra (NEK),148,-1,1,6155191,2021-11-25
149,spotify:track:1c4htMHiolERc0YJvZNdlc,"George Henrique & Rodrigo, Marília Mendonça",Vai Lá Em Casa Hoje,Worldshow Promoções e Eventos,149,-1,1,6148049,2021-11-25
150,spotify:track:5eXBXreN3d1zdj6Sa8dS0u,BTS,Permission to Dance,BIGHIT MUSIC,5,160,20,6126325,2021-11-25
151,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,Harry Styles,Falling,Columbia,29,-1,76,6124726,2021-11-25
152,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,3,-1,177,6082857,2021-11-25
153,spotify:track:0Be7sopyKMv8Y8npsUkax2,Sebastian Yatra,Tacones Rojos,UMLE - Latino,153,-1,1,6079613,2021-11-25
154,spotify:track:05bfbizlM5AX6Mf1RRyMho,"Nio Garcia, J Balvin, Bad Bunny",AM Remix,Flow La Movie,14,153,22,6058216,2021-11-25
155,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,101,165,49,6041957,2021-11-25
156,spotify:track:35mvY5S1H3J2QZyna3TFe0,Ariana Grande,positions,Republic Records,1,169,57,6041694,2021-11-25
157,spotify:track:2RGIuYTsyyHoOCqW0krvNE,"Avine Vinny, Matheus Fernandes",Coração Cachorro,Sony Music Entertainment,72,129,7,6028440,2021-11-25
158,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,Sia,Snowman,Monkey Puzzle/Atlantic,12,-1,15,6019019,2021-11-25
159,spotify:track:1kjs5eR4DMzyB0gm1Z8waV,Trueno,DANCE CRIP,©️ Ⓟ 2022 Sur Capital Records ™️ ( por Tierra Agencia SRL ),159,-1,1,6007313,2021-11-25
160,spotify:track:6E90gq0KO6FYZVOXx8kCcC,Masked Wolf,Astronaut In The Ocean,Elektra (NEK),3,163,45,6006868,2021-11-25
161,spotify:track:5rW7qTn83sCKtqBoneJs63,"bbno$, Rich Brian",edamame (feat. Rich Brian),bbno$,76,133,14,5992907,2021-11-25
162,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,Atlantic Records,9,167,56,5916713,2021-11-25
163,spotify:track:4kELKaXaNP4EQR8Q8xNIID,Trueno,FEEL ME??,©️ Ⓟ 2021 Sur Capital Records ™️ ( por Tierra Agencia SRL ),163,-1,2,5908604,2021-11-25
164,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,108,183,59,5885861,2021-11-25
165,spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,G.O.O.D. Music/Columbia,110,184,141,5875116,2021-11-25
166,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,109,173,47,5850821,2021-11-25
167,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,Republic Records,12,179,70,5838488,2021-11-25
168,spotify:track:7j4OmvkjRz0PrjFADlHfQx,Adele,Set Fire to the Rain,XL Recordings,61,-1,6,5814429,2021-11-25
169,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,150,188,9,5809013,2021-11-25
170,spotify:track:4OwhwvKESFtuu06dTgct7i,"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,WEA Latina,48,166,21,5806096,2021-11-25
171,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,"Big Machine Records, LLC",140,140,8,5787935,2021-11-25
172,spotify:track:0JdkDCdrhMOaeXjIZdeBXN,"MC Levin, DJ Nikolas Alves Exclusive, DJ Kaioken, DJ Gege",Ela me Falou Que Quer Rave,Ritmo dos Fluxos Records,157,157,2,5765438,2021-11-25
173,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Ministry of Sound Recordings,15,175,40,5754078,2021-11-25
174,spotify:track:7xapw9Oy21WpfEcib2ErSA,Justin Bieber,Mistletoe,RBMG/Def Jam,15,-1,23,5744486,2021-11-25
175,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,Columbia,7,193,254,5740198,2021-11-25
176,spotify:track:4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody - Remastered 2011,EMI,11,-1,166,5736577,2021-11-25
177,spotify:track:18vXApRmJSgQ6wG2ll9AOg,Polo G,RAPSTAR,Columbia,3,178,33,5733097,2021-11-25
178,spotify:track:5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Daddy Issues,Columbia,99,182,59,5720625,2021-11-25
